Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,10.163404812987679,4.365206256958538,36.76018909442181,44.2653883878843,12.895993789257526
Heat and electricity,1.882508821735979,0.7661408818295076,0.8260385982973836,1.1110077500593207,5.401596238824709
Individual travel,15.50801895165852,1.0878566975238972,0.4088806249854904,0.06023391797820703,0.0
"Medical, electrical equipment and machinery",3.3750487943496745,4.483203979004942,3.559408089394497,2.9096952116414907,2.5726380259461976
Operational impacts,4.2056543941449425,0.0,0.0,0.0,18.344461071462913
Other,11.926031655241916,40.03414747725753,5.446637151279588,6.969079983372458,18.25151730871167
Pharmaceuticals and chemical products,12.8516247781531,30.428876844954154,23.8131393662816,16.9854057840783,22.242728707318676
Services,19.578921956182665,13.924633422345554,22.529205381078555,20.489086068879296,14.88987152886796
Transport,20.508785835545524,4.909934440125871,6.656501694261083,7.210102896106651,5.401193329610353
