Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,6.311810570442992,1.0878566975238972,0.4088806249854907,0.060233917978206986,0.0
Middle East,5.486662439410098,4.481660888202005,19.756227182966022,3.1741461824703534,1.2543352749389125
Europe,22.975852152308327,17.31241358504097,10.245345125123619,27.403064256053632,21.740641666885992
Asia and Pacific,18.05483374561048,12.212583807318424,48.698492265653684,28.653887129719017,10.654263727126045
America,4.040224878437966,3.5759457529822796,6.659025296065147,13.382039004197763,2.589384581062292
Africa,2.6354354887633535,1.5078358197112998,4.734255139634076,16.46353986856223,4.441481441062251
Denmark,40.49518072502679,59.821703449221125,9.497774365571962,10.863089641018771,59.31989330892452
