Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,10.643267128922451,1.2610288825337603,84.59074718986801,98.71579292928135,17.070509892233563
Electricity sector,6.842114253247144,0.21045542464106026,7.701775115954241,0.040087246537146945,8.191826023894157
Fossil fuel industry,9.769769734404528,0.29867048851016875,0.05997701308233005,0.03010239557797094,4.101722960512099
Mining of minerals and metals,1.4018369760876186,89.55211537061797,0.037706189005564945,0.010729257742076413,0.09382931148582008
Operational impacts,4.2056543941449425,0.0,0.0,0.0,18.344461071462916
Other,40.804167144962705,7.091689375459876,4.603023758029823,1.072632927936205,33.44964887901851
Pharmaceutical and chemical industry,4.459069586142207,0.9282756092429414,2.9314741220521756,0.011581158944433822,17.227937524636868
Transport,21.874120782088394,0.6577648489942176,0.07529661200785102,0.11907408398082146,1.5200643367560656
