indicator,unit,hotspot_group,value,share_pct
blue_water_consumption,Mm3,Agricultural sector,40.30617355792742,84.531513037444
blue_water_consumption,Mm3,Electricity sector,3.669775889684544,7.696381995118815
blue_water_consumption,Mm3,Other,2.2266580401619707,4.669824906136778
blue_water_consumption,Mm3,Pharmaceutical and chemical industry,1.3968017622400166,2.9294213752596208
blue_water_consumption,Mm3,Transport,0.035877662897340665,0.07524388601663932
blue_water_consumption,Mm3,Fossil fuel industry,0.02857811260794552,0.05993501454639966
blue_water_consumption,Mm3,Mining of minerals and metals,0.017966411797439,0.037679785477741014
climate_change,kt CO2eq,Other,1706.7792868733438,42.71655747057576
climate_change,kt CO2eq,Transport,850.8754853063368,21.295355438121955
climate_change,kt CO2eq,Agricultural sector,414.0095583170793,10.361657905760357
climate_change,kt CO2eq,Fossil fuel industry,380.03162032915105,9.51127229822708
climate_change,kt CO2eq,Electricity sector,266.1495446491377,6.6610793833802395
climate_change,kt CO2eq,Pharmaceutical and chemical industry,171.11573715882383,4.2826130341991036
climate_change,kt CO2eq,Operational impacts,152.10093671061043,3.8067185688839102
climate_change,kt CO2eq,Mining of minerals and metals,54.52967592304929,1.3647459008515959
land_use,km2,Agricultural sector,2981.0099323064806,98.70529844604701
land_use,km2,Other,32.7123332966017,1.0831499036332857
land_use,km2,Transport,3.5957876292541564,0.11906142520616242
land_use,km2,Electricity sector,1.2105507795663646,0.040082984859007915
land_use,km2,Fossil fuel industry,0.90902921955391,0.030099195390074624
land_use,km2,Pharmaceutical and chemical industry,0.3497267135939367,0.011579927750571381
land_use,km2,Mining of minerals and metals,0.32400108378118225,0.010728117113893708
material_extraction,kt,Mining of minerals and metals,2300.547987556579,89.38078413094583
material_extraction,kt,Other,187.10620654957097,7.269441692859305
material_extraction,kt,Agricultural sector,32.395186266204014,1.2586162802092606
material_extraction,kt,Pharmaceutical and chemical industry,23.846925065964168,0.926499630973407
material_extraction,kt,Transport,16.8976421536949,0.656506412311571
material_extraction,kt,Fossil fuel industry,7.672691911754075,0.29809907168949196
material_extraction,kt,Electricity sector,5.406492092616829,0.21005278101114414
waste_generation,kt,Other,77.89014853234576,33.80536547944131
waste_generation,kt,Operational impacts,40.2662813032278,17.47610425198165
waste_generation,kt,Pharmaceutical and chemical industry,40.116612809698104,17.411146125442354
waste_generation,kt,Agricultural sector,39.7500301374752,17.252044346251637
waste_generation,kt,Electricity sector,19.07531370687957,8.27894109392116
waste_generation,kt,Fossil fuel industry,9.551185777415395,4.145342280782594
waste_generation,kt,Transport,3.539589829384347,1.5362292932329003
waste_generation,kt,Mining of minerals and metals,0.21848896036999388,0.09482712894639758
