Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,9.542251319686423,3.6822052190623715,31.886662886436966,40.06789698648906,11.314889411075058
Heat and electricity,1.7509125405956478,0.6462438454525506,0.7165445770052055,1.0056766628797285,4.739231075221631
Individual travel,15.210834549848723,0.7694181252111296,0.2956401640098246,0.04573495871955465,0.0
"Medical, electrical equipment and machinery",5.168156307139931,5.9851109240580005,5.043495726756622,4.315630143136551,3.6746669223034694
Operational impacts,3.999501239708679,0.0,0.0,0.0,16.094915351245042
Other,11.112670721795677,33.76870964629246,4.725407946602128,6.309230423720794,16.014106866368948
Pharmaceuticals and chemical products,18.795110427943225,40.80900316369344,33.32198425515444,24.539224023129197,31.382577308039544
Services,14.520119265180258,10.169313285938165,18.187178563701465,17.1333841272057,12.001430280622174
Transport,19.90044362810144,4.1699957902919,5.8230858803333385,6.583222674719414,4.778182785124135
