Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,10.75355892410146,1.1386924579522242,84.8412409197645,98.7271360640554,16.056376559416993
Electricity sector,7.436007961242879,0.2008915240861236,7.129340309693995,0.03962058789165763,7.761717056696595
Fossil fuel industry,9.955274880508696,0.2919417205546223,0.06118349232965246,0.03132962656203022,4.100969976005464
Mining of minerals and metals,1.6630874662865103,90.44574566966818,0.03593526613107507,0.010986569049251903,0.09500198459607348
Operational impacts,3.999501239708676,0.0,0.0,0.0,16.094915351245042
Other,38.08645414432206,6.237297553081071,4.541140693749489,1.067481707433746,30.765299351631082
Pharmaceutical and chemical industry,6.115249515566815,1.1238021523215207,3.324054838938834,0.012574549867438714,23.762656457800606
Transport,21.9908658682629,0.5616289223362421,0.06710447939244957,0.11087089514048051,1.3630632626081414
