Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,6.190430230021714,0.7694181252111294,0.29564016400982474,0.04573495871955465,0.0
Middle East,5.869928848380129,5.088327396972116,22.52670375866329,3.7712774305600423,1.226793912603744
Europe,24.14799663850214,17.110044133891606,10.131293099746825,28.021749388248907,21.376530961849515
Asia and Pacific,18.56007389408641,11.77426551977369,47.32217789855232,28.536382970471188,10.54349082163904
America,4.193265431594684,3.602341820006305,6.557948612102389,13.707170879565071,2.6949765864097297
Africa,2.689816940608533,1.4963232253649377,4.42361975386965,15.96177279806899,4.2301004170297585
Denmark,38.348488016806385,60.159279778780224,8.742616713055689,9.955911574366262,59.928107300468206
