producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
SWE,Sweden,Europe,Scope 2,blue_water_consumption,Mm3,3.1585086473635276e-05,0.035532173161479164
AUS,Australia,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,2.9154301132953706e-05,0.0327976203934955
BRA,Brazil,America,Scope 2,blue_water_consumption,Mm3,2.5231575356804436e-05,0.028384684191485113
AUT,Austria,Europe,Scope 2,blue_water_consumption,Mm3,2.348189331189329e-05,0.02641635000790742
FIN,Finland,Europe,Scope 2,blue_water_consumption,Mm3,1.976353902657659e-05,0.02223332494473764
BGR,Bulgaria,Europe,Scope 2,blue_water_consumption,Mm3,1.9563799409143037e-05,0.022008624509619924
NOR,Norway,Europe,Scope 2,blue_water_consumption,Mm3,1.3580402272454551e-05,0.015277501473684021
EST,Estonia,Europe,Scope 2,blue_water_consumption,Mm3,1.0104039550971348e-05,0.011366708881903116
ZAF,South Africa,Africa,Scope 2,blue_water_consumption,Mm3,7.026935104165878e-06,0.007905068587483955
IRL,Ireland,Europe,Scope 2,blue_water_consumption,Mm3,5.6172621668237715e-06,0.006319233356274415
PRT,Portugal,Europe,Scope 2,blue_water_consumption,Mm3,4.3354570052504355e-06,0.004877245125584619
FRA,France,Europe,Scope 2,blue_water_consumption,Mm3,1.555973451538142e-06,0.0017504184502032932
CZE,Czech Republic,Europe,Scope 2,blue_water_consumption,Mm3,1.5194287559458316e-07,0.00017093068815202881
CHN,China,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,1.061544427069003e-07,0.00011942022204911109
LUX,Luxembourg,Europe,Scope 2,blue_water_consumption,Mm3,8.9726643909173e-08,0.00010093949406281842
LVA,Latvia,Europe,Scope 2,blue_water_consumption,Mm3,1.1672503141360182e-08,1.3131178323444495e-05
ROU,Romania,Europe,Scope 2,blue_water_consumption,Mm3,5.479536994422522e-09,6.1642971119636505e-06
MEX,Mexico,America,Scope 2,blue_water_consumption,Mm3,5.164548585373511e-09,5.809945614350033e-06
USA,United States,America,Scope 2,blue_water_consumption,Mm3,1.0447120186301216e-09,1.17526632009792e-06
TWN,Taiwan,Asia and Pacific,Scope 2,blue_water_consumption,Mm3,5.561595881955024e-13,6.256610634792757e-10
MLT,Malta,Europe,Scope 2,blue_water_consumption,Mm3,5.123483434404635e-13,5.763748683518567e-10
RoW Middle East,RoW Middle East,Middle East,Scope 3,blue_water_consumption,Mm3,21.029584772473356,21.00057237303281
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,17.534089742844753,17.50989972573554
IND,India,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,15.89336750064568,15.871441022715993
CHN,China,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,10.143110241161805,10.129116813851189
DNK,Denmark,Denmark,Scope 3,blue_water_consumption,Mm3,6.012147543380326,6.003853189121257
RoW Africa,RoW Africa,Africa,Scope 3,blue_water_consumption,Mm3,5.506924553169883,5.499327204170648
USA,United States,America,Scope 3,blue_water_consumption,Mm3,5.453435701954968,5.445912146134906
RoW Europe,RoW Europe,Europe,Scope 3,blue_water_consumption,Mm3,3.0690250426133154,3.064791017957447
ESP,Spain,Europe,Scope 3,blue_water_consumption,Mm3,1.6490628194896348,1.6467877736559098
DEU,Germany,Europe,Scope 3,blue_water_consumption,Mm3,1.491880227902207,1.4898220310544021
RoW America,RoW America,America,Scope 3,blue_water_consumption,Mm3,1.4479576156734988,1.4459600144287093
AUS,Australia,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,1.3767262544635028,1.3748269239514206
TUR,Turkey,Middle East,Scope 3,blue_water_consumption,Mm3,1.2880824295794826,1.2863053920219831
RUS,Russia,Europe,Scope 3,blue_water_consumption,Mm3,1.1822843129896177,1.1806532344347218
MEX,Mexico,America,Scope 3,blue_water_consumption,Mm3,0.7454782712032586,0.7444498099372662
POL,Poland,Europe,Scope 3,blue_water_consumption,Mm3,0.636585445702328,0.6357072128970409
GBR,United Kingdom,Europe,Scope 3,blue_water_consumption,Mm3,0.5885942238355695,0.5877821996841147
GRC,Greece,Europe,Scope 3,blue_water_consumption,Mm3,0.5606159853625466,0.5598425599679863
BEL,Belgium,Europe,Scope 3,blue_water_consumption,Mm3,0.4433766397761192,0.4427649576951383
FRA,France,Europe,Scope 3,blue_water_consumption,Mm3,0.43474258234642615,0.43414281180462466
ITA,Italy,Europe,Scope 3,blue_water_consumption,Mm3,0.41923026856354256,0.4186518987982464
SWE,Sweden,Europe,Scope 3,blue_water_consumption,Mm3,0.3243701556154859,0.32392265479114124
NLD,Netherlands,Europe,Scope 3,blue_water_consumption,Mm3,0.30476754320079064,0.30434708612588784
NOR,Norway,Europe,Scope 3,blue_water_consumption,Mm3,0.3028619994482967,0.30244417126013123
BRA,Brazil,America,Scope 3,blue_water_consumption,Mm3,0.3016236600423528,0.30120754026630653
IRL,Ireland,Europe,Scope 3,blue_water_consumption,Mm3,0.2984449019187613,0.2980331675550474
PRT,Portugal,Europe,Scope 3,blue_water_consumption,Mm3,0.2547954620341782,0.25444394640511786
ROU,Romania,Europe,Scope 3,blue_water_consumption,Mm3,0.22231620650747264,0.22200949923507116
ZAF,South Africa,Africa,Scope 3,blue_water_consumption,Mm3,0.17950382218346136,0.1792561788444874
FIN,Finland,Europe,Scope 3,blue_water_consumption,Mm3,0.10693388899265123,0.1067863630792891
IDN,Indonesia,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.101576812438419,0.10143667714386873
SVK,Slovakia,Europe,Scope 3,blue_water_consumption,Mm3,0.09391093654569234,0.09378137708779637
CAN,Canada,America,Scope 3,blue_water_consumption,Mm3,0.09324787598312284,0.0931192312830836
LVA,Latvia,Europe,Scope 3,blue_water_consumption,Mm3,0.09258838547940193,0.09246065061196891
HUN,Hungary,Europe,Scope 3,blue_water_consumption,Mm3,0.08380373120690039,0.08368811564193855
BGR,Bulgaria,Europe,Scope 3,blue_water_consumption,Mm3,0.070250560306898,0.07015364268638398
HRV,Croatia,Europe,Scope 3,blue_water_consumption,Mm3,0.06677033807398512,0.06667822176546351
AUT,Austria,Europe,Scope 3,blue_water_consumption,Mm3,0.0638613574287143,0.06377325434771755
CZE,Czech Republic,Europe,Scope 3,blue_water_consumption,Mm3,0.06291113597192936,0.06282434381574446
KOR,South Korea,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.05185168522225887,0.05178015067606552
JPN,Japan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.04595077483795331,0.04588738118331747
CHE,Switzerland,Europe,Scope 3,blue_water_consumption,Mm3,0.03571275491029098,0.03566348562029835
LTU,Lithuania,Europe,Scope 3,blue_water_consumption,Mm3,0.02459212799198279,0.024558200710578248
TWN,Taiwan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.020653314056452817,0.02062482075981098
SVN,Slovenia,Europe,Scope 3,blue_water_consumption,Mm3,0.010244272316325197,0.010230139325891266
EST,Estonia,Europe,Scope 3,blue_water_consumption,Mm3,0.01020472836815908,0.010190649932526493
CYP,Cyprus,Middle East,Scope 3,blue_water_consumption,Mm3,0.0035650626811961836,0.0035601443233847247
LUX,Luxembourg,Europe,Scope 3,blue_water_consumption,Mm3,0.002710777930630606,0.0027070381434227764
MLT,Malta,Europe,Scope 3,blue_water_consumption,Mm3,0.0018240708136324738,0.0018215543269007807
DNK,Denmark,Denmark,Outside protocol,climate_change,kt CO2eq,263.56770753446403,100.0
DNK,Denmark,Denmark,Scope 1,climate_change,kt CO2eq,172.67889247050002,100.00000000000001
DNK,Denmark,Denmark,Scope 2,climate_change,kt CO2eq,77.95149705006627,85.33376863797075
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,climate_change,kt CO2eq,2.2059573054881865,2.414868956408455
DEU,Germany,Europe,Scope 2,climate_change,kt CO2eq,2.194075371239893,2.4018617626214738
RoW Europe,RoW Europe,Europe,Scope 2,climate_change,kt CO2eq,1.4636793662508456,1.6022947746545573
GRC,Greece,Europe,Scope 2,climate_change,kt CO2eq,0.9710157740979722,1.062974266645287
CZE,Czech Republic,Europe,Scope 2,climate_change,kt CO2eq,0.7380132727611362,0.8079056368744474
ITA,Italy,Europe,Scope 2,climate_change,kt CO2eq,0.7032734281357683,0.7698758109446622
GBR,United Kingdom,Europe,Scope 2,climate_change,kt CO2eq,0.6323673852643175,0.6922547249308781
POL,Poland,Europe,Scope 2,climate_change,kt CO2eq,0.5609089019430087,0.6140288804798809
RUS,Russia,Europe,Scope 2,climate_change,kt CO2eq,0.547682638135229,0.5995500445571669
RoW Middle East,RoW Middle East,Middle East,Scope 2,climate_change,kt CO2eq,0.43770363690784064,0.4791556582922647
NOR,Norway,Europe,Scope 2,climate_change,kt CO2eq,0.4362955013249593,0.47761416748595836
TUR,Turkey,Middle East,Scope 2,climate_change,kt CO2eq,0.2526807853121043,0.2766105140897424
NLD,Netherlands,Europe,Scope 2,climate_change,kt CO2eq,0.2135104804128349,0.23373064824693257
CAN,Canada,America,Scope 2,climate_change,kt CO2eq,0.20987641897284876,0.2297524288429258
HRV,Croatia,Europe,Scope 2,climate_change,kt CO2eq,0.2054216129555142,0.22487573756185766
FIN,Finland,Europe,Scope 2,climate_change,kt CO2eq,0.20315952462282805,0.22239942177928695
SWE,Sweden,Europe,Scope 2,climate_change,kt CO2eq,0.1993099384829878,0.2181852667541682
RoW Africa,RoW Africa,Africa,Scope 2,climate_change,kt CO2eq,0.18454000498944276,0.2020165703822835
HUN,Hungary,Europe,Scope 2,climate_change,kt CO2eq,0.17448440487930353,0.19100867078077297
RoW America,RoW America,America,Scope 2,climate_change,kt CO2eq,0.16959150139536452,0.18565239271470574
BEL,Belgium,Europe,Scope 2,climate_change,kt CO2eq,0.16296517558585116,0.17839853134004025
ESP,Spain,Europe,Scope 2,climate_change,kt CO2eq,0.11858544674902641,0.12981589141530436
SVK,Slovakia,Europe,Scope 2,climate_change,kt CO2eq,0.08444191165726508,0.09243884755774422
SVN,Slovenia,Europe,Scope 2,climate_change,kt CO2eq,0.07566569195539649,0.08283149003548586
EST,Estonia,Europe,Scope 2,climate_change,kt CO2eq,0.06885434191826711,0.07537508201028376
BRA,Brazil,America,Scope 2,climate_change,kt CO2eq,0.033278097081910006,0.036429645928105034
AUT,Austria,Europe,Scope 2,climate_change,kt CO2eq,0.028953909877199327,0.03169594350495522
BGR,Bulgaria,Europe,Scope 2,climate_change,kt CO2eq,0.02567013456309932,0.028101183512950018
AUS,Australia,Asia and Pacific,Scope 2,climate_change,kt CO2eq,0.02207188096481661,0.02416216307490262
IRL,Ireland,Europe,Scope 2,climate_change,kt CO2eq,0.021362767913481035,0.023385894608602725
LVA,Latvia,Europe,Scope 2,climate_change,kt CO2eq,0.02094390629183999,0.022927365368433223
ZAF,South Africa,Africa,Scope 2,climate_change,kt CO2eq,0.013463464828760006,0.014738500686201845
PRT,Portugal,Europe,Scope 2,climate_change,kt CO2eq,0.006256670716619763,0.006849198688680523
CHE,Switzerland,Europe,Scope 2,climate_change,kt CO2eq,0.0036468974197409825,0.003992270994650833
LTU,Lithuania,Europe,Scope 2,climate_change,kt CO2eq,0.00284643988044128,0.003116007407060604
FRA,France,Europe,Scope 2,climate_change,kt CO2eq,0.002526601549047946,0.002765879299127747
LUX,Luxembourg,Europe,Scope 2,climate_change,kt CO2eq,0.002168598189261605,0.0023739718049586166
CHN,China,Asia and Pacific,Scope 2,climate_change,kt CO2eq,0.0001493059938049284,0.00016344577864141512
MEX,Mexico,America,Scope 2,climate_change,kt CO2eq,1.8891985128792542e-05,2.0681120300447088e-05
TWN,Taiwan,Asia and Pacific,Scope 2,climate_change,kt CO2eq,1.4244224072356731e-05,1.5593200482566866e-05
MLT,Malta,Europe,Scope 2,climate_change,kt CO2eq,1.1021873388132072e-05,1.2065682241558304e-05
CYP,Cyprus,Middle East,Scope 2,climate_change,kt CO2eq,2.644085702110727e-06,2.8944896006033974e-06
ROU,Romania,Europe,Scope 2,climate_change,kt CO2eq,1.6656972980724888e-06,1.8234444909161616e-06
USA,United States,America,Scope 2,climate_change,kt CO2eq,5.99274935769921e-07,6.560283080475073e-07
DNK,Denmark,Denmark,Scope 3,climate_change,kt CO2eq,1600.0698622824239,28.11705274046236
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,climate_change,kt CO2eq,467.6765266637057,8.218194639902949
RUS,Russia,Europe,Scope 3,climate_change,kt CO2eq,354.94924893142377,6.237306874936177
RoW Middle East,RoW Middle East,Middle East,Scope 3,climate_change,kt CO2eq,325.9614062181167,5.727921177714402
CHN,China,Asia and Pacific,Scope 3,climate_change,kt CO2eq,314.6803207732584,5.529685536946639
DEU,Germany,Europe,Scope 3,climate_change,kt CO2eq,256.07242482962135,4.499804692303925
RoW Europe,RoW Europe,Europe,Scope 3,climate_change,kt CO2eq,230.56282200094668,4.051539985224846
RoW Africa,RoW Africa,Africa,Scope 3,climate_change,kt CO2eq,190.75168592085194,3.3519631484828443
IND,India,Asia and Pacific,Scope 3,climate_change,kt CO2eq,190.3505853775989,3.3449148530335524
USA,United States,America,Scope 3,climate_change,kt CO2eq,189.06693488444145,3.3223580450670904
NOR,Norway,Europe,Scope 3,climate_change,kt CO2eq,153.72303709436315,2.701281264832269
POL,Poland,Europe,Scope 3,climate_change,kt CO2eq,129.25053330021314,2.2712408671650404
EST,Estonia,Europe,Scope 3,climate_change,kt CO2eq,111.58414847029397,1.9608002509737046
NLD,Netherlands,Europe,Scope 3,climate_change,kt CO2eq,97.66030090034215,1.7161249616609986
GBR,United Kingdom,Europe,Scope 3,climate_change,kt CO2eq,94.4825421605475,1.6602841435883307
RoW America,RoW America,America,Scope 3,climate_change,kt CO2eq,79.45603900110805,1.3962325594681189
TUR,Turkey,Middle East,Scope 3,climate_change,kt CO2eq,60.83030535433862,1.0689338910656117
SWE,Sweden,Europe,Scope 3,climate_change,kt CO2eq,60.537527227585436,1.0637890794388052
AUS,Australia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,58.71233742634679,1.031716131180423
FRA,France,Europe,Scope 3,climate_change,kt CO2eq,57.60786665942653,1.0123079393659118
ZAF,South Africa,Africa,Scope 3,climate_change,kt CO2eq,54.294095991890245,0.954077066561391
JPN,Japan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,50.01558277109609,0.8788933607023021
ITA,Italy,Europe,Scope 3,climate_change,kt CO2eq,45.72851696969998,0.803559365555526
ESP,Spain,Europe,Scope 3,climate_change,kt CO2eq,44.33360066309371,0.7790473512454553
BEL,Belgium,Europe,Scope 3,climate_change,kt CO2eq,39.06899408672946,0.6865356276921678
CAN,Canada,America,Scope 3,climate_change,kt CO2eq,38.883840541512356,0.6832820372592308
TWN,Taiwan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,35.92244582970153,0.6312432524160885
BRA,Brazil,America,Scope 3,climate_change,kt CO2eq,35.52479817145974,0.6242556324111989
GRC,Greece,Europe,Scope 3,climate_change,kt CO2eq,28.905039854907223,0.5079306530442863
CZE,Czech Republic,Europe,Scope 3,climate_change,kt CO2eq,28.88126423839065,0.5075128586221228
IDN,Indonesia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,28.636793542877218,0.5032169240499639
KOR,South Korea,Asia and Pacific,Scope 3,climate_change,kt CO2eq,27.428081385480716,0.48197696179664273
HUN,Hungary,Europe,Scope 3,climate_change,kt CO2eq,26.169857919888297,0.45986696749246586
FIN,Finland,Europe,Scope 3,climate_change,kt CO2eq,23.72391470590404,0.41688589774737966
MEX,Mexico,America,Scope 3,climate_change,kt CO2eq,20.683079268222194,0.36345114943307383
IRL,Ireland,Europe,Scope 3,climate_change,kt CO2eq,20.48677136651092,0.3600015502900014
PRT,Portugal,Europe,Scope 3,climate_change,kt CO2eq,16.510272765154255,0.2901249633157101
CHE,Switzerland,Europe,Scope 3,climate_change,kt CO2eq,16.137729953639475,0.2835784954855496
BGR,Bulgaria,Europe,Scope 3,climate_change,kt CO2eq,15.839431660205603,0.2783366813331937
AUT,Austria,Europe,Scope 3,climate_change,kt CO2eq,13.352446705785193,0.23463441009084438
LTU,Lithuania,Europe,Scope 3,climate_change,kt CO2eq,9.534231181793677,0.16753923519055477
LVA,Latvia,Europe,Scope 3,climate_change,kt CO2eq,9.512904246178282,0.1671644699458453
ROU,Romania,Europe,Scope 3,climate_change,kt CO2eq,9.238521198267854,0.16234290383111236
SVK,Slovakia,Europe,Scope 3,climate_change,kt CO2eq,8.722319753749868,0.15327201037680319
HRV,Croatia,Europe,Scope 3,climate_change,kt CO2eq,6.556050173311796,0.1152054749841844
SVN,Slovenia,Europe,Scope 3,climate_change,kt CO2eq,5.7663492882412815,0.10132854250884583
LUX,Luxembourg,Europe,Scope 3,climate_change,kt CO2eq,4.314270608263226,0.07581204864150651
CYP,Cyprus,Middle East,Scope 3,climate_change,kt CO2eq,1.4646951677959745,0.025738195720325804
MLT,Malta,Europe,Scope 3,climate_change,kt CO2eq,1.1229621397550833,0.01973312944223371
DNK,Denmark,Denmark,Outside protocol,land_use,km2,0.8864505070789104,100.00000000000001
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,land_use,km2,0.034624052389178116,41.004286238457595
RoW Europe,RoW Europe,Europe,Scope 2,land_use,km2,0.0223137203258705,26.42550805441991
RoW Africa,RoW Africa,Africa,Scope 2,land_use,km2,0.01464288147860331,17.341150502998985
CAN,Canada,America,Scope 2,land_use,km2,0.006271441713863255,7.4270910947277535
RoW America,RoW America,America,Scope 2,land_use,km2,0.0053449339317395,6.329854125659537
RUS,Russia,Europe,Scope 2,land_use,km2,0.0011007659403213471,1.3036059786170182
RoW Middle East,RoW Middle East,Middle East,Scope 2,land_use,km2,5.855055072725374e-05,0.069339761690923
CZE,Czech Republic,Europe,Scope 2,land_use,km2,4.403031205142613e-05,0.052143853591487196
BGR,Bulgaria,Europe,Scope 2,land_use,km2,2.105631831919317e-05,0.024936402411351883
LUX,Luxembourg,Europe,Scope 2,land_use,km2,8.851444356339168e-06,0.010482515273820226
SVK,Slovakia,Europe,Scope 2,land_use,km2,7.054132819698973e-06,0.008354010040530114
POL,Poland,Europe,Scope 2,land_use,km2,1.946415810032769e-06,0.0023050852082983886
HUN,Hungary,Europe,Scope 2,land_use,km2,7.957438171892647e-07,0.000942376902788819
RoW Africa,RoW Africa,Africa,Scope 3,land_use,km2,1280.2651035558583,20.03499926692401
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,land_use,km2,719.6600598796806,11.262033724169857
DNK,Denmark,Denmark,Scope 3,land_use,km2,513.4654413121151,8.035273094382363
RoW Europe,RoW Europe,Europe,Scope 3,land_use,km2,463.4554803082672,7.252662110713328
RUS,Russia,Europe,Scope 3,land_use,km2,361.7671888711284,5.661331659903347
RoW America,RoW America,America,Scope 3,land_use,km2,332.25360104791014,5.1994705119581575
CHN,China,Asia and Pacific,Scope 3,land_use,km2,279.3827763219837,4.372089579928101
SWE,Sweden,Europe,Scope 3,land_use,km2,267.56681142669277,4.1871803393671865
AUS,Australia,Asia and Pacific,Scope 3,land_use,km2,262.0856872796057,4.101405668196499
NOR,Norway,Europe,Scope 3,land_use,km2,213.08931476084828,3.334656434175523
USA,United States,America,Scope 3,land_use,km2,208.31601906396895,3.259958642661739
RoW Middle East,RoW Middle East,Middle East,Scope 3,land_use,km2,197.42425745730057,3.0895123536868776
BRA,Brazil,America,Scope 3,land_use,km2,166.3315591424129,2.602939544496594
IND,India,Asia and Pacific,Scope 3,land_use,km2,125.46617687790399,1.9634330067974792
POL,Poland,Europe,Scope 3,land_use,km2,103.63312912742248,1.6217654143116005
CAN,Canada,America,Scope 3,land_use,km2,91.96106396435162,1.4391080753463266
EST,Estonia,Europe,Scope 3,land_use,km2,77.79042433029869,1.2173502894849801
FIN,Finland,Europe,Scope 3,land_use,km2,69.71222599734193,1.090933739327254
LVA,Latvia,Europe,Scope 3,land_use,km2,68.3475394069827,1.0695776195974505
DEU,Germany,Europe,Scope 3,land_use,km2,63.28967673096618,0.9904266103847932
ESP,Spain,Europe,Scope 3,land_use,km2,51.150864692389334,0.8004651019294434
IDN,Indonesia,Asia and Pacific,Scope 3,land_use,km2,49.378904991663504,0.7727355237300076
IRL,Ireland,Europe,Scope 3,land_use,km2,49.11559479103106,0.768614955527381
FRA,France,Europe,Scope 3,land_use,km2,46.39372417387504,0.7260201244506599
LTU,Lithuania,Europe,Scope 3,land_use,km2,33.217534596265494,0.5198245890142437
TUR,Turkey,Middle East,Scope 3,land_use,km2,29.510094761452212,0.4618064846651172
GRC,Greece,Europe,Scope 3,land_use,km2,29.186135602810385,0.4567368147288866
ROU,Romania,Europe,Scope 3,land_use,km2,28.95194839249432,0.4530719951739571
GBR,United Kingdom,Europe,Scope 3,land_use,km2,27.066105984665032,0.42356025486841065
ITA,Italy,Europe,Scope 3,land_use,km2,26.207433338411334,0.4101227989927183
ZAF,South Africa,Africa,Scope 3,land_use,km2,26.023945473028515,0.4072513786609262
SVK,Slovakia,Europe,Scope 3,land_use,km2,16.5610092131342,0.2591649233608818
HUN,Hungary,Europe,Scope 3,land_use,km2,15.865077760265178,0.24827422102951752
MEX,Mexico,America,Scope 3,land_use,km2,15.53963309333004,0.24318130422239678
BGR,Bulgaria,Europe,Scope 3,land_use,km2,13.015034998099967,0.20367361097454637
PRT,Portugal,Europe,Scope 3,land_use,km2,11.376396663292654,0.17803039243689003
NLD,Netherlands,Europe,Scope 3,land_use,km2,10.419257379906625,0.16305202210739944
CZE,Czech Republic,Europe,Scope 3,land_use,km2,8.994949483031975,0.14076288246710097
AUT,Austria,Europe,Scope 3,land_use,km2,8.277148700665936,0.12952994476649637
HRV,Croatia,Europe,Scope 3,land_use,km2,6.256655911550517,0.09791104690204598
CHE,Switzerland,Europe,Scope 3,land_use,km2,5.828423239744913,0.09120959011636247
BEL,Belgium,Europe,Scope 3,land_use,km2,3.8918179938153883,0.060903456976628446
TWN,Taiwan,Asia and Pacific,Scope 3,land_use,km2,3.72140859472189,0.058236702898560866
SVN,Slovenia,Europe,Scope 3,land_use,km2,3.617116063232291,0.05660461842938624
KOR,South Korea,Asia and Pacific,Scope 3,land_use,km2,2.379489101520926,0.03723686779575293
JPN,Japan,Asia and Pacific,Scope 3,land_use,km2,2.1198989560747243,0.03317451511639753
CYP,Cyprus,Middle East,Scope 3,land_use,km2,0.5252765436490786,0.00822010624027175
LUX,Luxembourg,Europe,Scope 3,land_use,km2,0.2468878682393269,0.0038635734469751825
MLT,Malta,Europe,Scope 3,land_use,km2,0.0416965238479181,0.0006525131571625864
DNK,Denmark,Denmark,Outside protocol,material_extraction,kt,13.639299955171785,100.0
POL,Poland,Europe,Scope 2,material_extraction,kt,0.29313476269062233,81.86857252937055
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,material_extraction,kt,0.028228544684801307,7.883850542712059
RoW Europe,RoW Europe,Europe,Scope 2,material_extraction,kt,0.0249858846732009,6.97821948104238
RoW America,RoW America,America,Scope 2,material_extraction,kt,0.008647604564335547,2.4151589357138676
RoW Middle East,RoW Middle East,Middle East,Scope 2,material_extraction,kt,0.001404988667233718,0.39239432249721046
CZE,Czech Republic,Europe,Scope 2,material_extraction,kt,0.0006837375202464118,0.19095863709083075
RUS,Russia,Europe,Scope 2,material_extraction,kt,0.0003278136951827414,0.09155392910022744
HUN,Hungary,Europe,Scope 2,material_extraction,kt,0.00021610558461653047,0.06035536544962104
AUT,Austria,Europe,Scope 2,material_extraction,kt,0.00017521785487873903,0.04893597582529121
CAN,Canada,America,Scope 2,material_extraction,kt,0.00015547080642585925,0.04342089240882236
RoW Africa,RoW Africa,Africa,Scope 2,material_extraction,kt,9.516891017450068e-05,0.026579388789126076
DNK,Denmark,Denmark,Scope 3,material_extraction,kt,2677.2413359368775,42.58884355925791
CHN,China,Asia and Pacific,Scope 3,material_extraction,kt,554.8745320543462,8.826796569839066
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,material_extraction,kt,344.04197700801257,5.472928323618831
POL,Poland,Europe,Scope 3,material_extraction,kt,245.33670502888273,3.902751092912769
DEU,Germany,Europe,Scope 3,material_extraction,kt,243.04109237073774,3.866233096922626
RoW Middle East,RoW Middle East,Middle East,Scope 3,material_extraction,kt,242.62674849738477,3.85964182471825
RoW Europe,RoW Europe,Europe,Scope 3,material_extraction,kt,206.2876274868941,3.2815687466499464
IND,India,Asia and Pacific,Scope 3,material_extraction,kt,186.85480945875798,2.972436642716478
RUS,Russia,Europe,Scope 3,material_extraction,kt,141.28476832533636,2.247520540918324
SWE,Sweden,Europe,Scope 3,material_extraction,kt,134.37944718773588,2.137672527701096
USA,United States,America,Scope 3,material_extraction,kt,110.61093596131172,1.7595693687998808
RoW America,RoW America,America,Scope 3,material_extraction,kt,109.30217011869779,1.7387498696465553
RoW Africa,RoW Africa,Africa,Scope 3,material_extraction,kt,98.47788930107268,1.5665600875020214
TUR,Turkey,Middle East,Scope 3,material_extraction,kt,90.90587601814981,1.4461065128442945
