consuming_country_iso3,model,analysis_year,indicator,unit,scope,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWC,Production of electricity by coal,Electricity,0.045149453587294004
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWG,Production of electricity by gas,Electricity,0.1655931454751239
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWN,Production of electricity by nuclear,Electricity,0.000613466463025102
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWH,Production of electricity by hydro,Electricity,0.00012564184896309325
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWW,Production of electricity by wind,Electricity,0.02382234521841799
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0002479915305290117
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.015547283383385832
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,8.132586203578026e-07
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWZ,Production of electricity nec,Electricity,0.0015404264159223945
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWT,Transmission of electricity,Electricity,9.91347923899148e-05
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWD,Distribution and trade of electricity,Electricity,0.01134316024753208
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWC,Production of electricity by coal,Electricity,0.013111647298285633
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWG,Production of electricity by gas,Electricity,6.610562511867056e-07
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWN,Production of electricity by nuclear,Electricity,2.636752831772154e-08
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWH,Production of electricity by hydro,Electricity,1.5078551514638476e-07
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWW,Production of electricity by wind,Electricity,5.962729397574981e-06
