Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,9.564438448453451,5.534907488485272,33.0573460085167,35.326767871234196,12.148367276328232
Heat and electricity,1.8650503689672648,1.259300737464459,1.016405239217737,1.317196821371022,4.836836089347601
Individual travel,13.913408173966358,0.6908092048013934,0.3697206141168936,0.04751658796104301,0.0
"Medical, electrical equipment and machinery",3.1551569413965757,3.8793913062006316,3.4130539705475416,2.8601112758841603,2.6462866237794382
Operational impacts,4.106943467373073,0.0,0.0,0.0,16.67867717726159
Other,16.07901486525729,39.08729825243216,10.395603367786773,14.406634375634358,20.885636884105764
Pharmaceuticals and chemical products,9.644379015591099,17.301363130022924,17.73406410732696,11.956997040601639,16.177659067731877
Services,22.093628795539964,23.48982073965273,25.620664346246162,25.0057403353098,19.00693393247809
Transport,19.57797992345492,8.75710914094045,8.393142346241227,9.07903569200379,7.619602948967404
