Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,549.7269351852332,282.88925248821425,21.763626497482907,1709.665458397171,40.51816386067509
Heat and electricity,107.19588283452714,64.36289044040916,0.6691603128309378,63.74672926821337,16.1321857314349
Individual travel,541.0577101256928,24.654016494832803,0.17124519106882052,1.604972599752538,0.0
"Medical, electrical equipment and machinery",181.34621962074675,198.27578130320435,2.247017404591722,138.4172328862583,8.826097582144826
Operational impacts,195.9599983729744,0.0,0.0,0.0,49.10282360999154
Other,924.1595949739162,1997.7527370453793,6.844046973831415,697.2198887132114,69.6593738364922
Pharmaceuticals and chemical products,554.3216098445337,884.2730782874872,11.675394250187106,578.6678504239745,53.956966074424926
Services,1269.8563444523284,1200.5652929062853,16.8676145176755,1210.171580620021,63.39338003599926
Transport,1125.2665756011193,447.5760550636246,5.525707209427538,439.3867498649162,25.41348263656191
