Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,543.1022122252095,45.195037660557524,53.57578558787126,4741.919257368822,50.36283992486921
Electricity sector,463.29872717900327,9.551031870253558,5.401153931926413,1.7975224701787695,28.576810210056387
Fossil fuel industry,579.5620746683253,12.35269442323348,0.04033302693133068,1.2871515069929755,13.994164568614579
Mining of minerals and metals,102.29013044217018,4258.220768572727,0.030268182617143417,0.691509293767663,0.428867932221044
Operational impacts,236.05122846109998,0.0,0.0,0.0,55.628
Other,2507.6353820562244,732.7070300577868,4.6033984320317405,88.56330439112611,136.79944036194888
Pharmaceutical and chemical industry,207.9112707380247,30.965834322103802,2.138298522165233,0.5922043240283771,42.88956491124677
Transport,1107.7622622230526,22.009965404404586,0.046738658525716834,4.724141773966827,4.847961848776267
