Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,220.13563306059416,24.654016494832803,0.17124519106882052,1.604972599752538,0.0
Middle East,307.5492000761417,218.64118717498008,11.717427448423125,118.76427978261238,4.062479409622218
Europe,1430.1120455299792,1127.4601056303134,7.040928547443034,1503.7527110440406,91.80655196671661
Asia and Pacific,1134.6770955280697,822.0298391320005,32.67412313977529,1320.8959951186202,40.25705726074656
America,254.4408187304464,243.00467919633562,4.762622207205947,732.2779778043479,10.399782280627077
Africa,151.55821020007707,77.59124679837745,3.1268248159907706,730.0691517324497,14.820631199373652
Denmark,1950.4178678857588,2586.968029602601,6.270641007188937,431.51537469169523,165.65597125063871
