Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,11.917797250408315,1.1332384886590845,85.13552089544082,98.88227323543609,18.095203334280907
Electricity sector,8.154473296287481,0.2199246674456006,3.937932517237112,0.04393365737980808,5.049855910549417
Fossil fuel industry,13.736783697175012,0.4220569664368188,0.07022094953958918,0.03632054429312127,4.727660142773223
Mining of minerals and metals,2.2456776475005027,84.86712243050493,0.03714671334259601,0.010434764806506043,0.11356023858377481
Operational impacts,3.642963676907084,0.0,0.0,0.0,22.427774252705557
Other,37.65528737384449,5.80296225867273,3.3518617698958426,0.9143198250819654,26.934137022974266
Pharmaceutical and chemical industry,8.094629581184687,6.9808985134558315,7.42752912876189,0.014787073974203925,21.704063265796215
Transport,14.552387476692438,0.5737966748250075,0.0397880257821468,0.09793089902832004,0.9477458323366318
