Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,506.00585713762337,40.75597665441908,72.12182911225848,4052.534475515813,38.5683318595245
Electricity sector,355.3464638730131,8.100082208865288,2.935991581565479,1.8160468148822575,12.065771509888506
Fossil fuel industry,666.1582587976729,16.752507198204327,0.05921830450956449,1.5773888086030743,11.457714537759076
Mining of minerals and metals,94.64261947292124,3102.836062876452,0.02786273299312532,0.45529115249096663,0.2700544599679646
Operational impacts,130.1262816237094,0.0,0.0,0.0,42.75704592555413
Pharmaceutical and chemical industry,412.2509312106818,308.3845277532511,6.695764980135035,0.6578225074997397,66.40267860617962
Transport,575.7717046858004,17.465818031398083,0.027478926396687444,3.663846212330291,1.8613200359223903
Unallocated,1377.79111128571,188.66761769284457,2.5408073938299873,36.60229122967252,55.55031213851447
