producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
America,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.6083513566953753,0.012240115415493693
Africa,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.5446826148213367,0.010959091315981837
Middle East,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.4436494171509803,0.008926289076501021
Africa,Textile,Scope 3,climate_change,kt CO2eq,0.4180393382301234,0.008411010663226838
Asia and Pacific,Construction,Scope 3,climate_change,kt CO2eq,0.3835983769954095,0.007718053647689952
Middle East,Construction,Scope 3,climate_change,kt CO2eq,0.3622735150391051,0.007288994406361856
Middle East,Paper Products,Scope 3,climate_change,kt CO2eq,0.2772321444006017,0.005577949990579801
America,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.2763357307585028,0.005559914021203625
Middle East,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.25758070777214037,0.005182560303739549
Africa,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.2154702552117034,0.0043352920370288055
Africa,Construction,Scope 3,climate_change,kt CO2eq,0.21203822642490577,0.004266239131997257
Middle East,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.12513154376357338,0.002517664374260582
America,Construction,Scope 3,climate_change,kt CO2eq,0.07312764225213866,0.001471338514129946
Middle East,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.05456937761758802,0.0010979436025576191
Africa,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0433187049195643,0.0008715784752177116
Africa,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.019445138092795602,0.0003912389310988454
Denmark,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0039459448367199,7.93929687064182e-05
Denmark,Private travel,Outside protocol,land_use,km2,0.6451,100.0
Asia and Pacific,Electricity,Scope 2,land_use,km2,0.12386186651977649,72.77094025612851
Europe,Electricity,Scope 2,land_use,km2,0.016636706263460567,9.774346145217711
Africa,Electricity,Scope 2,land_use,km2,0.009259240531056152,5.439960323825957
America,Electricity,Scope 2,land_use,km2,0.006908125703233968,4.058640620853224
Europe,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.006523639634985725,3.8327485566694564
Middle East,Electricity,Scope 2,land_use,km2,0.0046723880858999,2.7451069792992313
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.0023453581152593,1.3779375370345313
America,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,5.439519604961951e-07,0.0003195809713811506
Asia and Pacific,Food and catering,Scope 3,land_use,km2,1521.6649360089266,28.04430898658248
America,Food and catering,Scope 3,land_use,km2,1442.415831818715,26.58374673517819
Europe,Food and catering,Scope 3,land_use,km2,1106.1991381974156,20.387267721149346
Africa,Food and catering,Scope 3,land_use,km2,762.0774668991206,14.045099842732819
Denmark,Food and catering,Scope 3,land_use,km2,393.63840759310784,7.254762116344548
Middle East,Food and catering,Scope 3,land_use,km2,92.42748579518029,1.703440034106032
Europe,Services,Scope 3,land_use,km2,11.117620557619624,0.20489792380392804
Asia and Pacific,Textile,Scope 3,land_use,km2,8.639491696840949,0.15922596946257028
Africa,Transport,Scope 3,land_use,km2,8.504277837092692,0.15673397587560214
Europe,Paper Products,Scope 3,land_use,km2,7.516987319205211,0.13853819591908936
Europe,Transport,Scope 3,land_use,km2,7.166144321432765,0.1320721538867903
Asia and Pacific,Services,Scope 3,land_use,km2,6.529395157314806,0.12033685665880227
Europe,Furniture and timber,Scope 3,land_use,km2,6.358749106403119,0.11719184722482044
America,Textile,Scope 3,land_use,km2,6.337770958700884,0.11680521962881976
America,Transport,Scope 3,land_use,km2,6.154590555216831,0.11342920187745621
Africa,Services,Scope 3,land_use,km2,5.436950174466468,0.10020307823962152
Africa,Textile,Scope 3,land_use,km2,4.483973040086559,0.08263969448722011
Denmark,Furniture and timber,Scope 3,land_use,km2,3.685782015817182,0.06792902120743848
Asia and Pacific,Transport,Scope 3,land_use,km2,3.370745701491726,0.06212289692089883
