producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
USA,United States,America,Scope 3,climate_change,kt CO2eq,112.15184164177725,2.5132290959868273
CZE,Czech Republic,Europe,Scope 3,climate_change,kt CO2eq,111.12933027287146,2.4903154702657306
RoW Africa,RoW Africa,Africa,Scope 3,climate_change,kt CO2eq,98.29353801893498,2.202676086993948
IND,India,Asia and Pacific,Scope 3,climate_change,kt CO2eq,95.39226337848137,2.1376609456008473
BRA,Brazil,America,Scope 3,climate_change,kt CO2eq,88.3895121946387,1.9807351406425662
RoW America,RoW America,America,Scope 3,climate_change,kt CO2eq,62.32682722980818,1.3966921395265615
GBR,United Kingdom,Europe,Scope 3,climate_change,kt CO2eq,59.91479132767242,1.3426404296208518
IDN,Indonesia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,58.45384798264176,1.3099019095165896
NLD,Netherlands,Europe,Scope 3,climate_change,kt CO2eq,52.11241759540556,1.167795751239825
NOR,Norway,Europe,Scope 3,climate_change,kt CO2eq,49.077421879173,1.0997840322294996
AUS,Australia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,48.0143573981969,1.0759616451390317
RoW Europe,RoW Europe,Europe,Scope 3,climate_change,kt CO2eq,46.812682228998135,1.0490331083005406
TWN,Taiwan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,42.84342759278113,0.9600854272362898
ZAF,South Africa,Africa,Scope 3,climate_change,kt CO2eq,40.274279734778105,0.9025129696278876
JPN,Japan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,39.95760196404976,0.8954164852920454
FRA,France,Europe,Scope 3,climate_change,kt CO2eq,39.54846804855083,0.8862481359762024
GRC,Greece,Europe,Scope 3,climate_change,kt CO2eq,38.08924804780324,0.8535482345778944
CAN,Canada,America,Scope 3,climate_change,kt CO2eq,37.20304501005301,0.8336891647059992
KOR,South Korea,Asia and Pacific,Scope 3,climate_change,kt CO2eq,36.61243524931061,0.8204540932765639
POL,Poland,Europe,Scope 3,climate_change,kt CO2eq,33.30993267153234,0.7464477689350111
BEL,Belgium,Europe,Scope 3,climate_change,kt CO2eq,30.22008165636184,0.6772067884935608
ITA,Italy,Europe,Scope 3,climate_change,kt CO2eq,27.91574715596507,0.6255685770428616
IRL,Ireland,Europe,Scope 3,climate_change,kt CO2eq,26.605864455603683,0.5962151998117227
ESP,Spain,Europe,Scope 3,climate_change,kt CO2eq,22.008890722560157,0.4932008580920901
SWE,Sweden,Europe,Scope 3,climate_change,kt CO2eq,21.42451185893855,0.48010541586275396
CHE,Switzerland,Europe,Scope 3,climate_change,kt CO2eq,13.611093650315567,0.3050132399915226
MEX,Mexico,America,Scope 3,climate_change,kt CO2eq,12.85050876419565,0.28796916797467614
TUR,Turkey,Middle East,Scope 3,climate_change,kt CO2eq,12.698536997816742,0.28456360762505717
HUN,Hungary,Europe,Scope 3,climate_change,kt CO2eq,9.736231480412119,0.21818081525573135
ROU,Romania,Europe,Scope 3,climate_change,kt CO2eq,9.101155530515891,0.20394929366789397
PRT,Portugal,Europe,Scope 3,climate_change,kt CO2eq,8.129698257620296,0.18217974759527955
LUX,Luxembourg,Europe,Scope 3,climate_change,kt CO2eq,7.7022907430532985,0.1726019021874066
FIN,Finland,Europe,Scope 3,climate_change,kt CO2eq,7.156440643048381,0.16036985736944026
HRV,Croatia,Europe,Scope 3,climate_change,kt CO2eq,6.950402808960786,0.15575272160133571
AUT,Austria,Europe,Scope 3,climate_change,kt CO2eq,6.847058365693776,0.15343685894651812
EST,Estonia,Europe,Scope 3,climate_change,kt CO2eq,5.533767121796552,0.1240070991017387
