indicator,unit,purchased_sector_group,value,expenditure_meur,footprint
climate_change,kt CO2eq per MEUR,Food and catering,0.429386258359153,897.0758824960926,385.1920566492324
climate_change,kt CO2eq per MEUR,Electricity,0.42767387686495617,96.4072690981136,41.23087053315333
climate_change,kt CO2eq per MEUR,Metal Products,0.40971120346413015,49.26225354783913,20.183297186440285
land_use,km2 per MEUR,Construction,0.37687632120083503,91.80318491181141,34.59844660408349
climate_change,kt CO2eq per MEUR,Transport Equipment,0.36466683727226723,9.208889183617027,3.358176493380412
climate_change,kt CO2eq per MEUR,Transport,0.36455263726780873,2048.640569413859,746.8373223936476
material_extraction,kt per MEUR,Coal and Petroleum,0.3063561401185931,59.199869383308176,18.13624347979517
climate_change,kt CO2eq per MEUR,General and special Machinery,0.28689261213168804,47.29583867794805,13.568826701275439
climate_change,kt CO2eq per MEUR,Construction,0.28581974537543725,91.80318491181141,26.239162936148123
material_extraction,kt per MEUR,Natural gas and gaseous fuels,0.2602065309227084,22.530817330919017,5.862665816531673
land_use,km2 per MEUR,Transport Equipment,0.25911640255172486,9.208889183617027,2.3861742367563346
climate_change,kt CO2eq per MEUR,Furniture and timber,0.2092198222334283,39.34219329637341,8.23116668774042
climate_change,kt CO2eq per MEUR,Paper Products,0.20414417327789275,76.52479107237995,15.622090208734473
material_extraction,kt per MEUR,Food and catering,0.20076036461284338,897.0758824960926,180.0972812553038
material_extraction,kt per MEUR,"Electrical, electronic and measuring equipment",0.19122073163417846,1000.0041344602845,191.22152222869897
material_extraction,kt per MEUR,Furniture and timber,0.17690835952586065,39.34219329637341,6.9599628762107315
land_use,km2 per MEUR,Non-metallic mineral products,0.17539047718495931,14.212634609923292,2.4927607662899143
land_use,km2 per MEUR,General and special Machinery,0.15967529819284448,47.29583867794805,7.551977144182023
climate_change,kt CO2eq per MEUR,"Electrical, electronic and measuring equipment",0.15925745080112333,1000.0041344602845,159.25810924472867
land_use,km2 per MEUR,Coal and Petroleum,0.15032636127025306,59.199869383308176,8.899300952066978
land_use,km2 per MEUR,Minerals and Metals,0.14454119161809645,39.37620242989832,5.691483220612889
land_use,km2 per MEUR,Metal Products,0.14331424359610478,49.25895478247583,7.059509844985252
land_use,km2 per MEUR,Electricity,0.13904299693311192,96.40605093037647,13.404586243845767
climate_change,kt CO2eq per MEUR,Services,0.1256993283600907,7198.483806875105,904.8445797351897
material_extraction,kt per MEUR,Electricity,0.11856107576016796,96.40605093037647,11.430005108094974
material_extraction,kt per MEUR,Waste management and disposal,0.11466436714651823,608.5469185673161,69.77864729648506
waste_generation,kt per MEUR,Waste management and disposal,0.11320066659502992,608.5469185673161,68.88791683617157
land_use,km2 per MEUR,Waste management and disposal,0.10997319983166681,608.5469185673161,66.92385188254852
land_use,km2 per MEUR,Transport,0.10910822976094033,2048.640569413859,223.52354594519093
land_use,km2 per MEUR,Services,0.09516798020543575,7198.483354663853,685.0651214058083
material_extraction,kt per MEUR,"Steam, hot water supply and water distribution",0.0933332843475245,62.577898924576644,5.84060083419816
land_use,km2 per MEUR,"Electrical, electronic and measuring equipment",0.088437784616009,1000.0041344602845,88.43815025851714
material_extraction,kt per MEUR,Transport,0.08158786178808584,2048.640569413859,167.1442036308034
material_extraction,kt per MEUR,Services,0.0775900034830197,7198.483354663853,558.5303485608276
waste_generation,kt per MEUR,Paper Products,0.07225631986680388,76.52479107237995,5.529399781466224
land_use,km2 per MEUR,"Steam, hot water supply and water distribution",0.06346805012213633,62.577898924576644,3.9716972254830116
land_use,km2 per MEUR,Natural gas and gaseous fuels,0.059550528737258523,22.530817330919017,1.3417220849388154
blue_water_consumption,Mm3 per MEUR,Electricity,0.05344034570601584,96.40605093037647,5.151972689871089
waste_generation,kt per MEUR,Chemical,0.05024336136524443,1306.9476867534152,65.66544491102212
waste_generation,kt per MEUR,Food and catering,0.04098667702882053,897.0758824960926,36.7681594662115
waste_generation,kt per MEUR,Coal and Petroleum,0.029997044111697714,59.199869383308176,1.7758210932978382
blue_water_consumption,Mm3 per MEUR,Food and catering,0.02150668428268829,897.0758824960926,19.293127782457443
waste_generation,kt per MEUR,Metal Products,0.020338375681999983,49.26225354783913,1.0019142195978887
waste_generation,kt per MEUR,Non-metallic mineral products,0.019875857225045705,14.212634609923292,0.2824882962985785
waste_generation,kt per MEUR,Textile,0.019395580783645384,7.776643897031205,0.15083252493051158
waste_generation,kt per MEUR,Transport Equipment,0.0190378382672892,9.208889183617027,0.17531734289908982
blue_water_consumption,Mm3 per MEUR,Chemical,0.018184135664201878,1306.9476867534152,23.76571404193892
blue_water_consumption,Mm3 per MEUR,Textile,0.015268932059055154,7.776643897031205,0.11874104731123537
waste_generation,kt per MEUR,Construction,0.014345362678073341,91.80318491181141,1.3169499825621651
waste_generation,kt per MEUR,General and special Machinery,0.012828368259687582,47.29583867794805,0.606728435711493
waste_generation,kt per MEUR,Electricity,0.012450696333888274,96.40605093037647,1.2003224648834845
waste_generation,kt per MEUR,Natural gas and gaseous fuels,0.0117419499159626,22.530817330919017,0.26455572866535326
waste_generation,kt per MEUR,Furniture and timber,0.01031092723357399,39.34219329637341,0.4056544922881086
waste_generation,kt per MEUR,"Electrical, electronic and measuring equipment",0.005990131118304153,1000.0041344602845,5.990155884263361
waste_generation,kt per MEUR,Transport,0.005639291979250821,2048.640569413859,11.55288233146341
waste_generation,kt per MEUR,Minerals and Metals,0.004843691342129001,39.37620242989832,0.19072617079561743
blue_water_consumption,Mm3 per MEUR,Minerals and Metals,0.004660601938089132,39.37620242989832,0.1835168053593741
waste_generation,kt per MEUR,Services,0.0043520610680184675,7198.483354663853,31.328239156611527
blue_water_consumption,Mm3 per MEUR,Transport Equipment,0.003728461746110734,9.208889183617027,0.03433499104528899
blue_water_consumption,Mm3 per MEUR,Non-metallic mineral products,0.0033173374875248686,14.212634609923292,0.04714810558799192
blue_water_consumption,Mm3 per MEUR,Metal Products,0.0032678313666727344,49.25895478247583,0.16096995752768842
blue_water_consumption,Mm3 per MEUR,Paper Products,0.00295528168819827,76.52479107237995,0.22615231374940295
blue_water_consumption,Mm3 per MEUR,General and special Machinery,0.002839399829160137,47.29583867794805,0.1342917962621511
blue_water_consumption,Mm3 per MEUR,Construction,0.002044784370990534,91.80318491181141,0.18771771771482598
blue_water_consumption,Mm3 per MEUR,Furniture and timber,0.0018315178343685885,39.34219329637341,0.07205592866548423
blue_water_consumption,Mm3 per MEUR,Coal and Petroleum,0.0016529851106140009,59.199869383308176,0.09785650264090207
blue_water_consumption,Mm3 per MEUR,Services,0.0014983193185540914,7198.483354663853,10.785626674582915
blue_water_consumption,Mm3 per MEUR,"Electrical, electronic and measuring equipment",0.0014468011898841034,1000.0041344602845,1.4468071716261626
blue_water_consumption,Mm3 per MEUR,Waste management and disposal,0.0014289895131485006,608.5469185673161,0.8696071648915292
blue_water_consumption,Mm3 per MEUR,Transport,0.001337549574655978,2048.640569413859,2.7401583222424875
blue_water_consumption,Mm3 per MEUR,Natural gas and gaseous fuels,0.0011530505547902236,22.530817330919017,0.025979171423293358
blue_water_consumption,Mm3 per MEUR,"Steam, hot water supply and water distribution",0.0006167192930973923,62.577898924576644,0.03859299758828497
