Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,220.13563306059416,24.654016494832803,0.17124519106882052,1.604972599752538,0.0
Middle East,382.89043849636425,385.81164617602906,9.686299476296346,72.75066859713614,4.576809611535623
Europe,937.5191030294069,649.0366643598716,4.714804863486765,906.4215730479035,50.68146233584779
Asia and Pacific,1017.540985895928,2645.789592133508,28.389379107029388,1186.6950474367,44.34119978413707
America,294.72265207173325,349.7608898703838,10.788001266219425,922.7977461064316,22.65400677145982
Africa,131.15587399165832,111.27037963148675,4.637820163454403,664.825374110243,21.23249772437863
Denmark,2681.4615628421357,1416.7540687211688,7.164066306000141,375.155742384716,171.72941208186006
