producing_country_iso3,producing_world_region,producing_sector_code,producing_sector_name,indicator,unit,value,rank,share_pct,mrio_coverage_pct
BRA,America,SUGB,"Cultivation of sugar cane, sugar beet",blue_water_consumption,Mm3,6.116394200048174,1,9.355092498597788,99.68248783714492
DNK,Denmark,POWB,Production of electricity by biomass and waste,blue_water_consumption,Mm3,5.390930643877343,2,8.245487975023037,99.68248783714492
RoW Asia and Pacific,Asia and Pacific,WHEA,Cultivation of wheat,blue_water_consumption,Mm3,4.25128408354715,3,6.502385970983829,99.68248783714492
RoW Asia and Pacific,Asia and Pacific,PARI,Cultivation of paddy rice,blue_water_consumption,Mm3,3.425145921907958,4,5.238798526162941,99.68248783714492
RoW Middle East,Middle East,WHEA,Cultivation of wheat,blue_water_consumption,Mm3,3.015745209904724,5,4.612615614382684,99.68248783714492
RoW Asia and Pacific,Asia and Pacific,SUGB,"Cultivation of sugar cane, sugar beet",blue_water_consumption,Mm3,2.611679424259873,6,3.994592531404089,99.68248783714492
IND,Asia and Pacific,SUGB,"Cultivation of sugar cane, sugar beet",blue_water_consumption,Mm3,2.358710692337633,7,3.607674061308276,99.68248783714492
RoW Middle East,Middle East,FVEG,"Cultivation of vegetables, fruit, nuts",blue_water_consumption,Mm3,1.819912630095341,8,2.783576472846403,99.68248783714492
RoW Africa,Africa,FVEG,"Cultivation of vegetables, fruit, nuts",blue_water_consumption,Mm3,1.521302030292203,9,2.3268482616074806,99.68248783714492
CHN,Asia and Pacific,WHEA,Cultivation of wheat,blue_water_consumption,Mm3,1.324927962297161,10,2.0264919552063856,99.68248783714492
RoW Middle East,Middle East,SUGB,"Cultivation of sugar cane, sugar beet",blue_water_consumption,Mm3,1.305396654319624,11,1.99661860388658,99.68248783714492
RoW Middle East,Middle East,OCER,Cultivation of cereal grains nec,blue_water_consumption,Mm3,1.28081305842601,12,1.9590177223850094,99.68248783714492
IND,Asia and Pacific,WHEA,Cultivation of wheat,blue_water_consumption,Mm3,1.266249220909153,13,1.936742172011936,99.68248783714492
CHN,Asia and Pacific,PARI,Cultivation of paddy rice,blue_water_consumption,Mm3,1.171195448919273,14,1.7913563776661519,99.68248783714492
IND,Asia and Pacific,PARI,Cultivation of paddy rice,blue_water_consumption,Mm3,1.048627650791258,15,1.6038875763864682,99.68248783714492
RoW Middle East,Middle East,PARI,Cultivation of paddy rice,blue_water_consumption,Mm3,0.8857550471440963,16,1.354772129806087,99.68248783714492
USA,America,OILS,Cultivation of oil seeds,blue_water_consumption,Mm3,0.8736734617173446,17,1.3362932114270065,99.68248783714492
RoW Asia and Pacific,Asia and Pacific,OTCR,Cultivation of crops nec,blue_water_consumption,Mm3,0.8266692860806593,18,1.2643998055216017,99.68248783714492
CHN,Asia and Pacific,PLAW,Re-processing of secondary plastic into new plastic,blue_water_consumption,Mm3,0.7548840398286855,19,1.1546034783462626,99.68248783714492
RoW Africa,Africa,PARI,Cultivation of paddy rice,blue_water_consumption,Mm3,0.6957248325032338,20,1.064118817192643,99.68248783714492
OTH,Other,OTHER,All other pairs,blue_water_consumption,Mm3,23.435349683279505,21,35.84462623784734,99.68248783714492
DNK,Denmark,HWAT,Steam and hot water supply,climate_change,kt CO2eq,1199.843637860955,1,24.39798767405173,84.9690858897254
DNK,Denmark,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",climate_change,kt CO2eq,168.4971192285002,2,3.426271981055067,84.9690858897254
RoW Asia and Pacific,Asia and Pacific,TWAS,Sea and coastal water transport,climate_change,kt CO2eq,119.7168552190635,3,2.4343591663478343,84.9690858897254
CHN,Asia and Pacific,POWC,Production of electricity by coal,climate_change,kt CO2eq,98.04311471745544,4,1.9936386950107938,84.9690858897254
CHN,Asia and Pacific,CHEM,Chemicals nec,climate_change,kt CO2eq,86.3791164201078,5,1.7564593845498195,84.9690858897254
DNK,Denmark,TWAS,Sea and coastal water transport,climate_change,kt CO2eq,78.42950747636193,6,1.5948096037760353,84.9690858897254
DNK,Denmark,INCT,Incineration of waste: Textiles,climate_change,kt CO2eq,76.44163208411102,7,1.5543875372773097,84.9690858897254
DEU,Europe,TWAS,Sea and coastal water transport,climate_change,kt CO2eq,74.96096747635781,8,1.524279250072678,84.9690858897254
DNK,Denmark,TAIR,Air transport (62),climate_change,kt CO2eq,72.64114784368765,9,1.4771073278171978,84.9690858897254
DNK,Denmark,INCL,Incineration of waste: Plastic,climate_change,kt CO2eq,71.86793954186419,10,1.4613846736128593,84.9690858897254
RoW Middle East,Middle East,TWAS,Sea and coastal water transport,climate_change,kt CO2eq,51.10007292215783,11,1.0390845189799895,84.9690858897254
