Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,385.19205664923294,180.09728125530384,19.293127782457447,1397.2317229503437,36.76815946621148
Heat and electricity,41.23087053315333,11.43000510809497,5.15197268987108,13.404586243845745,1.2003224648834854
Individual travel,541.0577101256928,24.654016494832803,0.17124519106882052,1.604972599752538,0.0
"Medical, electrical equipment and machinery",159.25810924472856,191.22152222869897,1.4468071716261626,88.43815025851721,5.99015588426336
Operational impacts,195.9599983729744,0.0,0.0,0.0,49.10282360999154
Other,1657.0702638825142,1448.8317822337929,2.1969644997674536,273.9416333937219,113.60736048477199
Pharmaceuticals and chemical products,1033.9753384506887,3001.168097874927,23.765714041938914,1447.041391485704,65.6654449110221
Services,904.8445797351887,558.5303485608273,10.785626674582895,685.0651214058084,31.32823915661155
Transport,746.8373223936479,167.1442036308035,2.740158322242489,223.52354594519096,11.552882331463403
