Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,608.4505807192885,47.976206855903754,81.46561644401419,4802.3905143474985,48.16471787893404
Electricity sector,422.2766649539725,9.43133941892528,3.587221479111307,2.138503817672763,14.131544810860623
Fossil fuel industry,742.5808112291425,18.671621131419396,0.06678312884669375,1.8000102324479792,13.19745430810626
Mining of minerals and metals,114.02314192497536,3610.505696744707,0.033693816978033676,0.5210529685063257,0.31381286125510616
Operational impacts,130.1262816237094,0.0,0.0,0.0,42.75704592555413
Pharmaceutical and chemical industry,444.7995209269739,325.4115823689556,7.321989924503413,0.7451089934282693,67.99320431355137
Transport,728.2074435255545,22.310242417303552,0.03466229876483385,4.548072390358379,2.396510186014004
Unallocated,1521.9531610502306,225.07753360292685,2.9949859833452046,43.316865067272744,70.46380138766511
