country_consuming,sector_consuming,analysis_year,indicator,unit,baseline_capital_excluded,endogenised_sodersten,change,change_pct,per_capita_endogenised,method,kbar_year,structure_assumption,model
DNK,health_and_eldercare,2022,climate_change,kt CO2eq,4061.9511864328815,4849.0862023745485,787.135015941667,19.37824901911025,0.8255984081462843,"Södersten, Wood & Hertwich (2018) Environ Sci Technol 52:13250-13259, doi 10.1021/acs.est.8b02791; capital matrices Zenodo 10.5281/zenodo.7073276, CC BY 4.0",2020,"2020 capital structure applied to 2022 levels; capital composition moves slowly, capital level comes from the model's own consumption of fixed capital",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,material_extraction,kt,4233.7491225401445,5638.641139823674,1404.8920172835296,33.18316642344242,0.960026890606099,"Södersten, Wood & Hertwich (2018) Environ Sci Technol 52:13250-13259, doi 10.1021/acs.est.8b02791; capital matrices Zenodo 10.5281/zenodo.7073276, CC BY 4.0",2020,"2020 capital structure applied to 2022 levels; capital composition moves slowly, capital level comes from the model's own consumption of fixed capital",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,blue_water_consumption,Mm3,95.32735307556368,105.08869986513257,9.76134678956889,10.239817297592756,,"Södersten, Wood & Hertwich (2018) Environ Sci Technol 52:13250-13259, doi 10.1021/acs.est.8b02791; capital matrices Zenodo 10.5281/zenodo.7073276, CC BY 4.0",2020,"2020 capital structure applied to 2022 levels; capital composition moves slowly, capital level comes from the model's own consumption of fixed capital",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,land_use,km2,4853.7909278171865,5823.015747426845,969.2248196096589,19.968408899835577,,"Södersten, Wood & Hertwich (2018) Environ Sci Technol 52:13250-13259, doi 10.1021/acs.est.8b02791; capital matrices Zenodo 10.5281/zenodo.7073276, CC BY 4.0",2020,"2020 capital structure applied to 2022 levels; capital composition moves slowly, capital level comes from the model's own consumption of fixed capital",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,waste_generation,kt,259.41809167194054,304.28199470696217,44.86390303502162,17.294053296697747,0.0518066126221115,"Södersten, Wood & Hertwich (2018) Environ Sci Technol 52:13250-13259, doi 10.1021/acs.est.8b02791; capital matrices Zenodo 10.5281/zenodo.7073276, CC BY 4.0",2020,"2020 capital structure applied to 2022 levels; capital composition moves slowly, capital level comes from the model's own consumption of fixed capital",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
