Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,415.982511365617,181.62188945745797,19.32841664627366,1399.7565045770975,36.93823118982242
Heat and electricity,42.41990603311732,11.488880928299507,5.153335440509771,13.502085777760383,1.2068901274521688
Individual travel,673.6872578712628,30.11717534552141,0.20825185559507692,1.9612117458177558,0.0
"Medical, electrical equipment and machinery",198.71397353991532,193.17520348744043,1.4920274398777431,91.6734854348831,6.208091179764842
Operational impacts,185.65334481819056,0.0,0.0,0.0,47.23053445274639
Other,1708.8520063746832,1451.3957868921375,2.256311426462857,278.1876763070154,113.89337802749242
Pharmaceuticals and chemical products,1063.2232766490756,3002.616327428002,23.79923503139801,1449.4396885444478,65.8269965122337
Services,1325.596753461733,579.3641498491335,11.267849697781799,719.5663123569341,33.652272629252444
Transport,2133.3069336449726,235.7960946412473,4.329187706427021,337.2124483269571,19.21107636242636
