producing_country_iso3,producing_country_name,producing_world_region,producing_sector_group,indicator,unit,value,analysis_year,model
IND,India,Asia and Pacific,Food and catering,land_use,km2,45.779930142261136,2016,EXIOBASE v3.7 IOT_2016_ixi
USA,United States,America,Transport,climate_change,kt CO2eq,45.11721626455021,2016,EXIOBASE v3.7 IOT_2016_ixi
CHN,China,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,44.430515407972656,2016,EXIOBASE v3.7 IOT_2016_ixi
JPN,Japan,Asia and Pacific,Transport,climate_change,kt CO2eq,43.951472331701794,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Food and catering,climate_change,kt CO2eq,43.90752456707731,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,Chemical,climate_change,kt CO2eq,43.16179843630909,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,Minerals and Metals,material_extraction,kt,42.99642229434062,2016,EXIOBASE v3.7 IOT_2016_ixi
CHE,Switzerland,Europe,Minerals and Metals,material_extraction,kt,40.846523638704966,2016,EXIOBASE v3.7 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Transport,climate_change,kt CO2eq,40.324151719875516,2016,EXIOBASE v3.7 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,39.773825318577146,2016,EXIOBASE v3.7 IOT_2016_ixi
NLD,Netherlands,Europe,Transport,climate_change,kt CO2eq,37.673318999714894,2016,EXIOBASE v3.7 IOT_2016_ixi
FRA,France,Europe,Transport,climate_change,kt CO2eq,37.4714405707125,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,"Steam, hot water supply and water distribution",waste_generation,kt,36.27910600132401,2016,EXIOBASE v3.7 IOT_2016_ixi
DEU,Germany,Europe,Food and catering,land_use,km2,35.519024805336294,2016,EXIOBASE v3.7 IOT_2016_ixi
CZE,Czech Republic,Europe,Food and catering,land_use,km2,34.77791214917366,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,32.43140970818196,2016,EXIOBASE v3.7 IOT_2016_ixi
CZE,Czech Republic,Europe,Chemical,climate_change,kt CO2eq,31.311425958165184,2016,EXIOBASE v3.7 IOT_2016_ixi
NOR,Norway,Europe,Minerals and Metals,material_extraction,kt,30.415188888132338,2016,EXIOBASE v3.7 IOT_2016_ixi
GLO,Unallocated,Unallocated,Private travel,material_extraction,kt,30.117175345521403,2016,EXIOBASE v3.7 IOT_2016_ixi
CHN,China,Asia and Pacific,Metal Products,climate_change,kt CO2eq,29.610374099736575,2016,EXIOBASE v3.7 IOT_2016_ixi
CHN,China,Asia and Pacific,Food and catering,climate_change,kt CO2eq,29.5656056473124,2016,EXIOBASE v3.7 IOT_2016_ixi
BRA,Brazil,America,Food and catering,climate_change,kt CO2eq,27.953852443198556,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Natural gas and gaseous fuels,climate_change,kt CO2eq,27.613631444739585,2016,EXIOBASE v3.7 IOT_2016_ixi
NOR,Norway,Europe,Transport,climate_change,kt CO2eq,27.01667847561982,2016,EXIOBASE v3.7 IOT_2016_ixi
BEL,Belgium,Europe,Transport,climate_change,kt CO2eq,26.864521549113128,2016,EXIOBASE v3.7 IOT_2016_ixi
TUR,Turkey,Middle East,Minerals and Metals,material_extraction,kt,26.785109749520213,2016,EXIOBASE v3.7 IOT_2016_ixi
CZE,Czech Republic,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,26.63622121896308,2016,EXIOBASE v3.7 IOT_2016_ixi
IND,India,Asia and Pacific,Transport,climate_change,kt CO2eq,25.58277553814172,2016,EXIOBASE v3.7 IOT_2016_ixi
IND,India,Asia and Pacific,Electricity,climate_change,kt CO2eq,25.152179860402924,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,Electricity,climate_change,kt CO2eq,24.901741818200975,2016,EXIOBASE v3.7 IOT_2016_ixi
ZAF,South Africa,Africa,Electricity,climate_change,kt CO2eq,24.745237949112845,2016,EXIOBASE v3.7 IOT_2016_ixi
POL,Poland,Europe,Food and catering,land_use,km2,24.530357595880794,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Coal and Petroleum,climate_change,kt CO2eq,24.297676107798946,2016,EXIOBASE v3.7 IOT_2016_ixi
IND,India,Asia and Pacific,Food and catering,climate_change,kt CO2eq,23.917738182294986,2016,EXIOBASE v3.7 IOT_2016_ixi
ESP,Spain,Europe,Food and catering,land_use,km2,23.644697864518044,2016,EXIOBASE v3.7 IOT_2016_ixi
FRA,France,Europe,Minerals and Metals,material_extraction,kt,22.78997353725529,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Minerals and Metals,climate_change,kt CO2eq,21.610916670932152,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Chemical,climate_change,kt CO2eq,21.20424799774613,2016,EXIOBASE v3.7 IOT_2016_ixi
FRA,France,Europe,Food and catering,land_use,km2,21.200060353733576,2016,EXIOBASE v3.7 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Transport,climate_change,kt CO2eq,21.120335350956594,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Services,climate_change,kt CO2eq,21.059717682942626,2016,EXIOBASE v3.7 IOT_2016_ixi
ITA,Italy,Europe,Transport,climate_change,kt CO2eq,20.937544050900176,2016,EXIOBASE v3.7 IOT_2016_ixi
FIN,Finland,Europe,Food and catering,land_use,km2,20.781313408301596,2016,EXIOBASE v3.7 IOT_2016_ixi
CAN,Canada,America,Transport,climate_change,kt CO2eq,20.631386297538167,2016,EXIOBASE v3.7 IOT_2016_ixi
ZAF,South Africa,Africa,Minerals and Metals,material_extraction,kt,20.141100718380102,2016,EXIOBASE v3.7 IOT_2016_ixi
CAN,Canada,America,Minerals and Metals,material_extraction,kt,19.102891567357048,2016,EXIOBASE v3.7 IOT_2016_ixi
AUT,Austria,Europe,Minerals and Metals,material_extraction,kt,19.023301718020758,2016,EXIOBASE v3.7 IOT_2016_ixi
IRL,Ireland,Europe,Food and catering,land_use,km2,18.919568013837193,2016,EXIOBASE v3.7 IOT_2016_ixi
NOR,Norway,Europe,Coal and Petroleum,climate_change,kt CO2eq,18.855680908313186,2016,EXIOBASE v3.7 IOT_2016_ixi
ITA,Italy,Europe,Minerals and Metals,material_extraction,kt,18.65483615449027,2016,EXIOBASE v3.7 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Electricity,climate_change,kt CO2eq,18.439516374912404,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,Minerals and Metals,climate_change,kt CO2eq,18.345920213039157,2016,EXIOBASE v3.7 IOT_2016_ixi
DEU,Germany,Europe,Electricity,climate_change,kt CO2eq,18.227748144061696,2016,EXIOBASE v3.7 IOT_2016_ixi
BRA,Brazil,America,Electricity,climate_change,kt CO2eq,18.103063749906195,2016,EXIOBASE v3.7 IOT_2016_ixi
USA,United States,America,Chemical,climate_change,kt CO2eq,17.590285940334788,2016,EXIOBASE v3.7 IOT_2016_ixi
GBR,United Kingdom,Europe,Minerals and Metals,material_extraction,kt,17.565604221457217,2016,EXIOBASE v3.7 IOT_2016_ixi
ZAF,South Africa,Africa,Food and catering,land_use,km2,17.441047306420423,2016,EXIOBASE v3.7 IOT_2016_ixi
USA,United States,America,Electricity,climate_change,kt CO2eq,17.39398344090528,2016,EXIOBASE v3.7 IOT_2016_ixi
CHN,China,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,17.068584705439637,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,16.704684470209965,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Electricity,climate_change,kt CO2eq,16.70341018863864,2016,EXIOBASE v3.7 IOT_2016_ixi
USA,United States,America,Coal and Petroleum,climate_change,kt CO2eq,16.660551329686903,2016,EXIOBASE v3.7 IOT_2016_ixi
LVA,Latvia,Europe,Food and catering,land_use,km2,15.793040594162107,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,Chemical,climate_change,kt CO2eq,15.77020643635135,2016,EXIOBASE v3.7 IOT_2016_ixi
GBR,United Kingdom,Europe,Food and catering,land_use,km2,15.577309893122607,2016,EXIOBASE v3.7 IOT_2016_ixi
FIN,Finland,Europe,Minerals and Metals,material_extraction,kt,15.49699777471984,2016,EXIOBASE v3.7 IOT_2016_ixi
EST,Estonia,Europe,Food and catering,land_use,km2,15.207494214773078,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,14.831841776898628,2016,EXIOBASE v3.7 IOT_2016_ixi
MEX,Mexico,America,Minerals and Metals,material_extraction,kt,14.669681225108306,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW America,RoW America,America,Food and catering,climate_change,kt CO2eq,14.524077049983648,2016,EXIOBASE v3.7 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Food and catering,climate_change,kt CO2eq,14.491063374886505,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW America,RoW America,America,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,14.4698608934234,2016,EXIOBASE v3.7 IOT_2016_ixi
BEL,Belgium,Europe,Minerals and Metals,material_extraction,kt,14.396076946752268,2016,EXIOBASE v3.7 IOT_2016_ixi
ITA,Italy,Europe,Food and catering,land_use,km2,14.289666499055372,2016,EXIOBASE v3.7 IOT_2016_ixi
BGR,Bulgaria,Europe,Minerals and Metals,material_extraction,kt,14.142016293999022,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Transport,climate_change,kt CO2eq,14.12384393559832,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Chemical,climate_change,kt CO2eq,14.031628493591544,2016,EXIOBASE v3.7 IOT_2016_ixi
GRC,Greece,Europe,Minerals and Metals,material_extraction,kt,13.960542002777299,2016,EXIOBASE v3.7 IOT_2016_ixi
BRA,Brazil,America,Chemical,climate_change,kt CO2eq,13.909403423503653,2016,EXIOBASE v3.7 IOT_2016_ixi
IRL,Ireland,Europe,Transport,climate_change,kt CO2eq,13.35853814371318,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Food and catering,climate_change,kt CO2eq,13.088392257393702,2016,EXIOBASE v3.7 IOT_2016_ixi
ESP,Spain,Europe,Transport,climate_change,kt CO2eq,12.965660139441365,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,Non-metallic mineral products,climate_change,kt CO2eq,12.655312813302356,2016,EXIOBASE v3.7 IOT_2016_ixi
IND,India,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,12.592387444697852,2016,EXIOBASE v3.7 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Transport,climate_change,kt CO2eq,12.527004313797796,2016,EXIOBASE v3.7 IOT_2016_ixi
MEX,Mexico,America,Food and catering,land_use,km2,12.491318439852302,2016,EXIOBASE v3.7 IOT_2016_ixi
TUR,Turkey,Middle East,Food and catering,land_use,km2,12.447009590450241,2016,EXIOBASE v3.7 IOT_2016_ixi
SWE,Sweden,Europe,Chemical,material_extraction,kt,12.242835007051706,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW America,RoW America,America,Natural gas and gaseous fuels,climate_change,kt CO2eq,12.156787954347884,2016,EXIOBASE v3.7 IOT_2016_ixi
CZE,Czech Republic,Europe,Transport,climate_change,kt CO2eq,12.027677429443827,2016,EXIOBASE v3.7 IOT_2016_ixi
USA,United States,America,Food and catering,climate_change,kt CO2eq,11.832802335425939,2016,EXIOBASE v3.7 IOT_2016_ixi
GRC,Greece,Europe,Food and catering,land_use,km2,11.790697542543468,2016,EXIOBASE v3.7 IOT_2016_ixi
DEU,Germany,Europe,Food and catering,climate_change,kt CO2eq,11.74443900230696,2016,EXIOBASE v3.7 IOT_2016_ixi
CZE,Czech Republic,Europe,Electricity,climate_change,kt CO2eq,11.481547817764985,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,Chemical,waste_generation,kt,11.33092459326943,2016,EXIOBASE v3.7 IOT_2016_ixi
CZE,Czech Republic,Europe,Coal and Petroleum,climate_change,kt CO2eq,11.179391386531051,2016,EXIOBASE v3.7 IOT_2016_ixi
HUN,Hungary,Europe,Food and catering,land_use,km2,10.963665101368496,2016,EXIOBASE v3.7 IOT_2016_ixi
LTU,Lithuania,Europe,Food and catering,land_use,km2,10.715078216153497,2016,EXIOBASE v3.7 IOT_2016_ixi
ROU,Romania,Europe,Food and catering,land_use,km2,10.651262119469655,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,Services,climate_change,kt CO2eq,10.535061978211216,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,10.43772295299485,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,Metal Products,climate_change,kt CO2eq,10.332581236070745,2016,EXIOBASE v3.7 IOT_2016_ixi
SWE,Sweden,Europe,Transport,climate_change,kt CO2eq,10.328096630653786,2016,EXIOBASE v3.7 IOT_2016_ixi
CHN,China,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,10.284780190665067,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,9.974330576751038,2016,EXIOBASE v3.7 IOT_2016_ixi
ESP,Spain,Europe,Minerals and Metals,material_extraction,kt,9.756071340491522,2016,EXIOBASE v3.7 IOT_2016_ixi
GBR,United Kingdom,Europe,Food and catering,material_extraction,kt,9.704097106481175,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Food and catering,waste_generation,kt,9.678120666660762,2016,EXIOBASE v3.7 IOT_2016_ixi
NLD,Netherlands,Europe,Minerals and Metals,material_extraction,kt,9.60883422791326,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Electricity,climate_change,kt CO2eq,9.5761120100639,2016,EXIOBASE v3.7 IOT_2016_ixi
GBR,United Kingdom,Europe,Coal and Petroleum,climate_change,kt CO2eq,9.329547633716215,2016,EXIOBASE v3.7 IOT_2016_ixi
DNK,Denmark,Denmark,Food and catering,waste_generation,kt,9.326870423876812,2016,EXIOBASE v3.7 IOT_2016_ixi
BRA,Brazil,America,Chemical,waste_generation,kt,9.312550059432166,2016,EXIOBASE v3.7 IOT_2016_ixi
PRT,Portugal,Europe,Minerals and Metals,material_extraction,kt,9.238825586149474,2016,EXIOBASE v3.7 IOT_2016_ixi
CHE,Switzerland,Europe,Transport,climate_change,kt CO2eq,9.053562178046814,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Food and catering,blue_water_consumption,Mm3,8.977068979755725,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Food and catering,waste_generation,kt,8.903798006303262,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,Waste management and disposal,climate_change,kt CO2eq,8.874062110923264,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Transport,climate_change,kt CO2eq,8.798745942200553,2016,EXIOBASE v3.7 IOT_2016_ixi
SVK,Slovakia,Europe,Food and catering,land_use,km2,8.771568890211661,2016,EXIOBASE v3.7 IOT_2016_ixi
IRL,Ireland,Europe,Food and catering,climate_change,kt CO2eq,8.692825779203337,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Minerals and Metals,climate_change,kt CO2eq,8.379054858309528,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Food and catering,climate_change,kt CO2eq,8.344150479016978,2016,EXIOBASE v3.7 IOT_2016_ixi
ROU,Romania,Europe,Minerals and Metals,material_extraction,kt,8.267735421159577,2016,EXIOBASE v3.7 IOT_2016_ixi
POL,Poland,Europe,Coal and Petroleum,climate_change,kt CO2eq,8.239713413052876,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Transport,land_use,km2,8.16130244475199,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Services,land_use,km2,8.110835644809626,2016,EXIOBASE v3.7 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Chemical,climate_change,kt CO2eq,7.942048583229062,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Electricity,climate_change,kt CO2eq,7.884825327786708,2016,EXIOBASE v3.7 IOT_2016_ixi
HUN,Hungary,Europe,Minerals and Metals,material_extraction,kt,7.79736200278163,2016,EXIOBASE v3.7 IOT_2016_ixi
CYP,Cyprus,Middle East,Transport,climate_change,kt CO2eq,7.497052667770518,2016,EXIOBASE v3.7 IOT_2016_ixi
HRV,Croatia,Europe,Minerals and Metals,material_extraction,kt,7.4396184606593545,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW America,RoW America,America,Coal and Petroleum,climate_change,kt CO2eq,7.167282483574598,2016,EXIOBASE v3.7 IOT_2016_ixi
IND,India,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,7.150896118515811,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Transport,waste_generation,kt,6.98898216932432,2016,EXIOBASE v3.7 IOT_2016_ixi
SWE,Sweden,Europe,Non-metallic mineral products,material_extraction,kt,6.934075659897473,2016,EXIOBASE v3.7 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,6.7893536609523455,2016,EXIOBASE v3.7 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Chemical,climate_change,kt CO2eq,6.773276989610321,2016,EXIOBASE v3.7 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Electricity,climate_change,kt CO2eq,6.582131576523616,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Minerals and Metals,material_extraction,kt,6.580953678385048,2016,EXIOBASE v3.7 IOT_2016_ixi
RUS,Russia,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,6.387688359784744,2016,EXIOBASE v3.7 IOT_2016_ixi
BRA,Brazil,America,Food and catering,blue_water_consumption,Mm3,6.3504972028750055,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Services,land_use,km2,6.142592464276854,2016,EXIOBASE v3.7 IOT_2016_ixi
JPN,Japan,Asia and Pacific,Electricity,climate_change,kt CO2eq,6.092177438990114,2016,EXIOBASE v3.7 IOT_2016_ixi
BRA,Brazil,America,Coal and Petroleum,climate_change,kt CO2eq,5.9655690369018535,2016,EXIOBASE v3.7 IOT_2016_ixi
JPN,Japan,Asia and Pacific,Minerals and Metals,material_extraction,kt,5.954664026358215,2016,EXIOBASE v3.7 IOT_2016_ixi
SWE,Sweden,Europe,Services,material_extraction,kt,5.943328536590546,2016,EXIOBASE v3.7 IOT_2016_ixi
CHE,Switzerland,Europe,Food and catering,land_use,km2,5.852575881101681,2016,EXIOBASE v3.7 IOT_2016_ixi
IND,India,Asia and Pacific,Metal Products,climate_change,kt CO2eq,5.796768567571779,2016,EXIOBASE v3.7 IOT_2016_ixi
SVK,Slovakia,Europe,Minerals and Metals,material_extraction,kt,5.794216668863786,2016,EXIOBASE v3.7 IOT_2016_ixi
RoW America,RoW America,America,Minerals and Metals,climate_change,kt CO2eq,5.784892139602691,2016,EXIOBASE v3.7 IOT_2016_ixi
