Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,5.455427448359088,3.1975052303978435,28.508994714059227,32.62118485006097,11.32936401093699
Heat and electricity,0.5563183869681533,0.20226502966901722,7.601057837378071,0.314664753889301,0.37016654925477754
Individual travel,7.095733600136133,0.43404100093897313,0.25258293715074054,0.03740372535123784,0.0
"Medical, electrical equipment and machinery",2.60604625435645,3.4009046232224107,2.2007080649778157,2.136441377083795,1.90409022097469
Operational impacts,2.569929082823189,0.0,0.0,0.0,15.060379036116476
Other,22.410841528302043,25.552237309215126,3.328010343915177,6.483135875522729,34.93235860368542
Pharmaceuticals and chemical products,13.943705056551282,52.86191791368768,35.10335471993181,33.77904646587691,20.189867820180286
Services,17.384617662290907,10.199871309463099,16.619833551384374,16.769420688896233,10.321524180539017
Transport,27.97738098021274,4.151257583405859,6.385457831202771,7.858702263318836,5.892249578312358
