Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,474.0040223368423,18.85925129360212,56.09961716249134,4194.177945681062,53.13872487618525
Electricity sector,427.83497510939065,0.3383235809834266,5.968412235812973,1.3402965857348241,12.610745461391376
Fossil fuel industry,529.2860232843321,5.9094594281929345,0.0650333043975126,0.2117571608563673,9.650275904986822
Mining of minerals and metals,84.59504180282732,5561.866240960337,0.44926368720059096,4.154224745219255,0.3986739733800787
Operational impacts,195.9599983729744,0.0,0.0,0.0,49.10282360999154
Other,2752.9793924110813,57.364450601104004,2.7651319170637776,67.19788004271093,144.22937669150616
Pharmaceutical and chemical industry,314.6731498902447,29.884374552970975,2.4041738258634986,0.2903130827622247,44.4351711338772
Transport,2845.7804663600873,5.890248761366699,0.04597644697002989,23.570756626500998,12.47396798711702
