Index,Unit,HC service,Pharm,MedAppl,ISO2
Expenditure,MEUR,32641.297464539715,1730.8815071985125,899.0527334845993,DK
Conversion,na,1.0,0.5907913150553747,0.4982170070525259,DK
DirectEm,kt CO2e,139.4309722503604,0.0,0.0,DK
Margin_motor_trade,MEUR,0.0,2.6953627919362315,0.8862559839939863,DK
Margin_wholesale,MEUR,0.0,314.6231633650768,154.32889996115776,DK
Margin_retail,MEUR,0.0,390.97321919866124,295.9142154803582,DK
