Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,8.008454701672076,0.32531849328870915,82.77576151762213,97.84615071880044,16.862221929068962
Electricity sector,7.252635385619541,0.005581846236896505,9.017072837683084,0.03008686655869151,3.9861527927893006
Fossil fuel industry,8.89469269161991,0.09500805700369362,0.09503852682176159,0.004796249854451848,2.848574618641185
Mining of minerals and metals,1.44558211458069,97.92349087827088,0.6432356025104069,0.09246118485659924,0.12125752573806296
Operational impacts,2.7344805306998,0.0,0.0,0.0,13.183196238476961
Other,48.32332038425409,1.0205271638369373,3.9987908437521043,1.4815386402408746,46.34263520958895
Pharmaceutical and chemical industry,5.581471705934777,0.5289346377706314,3.405347253361947,0.006762188229559897,14.496586567782625
Transport,17.759362485619118,0.10113892359223858,0.06475341824858022,0.5382041514593897,2.159375117913962
