Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,4.103885269880958,0.471254397693146,0.28053088762031053,0.04157977121487552,0.0
Middle East,6.762702168207245,6.888107624389349,14.779137821418615,1.7602324373214935,1.4906853127753152
Europe,16.573764920319988,11.591399871591276,7.17930818026753,21.916782030641784,16.537040723239556
Asia and Pacific,18.031801071910515,47.56984975383724,43.271457577362426,28.723308601134036,14.514626736544525
America,5.23435397787838,6.286403529531527,16.576369035044834,22.47517069326926,7.458733117182044
Africa,2.320794049237474,1.981703583435903,7.046520985510371,16.049123248292265,6.917150049795101
Denmark,46.97269854256543,25.211281239521565,10.866675512775902,9.03380321812629,53.08176406046347
