Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,6.78179124603568,3.198870662825346,29.261685010818223,33.64293531010236,11.952477284107418
Heat and electricity,0.7259213995235606,0.20301865614727127,7.813943064868007,0.3227593680081494,0.39019704014033796
Individual travel,10.083181336077294,0.47125439769314537,0.28053088762031053,0.04157977121487552,0.0
"Medical, electrical equipment and machinery",2.795239030142571,3.3865708535345953,2.1872470137939355,2.1226387820350396,1.941051343500964
Operational impacts,2.7344805306997992,0.0,0.0,0.0,13.183196238476977
Other,29.174808814653304,25.734011370147567,3.332113066218263,6.596043089794843,36.93112234104311
Pharmaceuticals and chemical products,18.499798554804002,54.1157375889274,36.608074578105445,35.39394241618979,21.6595675290905
Services,16.055767503346154,9.921737132227515,16.360436926171186,16.498038951158186,10.186813682040992
Transport,13.149011584717636,2.968799338497164,4.15596945240461,5.382062311496773,3.7555745415997146
