consuming_country_iso3,model,scenario,analysis_year,indicator,unit,demand_component,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,value
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_NFER,N-fertiliser,Chemical,4.563601864722032e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_PFER,P- and other fertiliser,Chemical,0.00014943827093893492
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_CHEM,Chemicals nec,Chemical,0.0006199092696015956
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,0.08163509618223873
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,0.0001649370152199495
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.0020854413714228755
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,0.00021646713602299452
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.004092332921639664
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.00029421437355113246
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,0.01667662899985282
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_STEW,Re-processing of secondary steel into new steel,Metal Products,0.00478929768925632
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_PREM,Precious metals production,Metal Products,1.2391071181262118e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_ALUM,Aluminium production,Metal Products,0.010209966514791793
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_LZTP,"Lead, zinc and tin production",Metal Products,0.0005917548558732979
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_COPP,Copper production,Metal Products,0.0022591474405881224
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_ONFM,Other non-ferrous metal production,Metal Products,9.208169015500061e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_METC,Casting of metals,Metal Products,0.001480572457968536
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,0.0699049240619721
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,0.03447651127597034
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_OFMA,Manufacture of office machinery and computers (30),General and special Machinery,0.004936629879583094
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,0.0008676641236471594
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,0.00014851141340504933
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,0.00011557728071118271
