producing_country_iso3,producing_country_name,producing_world_region,producing_sector_group,indicator,unit,value,analysis_year,model
DNK,Denmark,Denmark,Electricity,climate_change,kt CO2eq,16.77937081104571,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IRL,Ireland,Europe,Food and catering,land_use,km2,16.735041603734103,2016,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Food and catering,land_use,km2,16.28402066493631,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Non-metallic mineral products,climate_change,kt CO2eq,16.154625993397847,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Chemical,climate_change,kt CO2eq,16.035053571010884,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Waste management and disposal,climate_change,kt CO2eq,16.034505477012473,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,15.893914585818786,2016,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Minerals and Metals,material_extraction,kt,15.780921677138554,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Food and catering,land_use,km2,15.409875006283178,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,Food and catering,climate_change,kt CO2eq,15.406455604650727,2016,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Food and catering,land_use,km2,15.376838394441586,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Food and catering,climate_change,kt CO2eq,15.281218224829114,2016,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Minerals and Metals,material_extraction,kt,15.069344116986752,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Services,climate_change,kt CO2eq,14.508417576932903,2016,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,Food and catering,land_use,km2,14.098719815129238,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Electricity,climate_change,kt CO2eq,13.783388255748472,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Electricity,climate_change,kt CO2eq,13.22242859869559,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Transport,climate_change,kt CO2eq,13.20746625585141,2016,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,Food and catering,land_use,km2,12.935608484145535,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Coal and Petroleum,climate_change,kt CO2eq,12.843922605424009,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Food and catering,land_use,km2,12.636473527451676,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Food and catering,climate_change,kt CO2eq,12.464577379635553,2016,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Transport,climate_change,kt CO2eq,12.342762220095885,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Electricity,climate_change,kt CO2eq,12.272594009401997,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Natural gas and gaseous fuels,climate_change,kt CO2eq,11.821019699294844,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Transport,climate_change,kt CO2eq,11.795088764161274,2016,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Food and catering,climate_change,kt CO2eq,11.76288848512989,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Minerals and Metals,material_extraction,kt,11.472696527506756,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Food and catering,land_use,km2,11.406910713779718,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Minerals and Metals,material_extraction,kt,10.793842581230887,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Electricity,waste_generation,kt,10.732885151082748,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,10.33397003285617,2016,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Minerals and Metals,material_extraction,kt,10.29696183018387,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Chemical,climate_change,kt CO2eq,10.272889704878008,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Waste management and disposal,climate_change,kt CO2eq,10.267162881840326,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Food and catering,climate_change,kt CO2eq,10.058308050996184,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Natural gas and gaseous fuels,climate_change,kt CO2eq,9.966743068255722,2016,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Electricity,climate_change,kt CO2eq,9.95745595197631,2016,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Coal and Petroleum,climate_change,kt CO2eq,9.863340543566514,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Chemical,climate_change,kt CO2eq,9.532591308561466,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Minerals and Metals,material_extraction,kt,9.42009679558762,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Minerals and Metals,material_extraction,kt,9.391004545527693,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Transport,climate_change,kt CO2eq,9.223928416255463,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IRL,Ireland,Europe,Transport,climate_change,kt CO2eq,9.11511387336991,2016,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Minerals and Metals,material_extraction,kt,9.109677575256198,2016,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Minerals and Metals,material_extraction,kt,9.096517274799497,2016,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Transport,climate_change,kt CO2eq,9.086848052817887,2016,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,8.913456276932775,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Chemical,material_extraction,kt,8.906273961896051,2016,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Food and catering,land_use,km2,8.85950382469577,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Minerals and Metals,material_extraction,kt,8.78678079319392,2016,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Transport,climate_change,kt CO2eq,8.75571892357147,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,8.545435795610263,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Food and catering,blue_water_consumption,Mm3,8.431073898853965,2016,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Services,material_extraction,kt,8.429218331558475,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Waste management and disposal,climate_change,kt CO2eq,8.365515879502016,2016,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Coal and Petroleum,climate_change,kt CO2eq,8.28603611595221,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CZE,Czech Republic,Europe,Minerals and Metals,material_extraction,kt,8.284525977080309,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Food and catering,land_use,km2,8.219334920568462,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CYP,Cyprus,Middle East,Transport,climate_change,kt CO2eq,8.134162632945749,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Minerals and Metals,material_extraction,kt,8.13082631218038,2016,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Minerals and Metals,material_extraction,kt,8.099655957276923,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,8.07178481268948,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Minerals and Metals,material_extraction,kt,8.0703369477381,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Transport,material_extraction,kt,7.678295192037696,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,7.538291395089843,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Food and catering,waste_generation,kt,7.413431604937559,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Transport,climate_change,kt CO2eq,7.328546015548749,2016,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Electricity,climate_change,kt CO2eq,7.3005748689401475,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,7.242322636533244,2016,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Minerals and Metals,material_extraction,kt,7.16589155156996,2016,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Food and catering,climate_change,kt CO2eq,7.1212400380924334,2016,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Food and catering,land_use,km2,6.806996499472322,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CZE,Czech Republic,Europe,Food and catering,land_use,km2,6.796775929683503,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Minerals and Metals,material_extraction,kt,6.748375952337132,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Metal Products,climate_change,kt CO2eq,6.719764605664151,2016,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Chemical,climate_change,kt CO2eq,6.440283708030334,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Waste management and disposal,climate_change,kt CO2eq,6.395728444732429,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Minerals and Metals,climate_change,kt CO2eq,6.345067777652485,2016,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Food and catering,land_use,km2,6.246376496914245,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,6.166265760618286,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Transport,climate_change,kt CO2eq,6.114195249213445,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CZE,Czech Republic,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,6.07180529968278,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Waste management and disposal,climate_change,kt CO2eq,6.042780287020111,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,6.0045145937133775,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Electricity,climate_change,kt CO2eq,5.995780189452194,2016,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Food and catering,climate_change,kt CO2eq,5.944410505617654,2016,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Food and catering,land_use,km2,5.796584344667481,2016,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Food and catering,climate_change,kt CO2eq,5.658623650619216,2016,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Food and catering,land_use,km2,5.550870222237929,2016,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Food and catering,climate_change,kt CO2eq,5.54569732836356,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Services,climate_change,kt CO2eq,5.518980428477901,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Coal and Petroleum,climate_change,kt CO2eq,5.430909715658255,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Electricity,climate_change,kt CO2eq,5.1067147016253,2016,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Paper Products,waste_generation,kt,5.100563978891191,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Food and catering,waste_generation,kt,5.07172318892657,2016,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Paper Products,land_use,km2,5.021135945263625,2016,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Electricity,climate_change,kt CO2eq,5.014141915314243,2016,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,4.950095307609464,2016,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Coal and Petroleum,climate_change,kt CO2eq,4.933957963615015,2016,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Food and catering,climate_change,kt CO2eq,4.9179239140916335,2016,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Electricity,climate_change,kt CO2eq,4.827234067425522,2016,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,Metal Products,climate_change,kt CO2eq,4.809644626704738,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Metal Products,climate_change,kt CO2eq,4.767038655364644,2016,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Food and catering,climate_change,kt CO2eq,4.653003714062829,2016,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Electricity,material_extraction,kt,4.649562407349637,2016,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Minerals and Metals,material_extraction,kt,4.624964540898865,2016,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,4.5938261281586,2016,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Food and catering,waste_generation,kt,4.579284574825864,2016,EXIOBASE v3.8.2 IOT_2016_ixi
