Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,4.562508809824333,1.2000218676816186,0.43802922427007496,0.06469408997622926,0.0
Middle East,4.816974567017005,4.558201066630877,19.269275089218095,3.080089612343565,1.2052160398562508
Europe,19.481077687742857,17.571475600716177,9.972582958677943,26.45696262470114,21.89258116213593
Asia and Pacific,17.437372277406023,13.088295326274627,49.57009310912304,29.84582531809382,11.05018755804637
America,3.1171961877068126,3.6966974258528817,6.564271870823158,13.17443712258689,2.5525185534813546
Africa,1.804551698468405,1.5867282121908672,4.798566623207531,17.089047265214752,4.9834606188530115
Denmark,48.78031877183456,58.298580500652946,9.387181124680156,10.288943967083597,58.31603606762709
