Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,6.608719351562615,4.270626335485009,35.03565503187597,41.90180461322395,11.987274396240133
Heat and electricity,1.198243499933869,0.7475429374253838,0.7888610127015426,1.0533278185565116,5.012512321000264
Individual travel,9.197099765748009,0.9844847837511129,0.36047136482692094,0.05294912441496889,0.0
"Medical, electrical equipment and machinery",2.467129817763718,4.412795117837915,3.451421472223202,2.8161353103949023,2.433219313615021
Operational impacts,3.3310007812537785,0.0,0.0,0.0,20.60427851417187
Other,8.037277089343757,39.035936527903374,5.262676029196497,6.675485011960938,16.989648334700057
Pharmaceuticals and chemical products,8.78706836253009,29.292193339931718,22.463567918308286,15.967753749763691,20.426571871846804
Services,18.138165110880337,13.991839458229803,22.234334293412683,20.234495061200704,14.40363951165254
Transport,42.23529622098381,7.264581499435672,10.403012877454907,11.298049310484329,8.142855736773312
