indicator,unit,purchased_sector_group,value,expenditure_meur,footprint
land_use,km2 per MEUR,Transport,0.16206689749804307,2113.0899630057756,342.4619344386007
material_extraction,kt per MEUR,"Electrical, electronic and measuring equipment",0.16193277856631713,682.4293083985631,110.50767408406945
material_extraction,kt per MEUR,Furniture and timber,0.1580134749415936,69.97673516270972,11.057267088127363
land_use,km2 per MEUR,Coal and Petroleum,0.1548410809525689,24.251131100441818,3.755071353914873
material_extraction,kt per MEUR,Food and catering,0.13035806888032564,820.412615349953,106.94740422207727
land_use,km2 per MEUR,"Electrical, electronic and measuring equipment",0.12508484289346813,682.4293083985631,85.36156282693238
waste_generation,kt per MEUR,Electricity,0.11696121921140712,102.13218451681765,11.945504821811388
material_extraction,kt per MEUR,"Steam, hot water supply and water distribution",0.1120668629089827,6.360781643381545,0.7128328444228132
land_use,km2 per MEUR,"Steam, hot water supply and water distribution",0.11015156617594195,6.360781643381545,0.700650060121659
land_use,km2 per MEUR,Services,0.10795736579494673,5681.315818153316,613.3398899769946
land_use,km2 per MEUR,Natural gas and gaseous fuels,0.10387827439984244,22.614009119479043,2.3491042445937835
waste_generation,kt per MEUR,Paper Products,0.10217403354403365,54.94568427376428,5.614022188087474
waste_generation,kt per MEUR,Waste management and disposal,0.09783735261449279,287.42524219510557,28.120924770948534
land_use,km2 per MEUR,Waste management and disposal,0.09356338481896971,287.42524219510557,26.892478542186232
material_extraction,kt per MEUR,Transport,0.08609368309421545,2113.0899630057756,181.92369762458668
material_extraction,kt per MEUR,Natural gas and gaseous fuels,0.08589795026912446,22.614009119479043,1.9424970307305378
material_extraction,kt per MEUR,Waste management and disposal,0.07731257668247114,287.42524219510557,22.22158607768694
material_extraction,kt per MEUR,Services,0.061674346396344656,5681.315818153316,350.3914397558199
waste_generation,kt per MEUR,Chemical,0.041543144300358964,1171.7775606817095,48.679324291322885
waste_generation,kt per MEUR,"Steam, hot water supply and water distribution",0.04022233686119023,6.360781643381545,0.25584550196056766
waste_generation,kt per MEUR,Coal and Petroleum,0.03657812586245082,24.251131100441818,0.8870609256987563
waste_generation,kt per MEUR,Food and catering,0.034820673877673916,820.412615349953,28.567320124230243
waste_generation,kt per MEUR,Natural gas and gaseous fuels,0.024435144822518812,22.614009119479043,0.5525765878522315
waste_generation,kt per MEUR,Non-metallic mineral products,0.021851825790397492,12.57412756280666,0.27476764496868655
blue_water_consumption,Mm3 per MEUR,Food and catering,0.020287359505297253,820.412615349953,16.644005670285647
waste_generation,kt per MEUR,Transport Equipment,0.01941137326092209,6.6229209999550696,0.12855999160772721
waste_generation,kt per MEUR,Textile,0.0193472868069556,11.582159600417532,0.22408336363321227
blue_water_consumption,Mm3 per MEUR,Textile,0.01933731382162197,11.582159600417532,0.2239678549253855
waste_generation,kt per MEUR,Metal Products,0.018048489578904793,58.8919774213013,1.0629112407694528
waste_generation,kt per MEUR,Minerals and Metals,0.0163158659054883,7.4228878381629,0.12111084259894582
waste_generation,kt per MEUR,Construction,0.0134278807500658,118.67747075706447,1.593586925045283
waste_generation,kt per MEUR,General and special Machinery,0.012279992807830938,71.52246285440674,0.8782953294504702
waste_generation,kt per MEUR,Furniture and timber,0.011073944426600051,69.97673516270972,0.774918476346757
waste_generation,kt per MEUR,Transport,0.0091834910756009,2113.0899630057756,19.40554281720538
blue_water_consumption,Mm3 per MEUR,Chemical,0.009107122397254223,1171.7775606817095,10.671521667484315
waste_generation,kt per MEUR,"Electrical, electronic and measuring equipment",0.008497137372620811,682.4293083985631,5.798695580565203
waste_generation,kt per MEUR,Services,0.006041883770583806,5681.315818153316,34.32584983726158
blue_water_consumption,Mm3 per MEUR,Paper Products,0.005516034130439005,54.94568427376428,0.30308226977440944
blue_water_consumption,Mm3 per MEUR,Minerals and Metals,0.0051248205213344335,7.4228878381629,0.03804096792058102
blue_water_consumption,Mm3 per MEUR,Non-metallic mineral products,0.004564356449908884,12.57412756280666,0.05739280024327365
blue_water_consumption,Mm3 per MEUR,Metal Products,0.003971028541354343,58.88956636556653,0.23385214882564545
blue_water_consumption,Mm3 per MEUR,Transport Equipment,0.0038397945409691953,6.6229209999550696,0.02543065590089772
blue_water_consumption,Mm3 per MEUR,Electricity,0.0036693191303097056,102.13218451681765,0.3747555784678797
blue_water_consumption,Mm3 per MEUR,Coal and Petroleum,0.0036479165827865076,24.251131100441818,0.08846610329263131
blue_water_consumption,Mm3 per MEUR,General and special Machinery,0.003134193425954938,71.52246285440674,0.22416523288638784
blue_water_consumption,Mm3 per MEUR,Furniture and timber,0.0026952842202940907,69.97673516270972,0.18860719007175014
blue_water_consumption,Mm3 per MEUR,Waste management and disposal,0.0026308172288232456,287.42524219510557,0.7561632791655779
blue_water_consumption,Mm3 per MEUR,Construction,0.002574266272815471,118.67747075706447,0.3055074103129554
blue_water_consumption,Mm3 per MEUR,"Electrical, electronic and measuring equipment",0.0024026357778491854,682.4293083985631,1.6396290722112632
blue_water_consumption,Mm3 per MEUR,Transport,0.0023387767210878117,2113.0899630057756,4.942045615042213
blue_water_consumption,Mm3 per MEUR,"Steam, hot water supply and water distribution",0.002070415324589305,6.360781643381545,0.013169459790823493
blue_water_consumption,Mm3 per MEUR,Natural gas and gaseous fuels,0.0018677184970938825,22.614009119479043,0.04223660312590075
blue_water_consumption,Mm3 per MEUR,Services,0.0018591858810679733,5681.315818153316,10.562622154998786
