time,c_dest,c_orig,nace_r2,na_item,unit,value
2021,DK,IT,H50,P31_S14,THS_T,21.057
2021,DK,JP,H50,P31_S14,THS_T,24.797
2021,DK,KR,H50,P31_S14,THS_T,16.315
2021,DK,LT,H50,P31_S14,THS_T,0.75
2021,DK,LU,H50,P31_S14,THS_T,0.002
2021,DK,LV,H50,P31_S14,THS_T,0.088
2021,DK,MT,H50,P31_S14,THS_T,0.243
2021,DK,MX,H50,P31_S14,THS_T,1.023
2021,DK,NL,H50,P31_S14,THS_T,47.234
2021,DK,NO,H50,P31_S14,THS_T,54.408
2021,DK,PL,H50,P31_S14,THS_T,0.239
2021,DK,PT,H50,P31_S14,THS_T,1.344
2021,DK,RO,H50,P31_S14,THS_T,0.135
2021,DK,RU,H50,P31_S14,THS_T,8.837
2021,DK,SA,H50,P31_S14,THS_T,1.039
2021,DK,SE,H50,P31_S14,THS_T,25.232
2021,DK,SI,H50,P31_S14,THS_T,0.158
2021,DK,SK,H50,P31_S14,THS_T,0.019
2021,DK,TR,H50,P31_S14,THS_T,7.522
2021,DK,UK,H50,P31_S14,THS_T,26.604
2021,DK,US,H50,P31_S14,THS_T,56.635
2021,DK,WORLD,H50,P31_S14,THS_T,1723.54
2021,DK,WRL_REST,H50,P31_S14,THS_T,171.585
2021,DK,ZA,H50,P31_S14,THS_T,0.226
2021,DK,AR,H51,P31_S14,THS_T,0.165
2021,DK,AT,H51,P31_S14,THS_T,4.147
2021,DK,AU,H51,P31_S14,THS_T,1.814
2021,DK,BE,H51,P31_S14,THS_T,5.772
2021,DK,BG,H51,P31_S14,THS_T,0.869
2021,DK,BR,H51,P31_S14,THS_T,3.686
2021,DK,CA,H51,P31_S14,THS_T,2.495
2021,DK,CH,H51,P31_S14,THS_T,0.48
2021,DK,CN,H51,P31_S14,THS_T,15.745
2021,DK,CY,H51,P31_S14,THS_T,0.173
2021,DK,CZ,H51,P31_S14,THS_T,2.046
2021,DK,DE,H51,P31_S14,THS_T,42.282
2021,DK,DK,H51,P31_S14,THS_T,150.003
2021,DK,EE,H51,P31_S14,THS_T,1.59
2021,DK,EL,H51,P31_S14,THS_T,3.084
2021,DK,ES,H51,P31_S14,THS_T,14.807
2021,DK,EU27_2020,H51,P31_S14,THS_T,386.82
2021,DK,EXT_EU27_2020,H51,P31_S14,THS_T,318.396
2021,DK,FI,H51,P31_S14,THS_T,7.706
2021,DK,FR,H51,P31_S14,THS_T,17.249
2021,DK,HR,H51,P31_S14,THS_T,0.246
2021,DK,HU,H51,P31_S14,THS_T,7.984
2021,DK,ID,H51,P31_S14,THS_T,0.614
2021,DK,IE,H51,P31_S14,THS_T,10.224
2021,DK,IN,H51,P31_S14,THS_T,9.522
2021,DK,IT,H51,P31_S14,THS_T,2.435
2021,DK,JP,H51,P31_S14,THS_T,4.201
2021,DK,KR,H51,P31_S14,THS_T,6.013
2021,DK,LT,H51,P31_S14,THS_T,0.988
2021,DK,LU,H51,P31_S14,THS_T,18.259
2021,DK,LV,H51,P31_S14,THS_T,2.23
2021,DK,MT,H51,P31_S14,THS_T,6.591
2021,DK,MX,H51,P31_S14,THS_T,1.246
2021,DK,NL,H51,P31_S14,THS_T,52.683
2021,DK,NO,H51,P31_S14,THS_T,7.739
2021,DK,PL,H51,P31_S14,THS_T,16.129
2021,DK,PT,H51,P31_S14,THS_T,10.496
2021,DK,RO,H51,P31_S14,THS_T,0.251
2021,DK,RU,H51,P31_S14,THS_T,17.618
2021,DK,SA,H51,P31_S14,THS_T,0.844
2021,DK,SE,H51,P31_S14,THS_T,8.421
2021,DK,SI,H51,P31_S14,THS_T,0.124
2021,DK,SK,H51,P31_S14,THS_T,0.031
2021,DK,TR,H51,P31_S14,THS_T,10.63
2021,DK,UK,H51,P31_S14,THS_T,35.95
2021,DK,US,H51,P31_S14,THS_T,69.862
2021,DK,WORLD,H51,P31_S14,THS_T,705.216
2021,DK,WRL_REST,H51,P31_S14,THS_T,129.626
2021,DK,ZA,H51,P31_S14,THS_T,0.146
2021,DK,AR,H52,P31_S14,THS_T,0.441
2021,DK,AT,H52,P31_S14,THS_T,0.183
2021,DK,AU,H52,P31_S14,THS_T,0.369
2021,DK,BE,H52,P31_S14,THS_T,0.824
2021,DK,BG,H52,P31_S14,THS_T,0.119
2021,DK,BR,H52,P31_S14,THS_T,0.554
2021,DK,CA,H52,P31_S14,THS_T,1.25
2021,DK,CH,H52,P31_S14,THS_T,0.512
2021,DK,CN,H52,P31_S14,THS_T,1.756
2021,DK,CY,H52,P31_S14,THS_T,0.071
2021,DK,CZ,H52,P31_S14,THS_T,0.623
2021,DK,DE,H52,P31_S14,THS_T,23.699
2021,DK,DK,H52,P31_S14,THS_T,89.268
2021,DK,EE,H52,P31_S14,THS_T,0.266
2021,DK,EL,H52,P31_S14,THS_T,0.471
2021,DK,ES,H52,P31_S14,THS_T,1.364
2021,DK,EU27_2020,H52,P31_S14,THS_T,132.69
2021,DK,EXT_EU27_2020,H52,P31_S14,THS_T,31.965
2021,DK,FI,H52,P31_S14,THS_T,0.556
2021,DK,FR,H52,P31_S14,THS_T,1.275
2021,DK,HR,H52,P31_S14,THS_T,0.039
2021,DK,HU,H52,P31_S14,THS_T,0.764
2021,DK,ID,H52,P31_S14,THS_T,0.107
2021,DK,IE,H52,P31_S14,THS_T,0.422
2021,DK,IN,H52,P31_S14,THS_T,0.699
2021,DK,IT,H52,P31_S14,THS_T,1.598
2021,DK,JP,H52,P31_S14,THS_T,0.701
2021,DK,KR,H52,P31_S14,THS_T,0.514
2021,DK,LT,H52,P31_S14,THS_T,0.127
2021,DK,LU,H52,P31_S14,THS_T,0.017
2021,DK,LV,H52,P31_S14,THS_T,0.302
2021,DK,MT,H52,P31_S14,THS_T,0.143
2021,DK,MX,H52,P31_S14,THS_T,0.305
2021,DK,NL,H52,P31_S14,THS_T,1.653
2021,DK,NO,H52,P31_S14,THS_T,1.908
2021,DK,PL,H52,P31_S14,THS_T,5.12
2021,DK,PT,H52,P31_S14,THS_T,0.104
2021,DK,RO,H52,P31_S14,THS_T,0.133
2021,DK,RU,H52,P31_S14,THS_T,2.809
2021,DK,SA,H52,P31_S14,THS_T,0.55
2021,DK,SE,H52,P31_S14,THS_T,3.154
2021,DK,SI,H52,P31_S14,THS_T,0.093
2021,DK,SK,H52,P31_S14,THS_T,0.302
2021,DK,TR,H52,P31_S14,THS_T,1.335
2021,DK,UK,H52,P31_S14,THS_T,2.937
2021,DK,US,H52,P31_S14,THS_T,4.796
2021,DK,WORLD,H52,P31_S14,THS_T,164.655
2021,DK,WRL_REST,H52,P31_S14,THS_T,10.14
2021,DK,ZA,H52,P31_S14,THS_T,0.282
2021,DK,AR,H53,P31_S14,THS_T,0.055
2021,DK,AT,H53,P31_S14,THS_T,0.012
2021,DK,AU,H53,P31_S14,THS_T,0.123
2021,DK,BE,H53,P31_S14,THS_T,0.287
2021,DK,BG,H53,P31_S14,THS_T,0.065
2021,DK,BR,H53,P31_S14,THS_T,0.046
2021,DK,CA,H53,P31_S14,THS_T,0.475
2021,DK,CH,H53,P31_S14,THS_T,0.218
2021,DK,CN,H53,P31_S14,THS_T,0.139
2021,DK,CY,H53,P31_S14,THS_T,0.006
2021,DK,CZ,H53,P31_S14,THS_T,0.161
2021,DK,DE,H53,P31_S14,THS_T,9.112
2021,DK,DK,H53,P31_S14,THS_T,29.716
2021,DK,EE,H53,P31_S14,THS_T,0.014
2021,DK,EL,H53,P31_S14,THS_T,0.043
2021,DK,ES,H53,P31_S14,THS_T,0.148
2021,DK,EU27_2020,H53,P31_S14,THS_T,44.891
2021,DK,EXT_EU27_2020,H53,P31_S14,THS_T,13.417
2021,DK,FI,H53,P31_S14,THS_T,0.1
2021,DK,FR,H53,P31_S14,THS_T,0.249
2021,DK,HR,H53,P31_S14,THS_T,0.021
2021,DK,HU,H53,P31_S14,THS_T,0.063
2021,DK,ID,H53,P31_S14,THS_T,0.04
2021,DK,IE,H53,P31_S14,THS_T,0.216
2021,DK,IN,H53,P31_S14,THS_T,0.309
2021,DK,IT,H53,P31_S14,THS_T,0.063
2021,DK,JP,H53,P31_S14,THS_T,0.166
2021,DK,KR,H53,P31_S14,THS_T,0.033
2021,DK,LT,H53,P31_S14,THS_T,0.026
2021,DK,LU,H53,P31_S14,THS_T,0.029
2021,DK,LV,H53,P31_S14,THS_T,0.059
2021,DK,MT,H53,P31_S14,THS_T,0.011
2021,DK,MX,H53,P31_S14,THS_T,0.031
2021,DK,NL,H53,P31_S14,THS_T,0.534
2021,DK,NO,H53,P31_S14,THS_T,0.207
2021,DK,PL,H53,P31_S14,THS_T,2.778
2021,DK,PT,H53,P31_S14,THS_T,0.043
2021,DK,RO,H53,P31_S14,THS_T,0.076
2021,DK,RU,H53,P31_S14,THS_T,0.164
2021,DK,SA,H53,P31_S14,THS_T,0.032
2021,DK,SE,H53,P31_S14,THS_T,0.574
2021,DK,SI,H53,P31_S14,THS_T,0.067
2021,DK,SK,H53,P31_S14,THS_T,0.418
2021,DK,TR,H53,P31_S14,THS_T,0.163
2021,DK,UK,H53,P31_S14,THS_T,2.561
2021,DK,US,H53,P31_S14,THS_T,4.85
2021,DK,WORLD,H53,P31_S14,THS_T,58.308
2021,DK,WRL_REST,H53,P31_S14,THS_T,3.779
2021,DK,ZA,H53,P31_S14,THS_T,0.026
2021,DK,DK,HH,P31_S14,THS_T,6833.772
2021,DK,EU27_2020,HH,P31_S14,THS_T,6833.772
2021,DK,WORLD,HH,P31_S14,THS_T,6833.772
2021,DK,AR,I,P31_S14,THS_T,0.038
2021,DK,AT,I,P31_S14,THS_T,0.048
2021,DK,AU,I,P31_S14,THS_T,0.067
2021,DK,BE,I,P31_S14,THS_T,0.335
2021,DK,BG,I,P31_S14,THS_T,0.055
2021,DK,BR,I,P31_S14,THS_T,0.037
2021,DK,CA,I,P31_S14,THS_T,0.132
2021,DK,CH,I,P31_S14,THS_T,0.165
2021,DK,CN,I,P31_S14,THS_T,0.587
2021,DK,CY,I,P31_S14,THS_T,0.01
2021,DK,CZ,I,P31_S14,THS_T,0.019
2021,DK,DE,I,P31_S14,THS_T,4.004
2021,DK,DK,I,P31_S14,THS_T,86.145
2021,DK,EE,I,P31_S14,THS_T,0.006
2021,DK,EL,I,P31_S14,THS_T,0.003
2021,DK,ES,I,P31_S14,THS_T,0.866
2021,DK,EU27_2020,I,P31_S14,THS_T,93.305
2021,DK,EXT_EU27_2020,I,P31_S14,THS_T,5.177
2021,DK,FI,I,P31_S14,THS_T,0.038
2021,DK,FR,I,P31_S14,THS_T,0.305
2021,DK,HR,I,P31_S14,THS_T,0.012
2021,DK,HU,I,P31_S14,THS_T,0.028
2021,DK,ID,I,P31_S14,THS_T,0.033
2021,DK,IE,I,P31_S14,THS_T,0.073
2021,DK,IN,I,P31_S14,THS_T,0.248
2021,DK,IT,I,P31_S14,THS_T,0.319
2021,DK,JP,I,P31_S14,THS_T,0.119
2021,DK,KR,I,P31_S14,THS_T,0.209
2021,DK,LT,I,P31_S14,THS_T,0.016
2021,DK,LU,I,P31_S14,THS_T,0.013
2021,DK,LV,I,P31_S14,THS_T,0.006
2021,DK,MT,I,P31_S14,THS_T,0.03
2021,DK,MX,I,P31_S14,THS_T,0.03
2021,DK,NL,I,P31_S14,THS_T,0.471
2021,DK,NO,I,P31_S14,THS_T,0.063
2021,DK,PL,I,P31_S14,THS_T,0.196
2021,DK,PT,I,P31_S14,THS_T,0.04
2021,DK,RO,I,P31_S14,THS_T,0.138
2021,DK,RU,I,P31_S14,THS_T,0.028
2021,DK,SA,I,P31_S14,THS_T,0.068
2021,DK,SE,I,P31_S14,THS_T,0.056
2021,DK,SI,I,P31_S14,THS_T,0.018
2021,DK,SK,I,P31_S14,THS_T,0.055
2021,DK,TR,I,P31_S14,THS_T,0.294
2021,DK,UK,I,P31_S14,THS_T,0.618
2021,DK,US,I,P31_S14,THS_T,0.977
2021,DK,WORLD,I,P31_S14,THS_T,98.482
2021,DK,WRL_REST,I,P31_S14,THS_T,1.436
2021,DK,ZA,I,P31_S14,THS_T,0.028
2021,DK,AR,J,P31_S14,THS_T,0.044
2021,DK,AT,J,P31_S14,THS_T,0.05
2021,DK,AU,J,P31_S14,THS_T,0.063
2021,DK,BE,J,P31_S14,THS_T,0.614
2021,DK,BG,J,P31_S14,THS_T,0.071
2021,DK,BR,J,P31_S14,THS_T,0.062
2021,DK,CA,J,P31_S14,THS_T,0.362
2021,DK,CH,J,P31_S14,THS_T,0.209
2021,DK,CN,J,P31_S14,THS_T,0.156
2021,DK,CY,J,P31_S14,THS_T,0.012
2021,DK,CZ,J,P31_S14,THS_T,0.091
2021,DK,DE,J,P31_S14,THS_T,3.136
2021,DK,DK,J,P31_S14,THS_T,24.022
2021,DK,EE,J,P31_S14,THS_T,0.03
2021,DK,EL,J,P31_S14,THS_T,0.028
2021,DK,ES,J,P31_S14,THS_T,0.176
2021,DK,EU27_2020,J,P31_S14,THS_T,35.682
2021,DK,EXT_EU27_2020,J,P31_S14,THS_T,10.043
2021,DK,FI,J,P31_S14,THS_T,0.014
2021,DK,FR,J,P31_S14,THS_T,0.739
2021,DK,HR,J,P31_S14,THS_T,0.091
2021,DK,HU,J,P31_S14,THS_T,0.784
2021,DK,ID,J,P31_S14,THS_T,0.013
2021,DK,IE,J,P31_S14,THS_T,0.405
2021,DK,IN,J,P31_S14,THS_T,0.561
2021,DK,IT,J,P31_S14,THS_T,0.176
2021,DK,JP,J,P31_S14,THS_T,0.204
2021,DK,KR,J,P31_S14,THS_T,0.101
2021,DK,LT,J,P31_S14,THS_T,0.132
2021,DK,LU,J,P31_S14,THS_T,0.043
2021,DK,LV,J,P31_S14,THS_T,0.053
2021,DK,MT,J,P31_S14,THS_T,0.08
2021,DK,MX,J,P31_S14,THS_T,0.029
2021,DK,NL,J,P31_S14,THS_T,0.405
2021,DK,NO,J,P31_S14,THS_T,0.142
2021,DK,PL,J,P31_S14,THS_T,3.402
2021,DK,PT,J,P31_S14,THS_T,0.085
2021,DK,RO,J,P31_S14,THS_T,0.322
2021,DK,RU,J,P31_S14,THS_T,0.142
2021,DK,SA,J,P31_S14,THS_T,0.078
2021,DK,SE,J,P31_S14,THS_T,0.591
2021,DK,SI,J,P31_S14,THS_T,0.065
2021,DK,SK,J,P31_S14,THS_T,0.065
2021,DK,TR,J,P31_S14,THS_T,0.094
2021,DK,UK,J,P31_S14,THS_T,1.394
2021,DK,US,J,P31_S14,THS_T,3.79
2021,DK,WORLD,J,P31_S14,THS_T,45.725
2021,DK,WRL_REST,J,P31_S14,THS_T,2.535
2021,DK,ZA,J,P31_S14,THS_T,0.064
2021,DK,AR,J58,P31_S14,THS_T,0.006
2021,DK,AT,J58,P31_S14,THS_T,0.006
2021,DK,AU,J58,P31_S14,THS_T,0.004
2021,DK,BE,J58,P31_S14,THS_T,0.042
2021,DK,BG,J58,P31_S14,THS_T,0.002
2021,DK,BR,J58,P31_S14,THS_T,0.003
2021,DK,CA,J58,P31_S14,THS_T,0.031
2021,DK,CH,J58,P31_S14,THS_T,0.017
2021,DK,CN,J58,P31_S14,THS_T,0.023
2021,DK,CY,J58,P31_S14,THS_T,0.001
2021,DK,CZ,J58,P31_S14,THS_T,0.007
2021,DK,DE,J58,P31_S14,THS_T,0.303
2021,DK,DK,J58,P31_S14,THS_T,1.838
2021,DK,EE,J58,P31_S14,THS_T,0.002
2021,DK,EL,J58,P31_S14,THS_T,0
2021,DK,ES,J58,P31_S14,THS_T,0.017
2021,DK,EU27_2020,J58,P31_S14,THS_T,2.685
2021,DK,EXT_EU27_2020,J58,P31_S14,THS_T,1.534
2021,DK,FI,J58,P31_S14,THS_T,0.005
2021,DK,FR,J58,P31_S14,THS_T,0.046
2021,DK,HR,J58,P31_S14,THS_T,0.011
2021,DK,HU,J58,P31_S14,THS_T,0.041
2021,DK,ID,J58,P31_S14,THS_T,0.002
2021,DK,IE,J58,P31_S14,THS_T,0.067
2021,DK,IN,J58,P31_S14,THS_T,0.02
2021,DK,IT,J58,P31_S14,THS_T,0.011
2021,DK,JP,J58,P31_S14,THS_T,0.015
2021,DK,KR,J58,P31_S14,THS_T,0.007
2021,DK,LT,J58,P31_S14,THS_T,0.006
2021,DK,LU,J58,P31_S14,THS_T,0.009
2021,DK,LV,J58,P31_S14,THS_T,0.006
2021,DK,MT,J58,P31_S14,THS_T,0.005
2021,DK,MX,J58,P31_S14,THS_T,0.004
2021,DK,NL,J58,P31_S14,THS_T,0.022
2021,DK,NO,J58,P31_S14,THS_T,0.01
2021,DK,PL,J58,P31_S14,THS_T,0.136
2021,DK,PT,J58,P31_S14,THS_T,0.004
2021,DK,RO,J58,P31_S14,THS_T,0.041
2021,DK,RU,J58,P31_S14,THS_T,0.012
2021,DK,SA,J58,P31_S14,THS_T,0.009
2021,DK,SE,J58,P31_S14,THS_T,0.048
2021,DK,SI,J58,P31_S14,THS_T,0.005
2021,DK,SK,J58,P31_S14,THS_T,0.004
2021,DK,TR,J58,P31_S14,THS_T,0.015
2021,DK,UK,J58,P31_S14,THS_T,0.101
2021,DK,US,J58,P31_S14,THS_T,1.003
2021,DK,WORLD,J58,P31_S14,THS_T,4.219
2021,DK,WRL_REST,J58,P31_S14,THS_T,0.249
2021,DK,ZA,J58,P31_S14,THS_T,0.003
2021,DK,AR,J59_J60,P31_S14,THS_T,0.005
2021,DK,AT,J59_J60,P31_S14,THS_T,0.005
2021,DK,AU,J59_J60,P31_S14,THS_T,0.008
2021,DK,BE,J59_J60,P31_S14,THS_T,0.169
2021,DK,BG,J59_J60,P31_S14,THS_T,0.003
2021,DK,BR,J59_J60,P31_S14,THS_T,0.034
2021,DK,CA,J59_J60,P31_S14,THS_T,0.182
2021,DK,CH,J59_J60,P31_S14,THS_T,0.025
2021,DK,CN,J59_J60,P31_S14,THS_T,0.022
2021,DK,CY,J59_J60,P31_S14,THS_T,0.001
2021,DK,CZ,J59_J60,P31_S14,THS_T,0.007
2021,DK,DE,J59_J60,P31_S14,THS_T,0.107
2021,DK,DK,J59_J60,P31_S14,THS_T,8.014
2021,DK,EE,J59_J60,P31_S14,THS_T,0.004
2021,DK,EL,J59_J60,P31_S14,THS_T,0.005
2021,DK,ES,J59_J60,P31_S14,THS_T,0.039
2021,DK,EU27_2020,J59_J60,P31_S14,THS_T,9.207
2021,DK,EXT_EU27_2020,J59_J60,P31_S14,THS_T,3.098
2021,DK,FI,J59_J60,P31_S14,THS_T,0
2021,DK,FR,J59_J60,P31_S14,THS_T,0.094
2021,DK,HR,J59_J60,P31_S14,THS_T,0.026
2021,DK,HU,J59_J60,P31_S14,THS_T,0.047
2021,DK,ID,J59_J60,P31_S14,THS_T,0.002
2021,DK,IE,J59_J60,P31_S14,THS_T,0.004
2021,DK,IN,J59_J60,P31_S14,THS_T,0.013
2021,DK,IT,J59_J60,P31_S14,THS_T,0.029
2021,DK,JP,J59_J60,P31_S14,THS_T,0.101
2021,DK,KR,J59_J60,P31_S14,THS_T,0.025
2021,DK,LT,J59_J60,P31_S14,THS_T,0.021
2021,DK,LU,J59_J60,P31_S14,THS_T,0.001
2021,DK,LV,J59_J60,P31_S14,THS_T,0.002
2021,DK,MT,J59_J60,P31_S14,THS_T,0.01
2021,DK,MX,J59_J60,P31_S14,THS_T,0.012
2021,DK,NL,J59_J60,P31_S14,THS_T,0.048
2021,DK,NO,J59_J60,P31_S14,THS_T,0.023
2021,DK,PL,J59_J60,P31_S14,THS_T,0.283
2021,DK,PT,J59_J60,P31_S14,THS_T,0.012
2021,DK,RO,J59_J60,P31_S14,THS_T,0.122
2021,DK,RU,J59_J60,P31_S14,THS_T,0.035
2021,DK,SA,J59_J60,P31_S14,THS_T,0.012
2021,DK,SE,J59_J60,P31_S14,THS_T,0.135
2021,DK,SI,J59_J60,P31_S14,THS_T,0.015
2021,DK,SK,J59_J60,P31_S14,THS_T,0.004
2021,DK,TR,J59_J60,P31_S14,THS_T,0.028
2021,DK,UK,J59_J60,P31_S14,THS_T,0.585
2021,DK,US,J59_J60,P31_S14,THS_T,1.35
2021,DK,WORLD,J59_J60,P31_S14,THS_T,12.305
2021,DK,WRL_REST,J59_J60,P31_S14,THS_T,0.627
2021,DK,ZA,J59_J60,P31_S14,THS_T,0.009
2021,DK,AR,J61,P31_S14,THS_T,0.014
2021,DK,AT,J61,P31_S14,THS_T,0.006
2021,DK,AU,J61,P31_S14,THS_T,0.025
2021,DK,BE,J61,P31_S14,THS_T,0.053
2021,DK,BG,J61,P31_S14,THS_T,0.045
2021,DK,BR,J61,P31_S14,THS_T,0.008
2021,DK,CA,J61,P31_S14,THS_T,0.057
2021,DK,CH,J61,P31_S14,THS_T,0.029
2021,DK,CN,J61,P31_S14,THS_T,0.072
2021,DK,CY,J61,P31_S14,THS_T,0.003
2021,DK,CZ,J61,P31_S14,THS_T,0.035
2021,DK,DE,J61,P31_S14,THS_T,0.576
2021,DK,DK,J61,P31_S14,THS_T,9.428
2021,DK,EE,J61,P31_S14,THS_T,0.008
2021,DK,EL,J61,P31_S14,THS_T,0.015
2021,DK,ES,J61,P31_S14,THS_T,0.072
2021,DK,EU27_2020,J61,P31_S14,THS_T,12.367
2021,DK,EXT_EU27_2020,J61,P31_S14,THS_T,2.656
2021,DK,FI,J61,P31_S14,THS_T,0.005
2021,DK,FR,J61,P31_S14,THS_T,0.269
2021,DK,HR,J61,P31_S14,THS_T,0.034
2021,DK,HU,J61,P31_S14,THS_T,0.143
2021,DK,ID,J61,P31_S14,THS_T,0.007
2021,DK,IE,J61,P31_S14,THS_T,0.077
2021,DK,IN,J61,P31_S14,THS_T,0.114
2021,DK,IT,J61,P31_S14,THS_T,0.026
2021,DK,JP,J61,P31_S14,THS_T,0.045
2021,DK,KR,J61,P31_S14,THS_T,0.032
2021,DK,LT,J61,P31_S14,THS_T,0.028
2021,DK,LU,J61,P31_S14,THS_T,0.016
2021,DK,LV,J61,P31_S14,THS_T,0.027
2021,DK,MT,J61,P31_S14,THS_T,0.009
2021,DK,MX,J61,P31_S14,THS_T,0.012
2021,DK,NL,J61,P31_S14,THS_T,0.161
2021,DK,NO,J61,P31_S14,THS_T,0.077
2021,DK,PL,J61,P31_S14,THS_T,1.06
2021,DK,PT,J61,P31_S14,THS_T,0.017
2021,DK,RO,J61,P31_S14,THS_T,0.1
2021,DK,RU,J61,P31_S14,THS_T,0.036
2021,DK,SA,J61,P31_S14,THS_T,0.031
2021,DK,SE,J61,P31_S14,THS_T,0.123
2021,DK,SI,J61,P31_S14,THS_T,0.025
2021,DK,SK,J61,P31_S14,THS_T,0.006
2021,DK,TR,J61,P31_S14,THS_T,0.014
2021,DK,UK,J61,P31_S14,THS_T,0.395
2021,DK,US,J61,P31_S14,THS_T,0.467
2021,DK,WORLD,J61,P31_S14,THS_T,15.023
2021,DK,WRL_REST,J61,P31_S14,THS_T,1.189
2021,DK,ZA,J61,P31_S14,THS_T,0.032
2021,DK,AR,J62_J63,P31_S14,THS_T,0.019
2021,DK,AT,J62_J63,P31_S14,THS_T,0.033
2021,DK,AU,J62_J63,P31_S14,THS_T,0.026
2021,DK,BE,J62_J63,P31_S14,THS_T,0.35
2021,DK,BG,J62_J63,P31_S14,THS_T,0.021
2021,DK,BR,J62_J63,P31_S14,THS_T,0.017
2021,DK,CA,J62_J63,P31_S14,THS_T,0.092
2021,DK,CH,J62_J63,P31_S14,THS_T,0.138
2021,DK,CN,J62_J63,P31_S14,THS_T,0.039
2021,DK,CY,J62_J63,P31_S14,THS_T,0.007
2021,DK,CZ,J62_J63,P31_S14,THS_T,0.042
2021,DK,DE,J62_J63,P31_S14,THS_T,2.15
2021,DK,DK,J62_J63,P31_S14,THS_T,4.742
2021,DK,EE,J62_J63,P31_S14,THS_T,0.016
2021,DK,EL,J62_J63,P31_S14,THS_T,0.008
2021,DK,ES,J62_J63,P31_S14,THS_T,0.048
2021,DK,EU27_2020,J62_J63,P31_S14,THS_T,11.423
2021,DK,EXT_EU27_2020,J62_J63,P31_S14,THS_T,2.755
2021,DK,FI,J62_J63,P31_S14,THS_T,0.004
2021,DK,FR,J62_J63,P31_S14,THS_T,0.33
2021,DK,HR,J62_J63,P31_S14,THS_T,0.02
2021,DK,HU,J62_J63,P31_S14,THS_T,0.553
2021,DK,ID,J62_J63,P31_S14,THS_T,0.002
2021,DK,IE,J62_J63,P31_S14,THS_T,0.257
2021,DK,IN,J62_J63,P31_S14,THS_T,0.414
2021,DK,IT,J62_J63,P31_S14,THS_T,0.11
2021,DK,JP,J62_J63,P31_S14,THS_T,0.043
2021,DK,KR,J62_J63,P31_S14,THS_T,0.037
2021,DK,LT,J62_J63,P31_S14,THS_T,0.077
2021,DK,LU,J62_J63,P31_S14,THS_T,0.017
2021,DK,LV,J62_J63,P31_S14,THS_T,0.018
2021,DK,MT,J62_J63,P31_S14,THS_T,0.056
2021,DK,MX,J62_J63,P31_S14,THS_T,0.001
2021,DK,NL,J62_J63,P31_S14,THS_T,0.174
2021,DK,NO,J62_J63,P31_S14,THS_T,0.032
2021,DK,PL,J62_J63,P31_S14,THS_T,1.923
2021,DK,PT,J62_J63,P31_S14,THS_T,0.052
2021,DK,RO,J62_J63,P31_S14,THS_T,0.059
2021,DK,RU,J62_J63,P31_S14,THS_T,0.059
2021,DK,SA,J62_J63,P31_S14,THS_T,0.026
2021,DK,SE,J62_J63,P31_S14,THS_T,0.285
2021,DK,SI,J62_J63,P31_S14,THS_T,0.02
2021,DK,SK,J62_J63,P31_S14,THS_T,0.051
2021,DK,TR,J62_J63,P31_S14,THS_T,0.037
2021,DK,UK,J62_J63,P31_S14,THS_T,0.313
2021,DK,US,J62_J63,P31_S14,THS_T,0.97
2021,DK,WORLD,J62_J63,P31_S14,THS_T,14.178
2021,DK,WRL_REST,J62_J63,P31_S14,THS_T,0.47
2021,DK,ZA,J62_J63,P31_S14,THS_T,0.02
2021,DK,AR,K,P31_S14,THS_T,0.021
2021,DK,AT,K,P31_S14,THS_T,0.054
2021,DK,AU,K,P31_S14,THS_T,0.097
2021,DK,BE,K,P31_S14,THS_T,0.805
2021,DK,BG,K,P31_S14,THS_T,0.013
2021,DK,BR,K,P31_S14,THS_T,0.069
2021,DK,CA,K,P31_S14,THS_T,0.364
2021,DK,CH,K,P31_S14,THS_T,0.594
2021,DK,CN,K,P31_S14,THS_T,0.595
2021,DK,CY,K,P31_S14,THS_T,0.035
2021,DK,CZ,K,P31_S14,THS_T,0.047
2021,DK,DE,K,P31_S14,THS_T,1.901
2021,DK,DK,K,P31_S14,THS_T,33.855
2021,DK,EE,K,P31_S14,THS_T,0.009
2021,DK,EL,K,P31_S14,THS_T,0.011
2021,DK,ES,K,P31_S14,THS_T,0.172
2021,DK,EU27_2020,K,P31_S14,THS_T,43.076
2021,DK,EXT_EU27_2020,K,P31_S14,THS_T,19.356
2021,DK,FI,K,P31_S14,THS_T,0.292
2021,DK,FR,K,P31_S14,THS_T,1.043
2021,DK,HR,K,P31_S14,THS_T,0.055
2021,DK,HU,K,P31_S14,THS_T,0.24
2021,DK,ID,K,P31_S14,THS_T,0.022
2021,DK,IE,K,P31_S14,THS_T,0.124
2021,DK,IN,K,P31_S14,THS_T,0.552
2021,DK,IT,K,P31_S14,THS_T,0.43
2021,DK,JP,K,P31_S14,THS_T,0.346
2021,DK,KR,K,P31_S14,THS_T,0.131
2021,DK,LT,K,P31_S14,THS_T,0.112
2021,DK,LU,K,P31_S14,THS_T,1.02
2021,DK,LV,K,P31_S14,THS_T,0.013
2021,DK,MT,K,P31_S14,THS_T,0.004
2021,DK,MX,K,P31_S14,THS_T,0.069
2021,DK,NL,K,P31_S14,THS_T,0.436
2021,DK,NO,K,P31_S14,THS_T,0.001
2021,DK,PL,K,P31_S14,THS_T,1.419
