time,c_dest,c_orig,nace_r2,na_item,unit,value
2021,DK,BR,A02,TOTAL,THS_T,0.266
2021,DK,CA,A02,TOTAL,THS_T,0.997
2021,DK,CH,A02,TOTAL,THS_T,0.192
2021,DK,CN,A02,TOTAL,THS_T,5.075
2021,DK,CY,A02,TOTAL,THS_T,0
2021,DK,CZ,A02,TOTAL,THS_T,0.172
2021,DK,DE,A02,TOTAL,THS_T,4.215
2021,DK,DK,A02,TOTAL,THS_T,34.883
2021,DK,EE,A02,TOTAL,THS_T,1.186
2021,DK,EL,A02,TOTAL,THS_T,0
2021,DK,ES,A02,TOTAL,THS_T,0.323
2021,DK,EU27_2020,A02,TOTAL,THS_T,81.036
2021,DK,EXT_EU27_2020,A02,TOTAL,THS_T,20.128
2021,DK,FI,A02,TOTAL,THS_T,2.758
2021,DK,FR,A02,TOTAL,THS_T,0.548
2021,DK,HR,A02,TOTAL,THS_T,0.196
2021,DK,HU,A02,TOTAL,THS_T,0.42
2021,DK,ID,A02,TOTAL,THS_T,0.366
2021,DK,IE,A02,TOTAL,THS_T,0.134
2021,DK,IN,A02,TOTAL,THS_T,0.85
2021,DK,IT,A02,TOTAL,THS_T,0.047
2021,DK,JP,A02,TOTAL,THS_T,0.115
2021,DK,KR,A02,TOTAL,THS_T,0.095
2021,DK,LT,A02,TOTAL,THS_T,1.265
2021,DK,LU,A02,TOTAL,THS_T,0.012
2021,DK,LV,A02,TOTAL,THS_T,5.725
2021,DK,MT,A02,TOTAL,THS_T,0
2021,DK,MX,A02,TOTAL,THS_T,0.058
2021,DK,NL,A02,TOTAL,THS_T,0.445
2021,DK,NO,A02,TOTAL,THS_T,0.869
2021,DK,PL,A02,TOTAL,THS_T,3.485
2021,DK,PT,A02,TOTAL,THS_T,0.129
2021,DK,RO,A02,TOTAL,THS_T,0.1
2021,DK,RU,A02,TOTAL,THS_T,1.1
2021,DK,SA,A02,TOTAL,THS_T,0
2021,DK,SE,A02,TOTAL,THS_T,23.392
2021,DK,SI,A02,TOTAL,THS_T,0.054
2021,DK,SK,A02,TOTAL,THS_T,0.175
2021,DK,TR,A02,TOTAL,THS_T,0.018
2021,DK,UK,A02,TOTAL,THS_T,0.156
2021,DK,US,A02,TOTAL,THS_T,1.688
2021,DK,WORLD,A02,TOTAL,THS_T,101.164
2021,DK,WRL_REST,A02,TOTAL,THS_T,8.1
2021,DK,ZA,A02,TOTAL,THS_T,0.092
2021,DK,AR,A03,TOTAL,THS_T,1.259
2021,DK,AT,A03,TOTAL,THS_T,0.002
2021,DK,AU,A03,TOTAL,THS_T,0.191
2021,DK,BE,A03,TOTAL,THS_T,1.147
2021,DK,BG,A03,TOTAL,THS_T,0.004
2021,DK,BR,A03,TOTAL,THS_T,0.144
2021,DK,CA,A03,TOTAL,THS_T,0.684
2021,DK,CH,A03,TOTAL,THS_T,0.048
2021,DK,CN,A03,TOTAL,THS_T,4.853
2021,DK,CY,A03,TOTAL,THS_T,0.005
2021,DK,CZ,A03,TOTAL,THS_T,0.036
2021,DK,DE,A03,TOTAL,THS_T,0.357
2021,DK,DK,A03,TOTAL,THS_T,48.048
2021,DK,EE,A03,TOTAL,THS_T,1.52
2021,DK,EL,A03,TOTAL,THS_T,0.042
2021,DK,ES,A03,TOTAL,THS_T,0.568
2021,DK,EU27_2020,A03,TOTAL,THS_T,70.383
2021,DK,EXT_EU27_2020,A03,TOTAL,THS_T,67.858
2021,DK,FI,A03,TOTAL,THS_T,0.324
2021,DK,FR,A03,TOTAL,THS_T,1.717
2021,DK,HR,A03,TOTAL,THS_T,0.012
2021,DK,HU,A03,TOTAL,THS_T,0.019
2021,DK,ID,A03,TOTAL,THS_T,0.394
2021,DK,IE,A03,TOTAL,THS_T,0.231
2021,DK,IN,A03,TOTAL,THS_T,0.719
2021,DK,IT,A03,TOTAL,THS_T,0.166
2021,DK,JP,A03,TOTAL,THS_T,0.439
