time,c_dest,c_orig,nace_r2,na_item,unit,value
2022,WORLD,FR,A03,TOTAL,THS_T,1292.072
2022,WORLD,HR,A03,TOTAL,THS_T,67.167
2022,WORLD,HU,A03,TOTAL,THS_T,9.488
2022,WORLD,ID,A03,TOTAL,THS_T,9541.154
2022,WORLD,IE,A03,TOTAL,THS_T,68.586
2022,WORLD,IN,A03,TOTAL,THS_T,14377.517
2022,WORLD,IT,A03,TOTAL,THS_T,474.098
2022,WORLD,JP,A03,TOTAL,THS_T,5062.015
2022,WORLD,KR,A03,TOTAL,THS_T,2803.613
2022,WORLD,LT,A03,TOTAL,THS_T,38.166
2022,WORLD,LU,A03,TOTAL,THS_T,0
2022,WORLD,LV,A03,TOTAL,THS_T,34.256
2022,WORLD,MT,A03,TOTAL,THS_T,21.323
2022,WORLD,MX,A03,TOTAL,THS_T,687.301
2022,WORLD,NL,A03,TOTAL,THS_T,389.177
2022,WORLD,NO,A03,TOTAL,THS_T,883.503
2022,WORLD,PL,A03,TOTAL,THS_T,322.385
2022,WORLD,PT,A03,TOTAL,THS_T,326.575
2022,WORLD,RO,A03,TOTAL,THS_T,108.484
2022,WORLD,RU,A03,TOTAL,THS_T,3596.135
2022,WORLD,SA,A03,TOTAL,THS_T,2169.759
2022,WORLD,SE,A03,TOTAL,THS_T,61.862
2022,WORLD,SI,A03,TOTAL,THS_T,2.846
2022,WORLD,SK,A03,TOTAL,THS_T,1.686
2022,WORLD,TR,A03,TOTAL,THS_T,420.062
2022,WORLD,UK,A03,TOTAL,THS_T,708
2022,WORLD,US,A03,TOTAL,THS_T,2632.01
2022,WORLD,WORLD,A03,TOTAL,THS_T,177819.528
2022,WORLD,WRL_REST,A03,TOTAL,THS_T,67367.709
2022,WORLD,ZA,A03,TOTAL,THS_T,895.253
2022,WORLD,AR,B,TOTAL,THS_T,17916.677
2022,WORLD,AT,B,TOTAL,THS_T,655.643
2022,WORLD,AU,B,TOTAL,THS_T,69601.238
2022,WORLD,BE,B,TOTAL,THS_T,396
2022,WORLD,BG,B,TOTAL,THS_T,1531.859
2022,WORLD,BR,B,TOTAL,THS_T,53924.073
2022,WORLD,CA,B,TOTAL,THS_T,96778.245
2022,WORLD,CH,B,TOTAL,THS_T,70.068
2022,WORLD,CN,B,TOTAL,THS_T,984096.711
2022,WORLD,CY,B,TOTAL,THS_T,58.159
2022,WORLD,CZ,B,TOTAL,THS_T,2964.814
2022,WORLD,DE,B,TOTAL,THS_T,4421.287
2022,WORLD,DK,B,TOTAL,THS_T,1192.525
2022,WORLD,EE,B,TOTAL,THS_T,20.141
2022,WORLD,EL,B,TOTAL,THS_T,393.834
2022,WORLD,ES,B,TOTAL,THS_T,1397.707
2022,WORLD,EU27_2020,B,TOTAL,THS_T,48292.698
2022,WORLD,EXT_EU27_2020,B,TOTAL,THS_T,4343738.939
2022,WORLD,FI,B,TOTAL,THS_T,428.079
2022,WORLD,FR,B,TOTAL,THS_T,272.459
2022,WORLD,HR,B,TOTAL,THS_T,766.003
2022,WORLD,HU,B,TOTAL,THS_T,641.584
2022,WORLD,ID,B,TOTAL,THS_T,292552.918
2022,WORLD,IE,B,TOTAL,THS_T,41.267
2022,WORLD,IN,B,TOTAL,THS_T,157859.434
2022,WORLD,IT,B,TOTAL,THS_T,3382.544
2022,WORLD,JP,B,TOTAL,THS_T,2837.801
2022,WORLD,KR,B,TOTAL,THS_T,2126.288
2022,WORLD,LT,B,TOTAL,THS_T,21.525
2022,WORLD,LU,B,TOTAL,THS_T,6.682
2022,WORLD,LV,B,TOTAL,THS_T,41.973
2022,WORLD,MT,B,TOTAL,THS_T,5.556
2022,WORLD,MX,B,TOTAL,THS_T,26815.734
2022,WORLD,NL,B,TOTAL,THS_T,1794.191
2022,WORLD,NO,B,TOTAL,THS_T,13828.899
2022,WORLD,PL,B,TOTAL,THS_T,20394.96
2022,WORLD,PT,B,TOTAL,THS_T,287.016
2022,WORLD,RO,B,TOTAL,THS_T,5833.999
2022,WORLD,RU,B,TOTAL,THS_T,371726.627
2022,WORLD,SA,B,TOTAL,THS_T,162337.451
2022,WORLD,SE,B,TOTAL,THS_T,827.723
2022,WORLD,SI,B,TOTAL,THS_T,247.283
2022,WORLD,SK,B,TOTAL,THS_T,267.885
2022,WORLD,TR,B,TOTAL,THS_T,9375.724
2022,WORLD,UK,B,TOTAL,THS_T,16868.199
2022,WORLD,US,B,TOTAL,THS_T,476337.343
2022,WORLD,WORLD,B,TOTAL,THS_T,4392031.637
2022,WORLD,WRL_REST,B,TOTAL,THS_T,1529730.432
2022,WORLD,ZA,B,TOTAL,THS_T,58955.077
2022,WORLD,AR,C,TOTAL,THS_T,41805.321
2022,WORLD,AT,C,TOTAL,THS_T,26011.79
2022,WORLD,AU,C,TOTAL,THS_T,48670.012
2022,WORLD,BE,C,TOTAL,THS_T,32762.322
2022,WORLD,BG,C,TOTAL,THS_T,9619.93
2022,WORLD,BR,C,TOTAL,THS_T,143313.394
2022,WORLD,CA,C,TOTAL,THS_T,138897.7
2022,WORLD,CH,C,TOTAL,THS_T,6667.617
2022,WORLD,CN,C,TOTAL,THS_T,4718390.334
2022,WORLD,CY,C,TOTAL,THS_T,1529.254
2022,WORLD,CZ,C,TOTAL,THS_T,17465.927
2022,WORLD,DE,C,TOTAL,THS_T,184710.283
2022,WORLD,DK,C,TOTAL,THS_T,5431.146
2022,WORLD,EE,C,TOTAL,THS_T,1318.552
2022,WORLD,EL,C,TOTAL,THS_T,17729.05
2022,WORLD,ES,C,TOTAL,THS_T,70805.835
2022,WORLD,EU27_2020,C,TOTAL,THS_T,745039.793
2022,WORLD,EXT_EU27_2020,C,TOTAL,THS_T,9716163.203
2022,WORLD,FI,C,TOTAL,THS_T,10252.673
2022,WORLD,FR,C,TOTAL,THS_T,77393.232
2022,WORLD,HR,C,TOTAL,THS_T,4386.631
2022,WORLD,HU,C,TOTAL,THS_T,10493.671
2022,WORLD,ID,C,TOTAL,THS_T,177572.877
2022,WORLD,IE,C,TOTAL,THS_T,7224.087
2022,WORLD,IN,C,TOTAL,THS_T,827969.516
2022,WORLD,IT,C,TOTAL,THS_T,91331.089
2022,WORLD,JP,C,TOTAL,THS_T,262868.111
2022,WORLD,KR,C,TOTAL,THS_T,163757.337
2022,WORLD,LT,C,TOTAL,THS_T,4883.499
2022,WORLD,LU,C,TOTAL,THS_T,1180.309
2022,WORLD,LV,C,TOTAL,THS_T,1252.486
2022,WORLD,MT,C,TOTAL,THS_T,88.322
2022,WORLD,MX,C,TOTAL,THS_T,131930.782
2022,WORLD,NL,C,TOTAL,THS_T,42459.537
2022,WORLD,NO,C,TOTAL,THS_T,12153.511
2022,WORLD,PL,C,TOTAL,THS_T,61361.819
2022,WORLD,PT,C,TOTAL,THS_T,13554.557
2022,WORLD,RO,C,TOTAL,THS_T,22168.014
2022,WORLD,RU,C,TOTAL,THS_T,413197.06
2022,WORLD,SA,C,TOTAL,THS_T,156084.738
2022,WORLD,SE,C,TOTAL,THS_T,13905.333
2022,WORLD,SI,C,TOTAL,THS_T,2604.481
2022,WORLD,SK,C,TOTAL,THS_T,13115.964
2022,WORLD,TR,C,TOTAL,THS_T,156060.052
2022,WORLD,UK,C,TOTAL,THS_T,72444.258
2022,WORLD,US,C,TOTAL,THS_T,732140.149
2022,WORLD,WORLD,C,TOTAL,THS_T,10461202.996
2022,WORLD,WRL_REST,C,TOTAL,THS_T,1426373.813
2022,WORLD,ZA,C,TOTAL,THS_T,85866.621
2022,WORLD,AR,C10-C12,TOTAL,THS_T,5983.706
2022,WORLD,AT,C10-C12,TOTAL,THS_T,1001.653
2022,WORLD,AU,C10-C12,TOTAL,THS_T,2752.742
2022,WORLD,BE,C10-C12,TOTAL,THS_T,2767.867
2022,WORLD,BG,C10-C12,TOTAL,THS_T,600.43
2022,WORLD,BR,C10-C12,TOTAL,THS_T,10873.311
2022,WORLD,CA,C10-C12,TOTAL,THS_T,4346.709
2022,WORLD,CH,C10-C12,TOTAL,THS_T,973.172
2022,WORLD,CN,C10-C12,TOTAL,THS_T,116546.702
2022,WORLD,CY,C10-C12,TOTAL,THS_T,134.408
2022,WORLD,CZ,C10-C12,TOTAL,THS_T,1202.823
2022,WORLD,DE,C10-C12,TOTAL,THS_T,10940.307
2022,WORLD,DK,C10-C12,TOTAL,THS_T,910.387
2022,WORLD,EE,C10-C12,TOTAL,THS_T,140.661
2022,WORLD,EL,C10-C12,TOTAL,THS_T,2202.551
2022,WORLD,ES,C10-C12,TOTAL,THS_T,5478.044
2022,WORLD,EU27_2020,C10-C12,TOTAL,THS_T,58215.495
2022,WORLD,EXT_EU27_2020,C10-C12,TOTAL,THS_T,404142.794
2022,WORLD,FI,C10-C12,TOTAL,THS_T,151.06
2022,WORLD,FR,C10-C12,TOTAL,THS_T,8617.574
2022,WORLD,HR,C10-C12,TOTAL,THS_T,335.107
2022,WORLD,HU,C10-C12,TOTAL,THS_T,983.788
2022,WORLD,ID,C10-C12,TOTAL,THS_T,17616.203
2022,WORLD,IE,C10-C12,TOTAL,THS_T,1302.411
2022,WORLD,IN,C10-C12,TOTAL,THS_T,36527.337
2022,WORLD,IT,C10-C12,TOTAL,THS_T,7280.448
2022,WORLD,JP,C10-C12,TOTAL,THS_T,9206.574
2022,WORLD,KR,C10-C12,TOTAL,THS_T,3644.264
2022,WORLD,LT,C10-C12,TOTAL,THS_T,311.081
2022,WORLD,LU,C10-C12,TOTAL,THS_T,32.839
2022,WORLD,LV,C10-C12,TOTAL,THS_T,132.128
2022,WORLD,MT,C10-C12,TOTAL,THS_T,19.186
2022,WORLD,MX,C10-C12,TOTAL,THS_T,6998.398
2022,WORLD,NL,C10-C12,TOTAL,THS_T,4089.691
2022,WORLD,NO,C10-C12,TOTAL,THS_T,522.233
2022,WORLD,PL,C10-C12,TOTAL,THS_T,5748.849
2022,WORLD,PT,C10-C12,TOTAL,THS_T,975.517
2022,WORLD,RO,C10-C12,TOTAL,THS_T,1452.871
2022,WORLD,RU,C10-C12,TOTAL,THS_T,13001.401
2022,WORLD,SA,C10-C12,TOTAL,THS_T,6586.052
2022,WORLD,SE,C10-C12,TOTAL,THS_T,550.683
2022,WORLD,SI,C10-C12,TOTAL,THS_T,208.329
2022,WORLD,SK,C10-C12,TOTAL,THS_T,644.802
2022,WORLD,TR,C10-C12,TOTAL,THS_T,7501.646
2022,WORLD,UK,C10-C12,TOTAL,THS_T,7189.995
2022,WORLD,US,C10-C12,TOTAL,THS_T,50626.018
2022,WORLD,WORLD,C10-C12,TOTAL,THS_T,462358.289
2022,WORLD,WRL_REST,C10-C12,TOTAL,THS_T,98959.285
2022,WORLD,ZA,C10-C12,TOTAL,THS_T,4287.046
2022,WORLD,AR,C13-C15,TOTAL,THS_T,399.222
2022,WORLD,AT,C13-C15,TOTAL,THS_T,67.996
2022,WORLD,AU,C13-C15,TOTAL,THS_T,76.984
2022,WORLD,BE,C13-C15,TOTAL,THS_T,182.725
2022,WORLD,BG,C13-C15,TOTAL,THS_T,82.482
2022,WORLD,BR,C13-C15,TOTAL,THS_T,1431.135
2022,WORLD,CA,C13-C15,TOTAL,THS_T,139.863
2022,WORLD,CH,C13-C15,TOTAL,THS_T,57.67
2022,WORLD,CN,C13-C15,TOTAL,THS_T,59985.966
2022,WORLD,CY,C13-C15,TOTAL,THS_T,1.348
2022,WORLD,CZ,C13-C15,TOTAL,THS_T,81.307
2022,WORLD,DE,C13-C15,TOTAL,THS_T,1212.324
2022,WORLD,DK,C13-C15,TOTAL,THS_T,14.908
2022,WORLD,EE,C13-C15,TOTAL,THS_T,7.491
2022,WORLD,EL,C13-C15,TOTAL,THS_T,9.744
2022,WORLD,ES,C13-C15,TOTAL,THS_T,477.686
2022,WORLD,EU27_2020,C13-C15,TOTAL,THS_T,7268.177
2022,WORLD,EXT_EU27_2020,C13-C15,TOTAL,THS_T,116470.778
2022,WORLD,FI,C13-C15,TOTAL,THS_T,8.081
2022,WORLD,FR,C13-C15,TOTAL,THS_T,485.359
2022,WORLD,HR,C13-C15,TOTAL,THS_T,44.497
2022,WORLD,HU,C13-C15,TOTAL,THS_T,48.094
2022,WORLD,ID,C13-C15,TOTAL,THS_T,4082.243
2022,WORLD,IE,C13-C15,TOTAL,THS_T,12.504
2022,WORLD,IN,C13-C15,TOTAL,THS_T,16623.315
2022,WORLD,IT,C13-C15,TOTAL,THS_T,3338.113
2022,WORLD,JP,C13-C15,TOTAL,THS_T,699.539
2022,WORLD,KR,C13-C15,TOTAL,THS_T,1420.035
2022,WORLD,LT,C13-C15,TOTAL,THS_T,27.635
2022,WORLD,LU,C13-C15,TOTAL,THS_T,0.284
2022,WORLD,LV,C13-C15,TOTAL,THS_T,10.938
2022,WORLD,MT,C13-C15,TOTAL,THS_T,3.798
2022,WORLD,MX,C13-C15,TOTAL,THS_T,508.156
2022,WORLD,NL,C13-C15,TOTAL,THS_T,144.751
2022,WORLD,NO,C13-C15,TOTAL,THS_T,5.48
2022,WORLD,PL,C13-C15,TOTAL,THS_T,180.333
2022,WORLD,PT,C13-C15,TOTAL,THS_T,543.498
2022,WORLD,RO,C13-C15,TOTAL,THS_T,168.744
2022,WORLD,RU,C13-C15,TOTAL,THS_T,689.005
2022,WORLD,SA,C13-C15,TOTAL,THS_T,640.987
2022,WORLD,SE,C13-C15,TOTAL,THS_T,19.326
2022,WORLD,SI,C13-C15,TOTAL,THS_T,28.915
2022,WORLD,SK,C13-C15,TOTAL,THS_T,65.296
2022,WORLD,TR,C13-C15,TOTAL,THS_T,7155.652
2022,WORLD,UK,C13-C15,TOTAL,THS_T,1682.002
2022,WORLD,US,C13-C15,TOTAL,THS_T,2114.501
2022,WORLD,WORLD,C13-C15,TOTAL,THS_T,123738.955
2022,WORLD,WRL_REST,C13-C15,TOTAL,THS_T,18418.099
2022,WORLD,ZA,C13-C15,TOTAL,THS_T,340.924
2022,WORLD,AR,C16,TOTAL,THS_T,98.277
2022,WORLD,AT,C16,TOTAL,THS_T,259.177
2022,WORLD,AU,C16,TOTAL,THS_T,226.71
2022,WORLD,BE,C16,TOTAL,THS_T,66.409
2022,WORLD,BG,C16,TOTAL,THS_T,38.357
2022,WORLD,BR,C16,TOTAL,THS_T,347.981
2022,WORLD,CA,C16,TOTAL,THS_T,925.376
2022,WORLD,CH,C16,TOTAL,THS_T,88.931
2022,WORLD,CN,C16,TOTAL,THS_T,11101.515
2022,WORLD,CY,C16,TOTAL,THS_T,6.59
2022,WORLD,CZ,C16,TOTAL,THS_T,175.806
2022,WORLD,DE,C16,TOTAL,THS_T,456.991
2022,WORLD,DK,C16,TOTAL,THS_T,29.816
2022,WORLD,EE,C16,TOTAL,THS_T,41.693
2022,WORLD,EL,C16,TOTAL,THS_T,8.436
2022,WORLD,ES,C16,TOTAL,THS_T,642.218
2022,WORLD,EU27_2020,C16,TOTAL,THS_T,4372.636
2022,WORLD,EXT_EU27_2020,C16,TOTAL,THS_T,28899.598
2022,WORLD,FI,C16,TOTAL,THS_T,48.117
2022,WORLD,FR,C16,TOTAL,THS_T,396.703
2022,WORLD,HR,C16,TOTAL,THS_T,22.234
2022,WORLD,HU,C16,TOTAL,THS_T,76.456
2022,WORLD,ID,C16,TOTAL,THS_T,1076.361
2022,WORLD,IE,C16,TOTAL,THS_T,37.562
2022,WORLD,IN,C16,TOTAL,THS_T,1490.929
2022,WORLD,IT,C16,TOTAL,THS_T,498.819
2022,WORLD,JP,C16,TOTAL,THS_T,471.961
2022,WORLD,KR,C16,TOTAL,THS_T,189.653
2022,WORLD,LT,C16,TOTAL,THS_T,99.9
2022,WORLD,LU,C16,TOTAL,THS_T,6.65
2022,WORLD,LV,C16,TOTAL,THS_T,152.884
2022,WORLD,MT,C16,TOTAL,THS_T,0.217
2022,WORLD,MX,C16,TOTAL,THS_T,145.293
2022,WORLD,NL,C16,TOTAL,THS_T,86.937
2022,WORLD,NO,C16,TOTAL,THS_T,146.564
2022,WORLD,PL,C16,TOTAL,THS_T,452.928
2022,WORLD,PT,C16,TOTAL,THS_T,198.217
2022,WORLD,RO,C16,TOTAL,THS_T,145.648
2022,WORLD,RU,C16,TOTAL,THS_T,884.079
2022,WORLD,SA,C16,TOTAL,THS_T,183.576
2022,WORLD,SE,C16,TOTAL,THS_T,291.059
2022,WORLD,SI,C16,TOTAL,THS_T,36.065
2022,WORLD,SK,C16,TOTAL,THS_T,96.747
2022,WORLD,TR,C16,TOTAL,THS_T,733.321
2022,WORLD,UK,C16,TOTAL,THS_T,1719.9
2022,WORLD,US,C16,TOTAL,THS_T,4638.638
2022,WORLD,WORLD,C16,TOTAL,THS_T,33272.234
2022,WORLD,WRL_REST,C16,TOTAL,THS_T,4244.982
2022,WORLD,ZA,C16,TOTAL,THS_T,185.551
2022,WORLD,AR,C17,TOTAL,THS_T,769.937
2022,WORLD,AT,C17,TOTAL,THS_T,1587.044
2022,WORLD,AU,C17,TOTAL,THS_T,495.774
2022,WORLD,BE,C17,TOTAL,THS_T,425.182
2022,WORLD,BG,C17,TOTAL,THS_T,180.818
2022,WORLD,BR,C17,TOTAL,THS_T,3708.593
2022,WORLD,CA,C17,TOTAL,THS_T,2480.712
2022,WORLD,CH,C17,TOTAL,THS_T,125.339
2022,WORLD,CN,C17,TOTAL,THS_T,50001.919
2022,WORLD,CY,C17,TOTAL,THS_T,1.664
2022,WORLD,CZ,C17,TOTAL,THS_T,464.615
2022,WORLD,DE,C17,TOTAL,THS_T,7275.493
2022,WORLD,DK,C17,TOTAL,THS_T,62.178
2022,WORLD,EE,C17,TOTAL,THS_T,39.941
2022,WORLD,EL,C17,TOTAL,THS_T,73.491
2022,WORLD,ES,C17,TOTAL,THS_T,3601.114
2022,WORLD,EU27_2020,C17,TOTAL,THS_T,28684.554
