Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,245.7291104137513,27.657799955171782,0.19237580184708641,1.8004505070789105,0.0
Middle East,396.40083450211023,231.06454150471063,19.327151982388735,198.42829030047992,2.499077649574173
Europe,1457.6851393236648,764.04162341575,9.937361387892762,1299.1670184612767,60.332184825408824
Asia and Pacific,928.4693542350138,656.9832544107994,33.43411098155862,992.3754252042997,25.149943385092698
America,274.6921013057045,133.6337466726628,5.662121905481065,461.55669365447875,8.06110214169095
Africa,179.28554814443902,80.93174666786368,4.148832908167632,930.8672801979252,14.970892905575397
Denmark,2101.0566654021823,1684.92294906247,4.2079376256278005,373.0204652333116,115.58115501038884
