Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,446.0168516500898,140.76072690919221,20.096744490541717,1582.4812991677977,33.95276789131439
Heat and electricity,74.88514224697039,30.39452817108328,0.2907802168938,14.826020473945933,0.735935301852154
Individual travel,707.7282098561154,31.934595047576096,0.2213066746152781,2.079285157472756,0.0
"Medical, electrical equipment and machinery",128.92047884953413,106.0680104133627,1.5177684890154537,75.87384608089947,4.606395447272507
Operational impacts,131.2330621077094,0.0,0.0,0.0,42.75704592555413
Other,309.98472728033875,1199.1198799907859,2.3918959494627003,209.2542941588283,36.04043976044049
Pharmaceuticals and chemical products,1174.5456940563065,1452.2343101211216,36.71511841820972,1334.4788808943488,63.4092834114973
Services,1028.0172134504405,426.65776467458807,11.52801976590791,750.2663215366493,32.32608127664946
Transport,1686.7471761510176,196.3426414541284,4.177189461085322,288.23451073929806,12.766406903150513
