indicator,unit,producing_world_region,value,share_pct
blue_water_consumption,Mm3,Asia and Pacific,33.434110981558604,43.4717951805038
blue_water_consumption,Mm3,Middle East,19.32715198238874,25.12960469815681
blue_water_consumption,Mm3,Europe,9.937361387892704,12.920784378785962
blue_water_consumption,Mm3,America,5.662121905481046,7.362020300102546
blue_water_consumption,Mm3,Denmark,4.2079376256278,5.471256666418461
blue_water_consumption,Mm3,Africa,4.1488329081676305,5.3944073620344675
blue_water_consumption,Mm3,Unallocated,0.19237580184708641,0.25013141399795247
climate_change,kt CO2eq,Denmark,2101.0566654021823,37.630963916402756
climate_change,kt CO2eq,Europe,1457.685139323668,26.107861716744967
climate_change,kt CO2eq,Asia and Pacific,928.4693542350145,16.62934529184417
climate_change,kt CO2eq,Middle East,396.40083450211,7.099734978697233
climate_change,kt CO2eq,America,274.6921013057048,4.91987137832722
climate_change,kt CO2eq,Unallocated,245.7291104137513,4.401129888336242
climate_change,kt CO2eq,Africa,179.285548144439,3.211092829647423
land_use,km2,Europe,1299.1670184612744,30.516824453801732
land_use,km2,Asia and Pacific,992.3754252042996,23.310433695503466
land_use,km2,Africa,930.867280197925,21.865636192976297
land_use,km2,America,461.55669365447875,10.841750441304574
land_use,km2,Denmark,373.02046523331177,8.762075925143833
land_use,km2,Middle East,198.42829030048009,4.660987552577913
land_use,km2,Unallocated,1.8004505070789105,0.042291738692197406
material_extraction,kt,Denmark,1684.9229490624698,47.07493745374599
material_extraction,kt,Europe,764.0416234157498,21.346502315947422
material_extraction,kt,Asia and Pacific,656.9832544107994,18.35540647526679
material_extraction,kt,Middle East,231.0645415047107,6.455695107699233
material_extraction,kt,America,133.63374667266282,3.7335833486188115
material_extraction,kt,Africa,80.93174666786368,2.261146074680739
material_extraction,kt,Unallocated,27.65779995517178,0.7727292240410086
waste_generation,kt,Denmark,115.58115501038881,51.00795849140773
waste_generation,kt,Europe,60.33218482540883,26.62563442105925
waste_generation,kt,Asia and Pacific,25.149943385092655,11.099104072223142
waste_generation,kt,Africa,14.970892905575393,6.606913418007132
waste_generation,kt,America,8.061102141690919,3.5575034996095174
waste_generation,kt,Middle East,2.499077649574164,1.1028860976932275
