producing_country_iso3,producing_country_name,producing_world_region,producing_sector_group,indicator,unit,value,analysis_year,model
NOR,Norway,Europe,Coal and Petroleum,climate_change,kt CO2eq,54.39837538801961,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Chemical,climate_change,kt CO2eq,53.34001581260823,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Food and catering,climate_change,kt CO2eq,52.12451826613777,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW America,RoW America,America,Minerals and Metals,material_extraction,kt,50.44815313353357,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NOR,Norway,Europe,Transport,climate_change,kt CO2eq,50.1166189177539,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CAN,Canada,America,Food and catering,land_use,km2,47.51891643620697,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GBR,United Kingdom,Europe,Transport,climate_change,kt CO2eq,46.45801485507498,2022,EXIOBASE v3.8.2 IOT_2022_ixi
EST,Estonia,Europe,Minerals and Metals,climate_change,kt CO2eq,45.74761101182634,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NLD,Netherlands,Europe,Transport,climate_change,kt CO2eq,43.33569304742341,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,Electricity,climate_change,kt CO2eq,43.32137864040069,2022,EXIOBASE v3.8.2 IOT_2022_ixi
TUR,Turkey,Middle East,Minerals and Metals,material_extraction,kt,43.077656114255944,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Operational impact,waste_generation,kt,42.75704592555413,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Food and catering,climate_change,kt CO2eq,42.063688135867416,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Coal and Petroleum,climate_change,kt CO2eq,41.718680519150865,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,41.29573441559991,2022,EXIOBASE v3.8.2 IOT_2022_ixi
SWE,Sweden,Europe,Minerals and Metals,material_extraction,kt,41.23336131608782,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DEU,Germany,Europe,Chemical,material_extraction,kt,39.56368656595927,2022,EXIOBASE v3.8.2 IOT_2022_ixi
LVA,Latvia,Europe,Food and catering,land_use,km2,39.4602044872244,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,Transport,climate_change,kt CO2eq,38.65687377005084,2022,EXIOBASE v3.8.2 IOT_2022_ixi
USA,United States,America,Minerals and Metals,material_extraction,kt,37.288258733696836,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,Minerals and Metals,material_extraction,kt,37.13589978050538,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,Transport,climate_change,kt CO2eq,36.75562108402752,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Electricity,climate_change,kt CO2eq,36.03199412373709,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Electricity,climate_change,kt CO2eq,35.06924718649406,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DEU,Germany,Europe,Food and catering,land_use,km2,34.01571037824611,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GBR,United Kingdom,Europe,Food and catering,material_extraction,kt,33.925377046897154,2022,EXIOBASE v3.8.2 IOT_2022_ixi
AUS,Australia,Asia and Pacific,Minerals and Metals,material_extraction,kt,33.23269659744969,2022,EXIOBASE v3.8.2 IOT_2022_ixi
JPN,Japan,Asia and Pacific,Transport,climate_change,kt CO2eq,32.457100103303496,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ESP,Spain,Europe,Food and catering,land_use,km2,32.073057924283994,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Africa,RoW Africa,Africa,Coal and Petroleum,climate_change,kt CO2eq,31.960888213205426,2022,EXIOBASE v3.8.2 IOT_2022_ixi
TWN,Taiwan,Asia and Pacific,Transport,climate_change,kt CO2eq,31.759524619730133,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NOR,Norway,Europe,Minerals and Metals,material_extraction,kt,31.71058613963652,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,31.03054885900098,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,Chemical,climate_change,kt CO2eq,29.87888993569978,2022,EXIOBASE v3.8.2 IOT_2022_ixi
USA,United States,America,Transport,climate_change,kt CO2eq,29.753576497395372,2022,EXIOBASE v3.8.2 IOT_2022_ixi
FRA,France,Europe,Food and catering,land_use,km2,29.157155275530055,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Waste management and disposal,waste_generation,kt,28.341444494627552,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GLO,Unallocated,Unallocated,Private travel,material_extraction,kt,27.65779995517178,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Chemical,climate_change,kt CO2eq,27.43136065788156,2022,EXIOBASE v3.8.2 IOT_2022_ixi
FIN,Finland,Europe,Food and catering,land_use,km2,27.04157181468955,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Chemical,climate_change,kt CO2eq,25.64109655534304,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ZAF,South Africa,Africa,Electricity,climate_change,kt CO2eq,25.598521921702947,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IDN,Indonesia,Asia and Pacific,Food and catering,land_use,km2,24.755825130702696,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DEU,Germany,Europe,Chemical,climate_change,kt CO2eq,24.264312245980474,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Minerals and Metals,material_extraction,kt,23.96784537723776,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IRL,Ireland,Europe,Food and catering,land_use,km2,23.509406075484996,2022,EXIOBASE v3.8.2 IOT_2022_ixi
EST,Estonia,Europe,Food and catering,land_use,km2,22.36258070254011,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ROU,Romania,Europe,Food and catering,land_use,km2,22.32125204863603,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Chemical,waste_generation,kt,22.271760488504764,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Minerals and Metals,climate_change,kt CO2eq,22.27085057464243,2022,EXIOBASE v3.8.2 IOT_2022_ixi
TUR,Turkey,Middle East,Food and catering,land_use,km2,22.050774231612067,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GRC,Greece,Europe,Food and catering,land_use,km2,21.53386717151357,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,Chemical,climate_change,kt CO2eq,20.518007914517483,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Electricity,climate_change,kt CO2eq,20.48139459843829,2022,EXIOBASE v3.8.2 IOT_2022_ixi
BRA,Brazil,America,Minerals and Metals,material_extraction,kt,20.382791882986734,2022,EXIOBASE v3.8.2 IOT_2022_ixi
LTU,Lithuania,Europe,Food and catering,land_use,km2,20.047812472053543,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Transport,climate_change,kt CO2eq,19.988416049601547,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Electricity,climate_change,kt CO2eq,19.933686137438894,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,19.53809359345159,2022,EXIOBASE v3.8.2 IOT_2022_ixi
USA,United States,America,Electricity,climate_change,kt CO2eq,19.466868440151092,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Chemical,climate_change,kt CO2eq,19.3604971792543,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Food and catering,climate_change,kt CO2eq,19.293674077845278,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DEU,Germany,Europe,Electricity,climate_change,kt CO2eq,19.256388193426808,2022,EXIOBASE v3.8.2 IOT_2022_ixi
FRA,France,Europe,Transport,climate_change,kt CO2eq,19.076304482039884,2022,EXIOBASE v3.8.2 IOT_2022_ixi
TUR,Turkey,Middle East,Transport,climate_change,kt CO2eq,19.012315296261914,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GBR,United Kingdom,Europe,Food and catering,land_use,km2,18.85583251370939,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,Metal Products,climate_change,kt CO2eq,18.840694418778682,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Coal and Petroleum,climate_change,kt CO2eq,18.55731092608726,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW America,RoW America,America,Food and catering,climate_change,kt CO2eq,18.487499390671612,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Food and catering,blue_water_consumption,Mm3,18.397451476874394,2022,EXIOBASE v3.8.2 IOT_2022_ixi
FRA,France,Europe,Minerals and Metals,material_extraction,kt,18.368527101187727,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ZAF,South Africa,Africa,Minerals and Metals,material_extraction,kt,18.2256194772764,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NLD,Netherlands,Europe,Chemical,climate_change,kt CO2eq,17.95261346559818,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ESP,Spain,Europe,Minerals and Metals,material_extraction,kt,17.47587907311696,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ITA,Italy,Europe,Food and catering,land_use,km2,17.431346593702123,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,Food and catering,climate_change,kt CO2eq,17.354503277902598,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,17.161821147195138,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,16.653876681138247,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Natural gas and gaseous fuels,climate_change,kt CO2eq,16.194258798460183,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Waste management and disposal,climate_change,kt CO2eq,15.840555356788716,2022,EXIOBASE v3.8.2 IOT_2022_ixi
AUS,Australia,Asia and Pacific,Food and catering,climate_change,kt CO2eq,15.692400932500803,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NOR,Norway,Europe,Chemical,climate_change,kt CO2eq,14.928408457230582,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GRC,Greece,Europe,Transport,climate_change,kt CO2eq,14.739063363652825,2022,EXIOBASE v3.8.2 IOT_2022_ixi
SWE,Sweden,Europe,Transport,climate_change,kt CO2eq,14.727456814811474,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Non-metallic mineral products,climate_change,kt CO2eq,14.026097521527765,2022,EXIOBASE v3.8.2 IOT_2022_ixi
KOR,South Korea,Asia and Pacific,Transport,climate_change,kt CO2eq,13.912936736872107,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CAN,Canada,America,Minerals and Metals,material_extraction,kt,13.900418617158476,2022,EXIOBASE v3.8.2 IOT_2022_ixi
USA,United States,America,Chemical,climate_change,kt CO2eq,13.803762498045995,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,13.742779025313325,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,13.531677160670412,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ZAF,South Africa,Africa,Food and catering,land_use,km2,13.500760465142891,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Waste management and disposal,climate_change,kt CO2eq,13.316992302866588,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DEU,Germany,Europe,Food and catering,climate_change,kt CO2eq,12.970766463984424,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ITA,Italy,Europe,Minerals and Metals,material_extraction,kt,12.552689098018885,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CAN,Canada,America,Transport,climate_change,kt CO2eq,12.515725955565882,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,12.396799205136793,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,12.226761919795011,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHE,Switzerland,Europe,Transport,climate_change,kt CO2eq,12.02906113667803,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IDN,Indonesia,Asia and Pacific,Minerals and Metals,material_extraction,kt,11.801975694614011,2022,EXIOBASE v3.8.2 IOT_2022_ixi
BEL,Belgium,Europe,Minerals and Metals,material_extraction,kt,11.366263104805563,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GBR,United Kingdom,Europe,Electricity,climate_change,kt CO2eq,11.219087249082428,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ITA,Italy,Europe,Transport,climate_change,kt CO2eq,11.095752967958235,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Chemical,climate_change,kt CO2eq,11.063200627429735,2022,EXIOBASE v3.8.2 IOT_2022_ixi
HUN,Hungary,Europe,Services,material_extraction,kt,11.014971743260649,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Africa,RoW Africa,Africa,Waste management and disposal,climate_change,kt CO2eq,10.927546621829563,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Services,climate_change,kt CO2eq,10.822791290624188,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DNK,Denmark,Denmark,Food and catering,waste_generation,kt,10.737503402980465,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Transport,material_extraction,kt,10.648970781338994,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW America,RoW America,America,Transport,climate_change,kt CO2eq,10.47439014279224,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW America,RoW America,America,Coal and Petroleum,climate_change,kt CO2eq,10.160517847462875,2022,EXIOBASE v3.8.2 IOT_2022_ixi
FIN,Finland,Europe,Minerals and Metals,material_extraction,kt,9.915595924133372,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Chemical,material_extraction,kt,9.73349471224542,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ROU,Romania,Europe,Minerals and Metals,material_extraction,kt,9.648523365665682,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CZE,Czech Republic,Europe,Minerals and Metals,material_extraction,kt,9.282422866182868,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NLD,Netherlands,Europe,Coal and Petroleum,climate_change,kt CO2eq,9.204778047887668,2022,EXIOBASE v3.8.2 IOT_2022_ixi
HUN,Hungary,Europe,Food and catering,land_use,km2,9.1917112958012,2022,EXIOBASE v3.8.2 IOT_2022_ixi
AUS,Australia,Asia and Pacific,Electricity,climate_change,kt CO2eq,9.189926018219895,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Natural gas and gaseous fuels,climate_change,kt CO2eq,9.082308247966,2022,EXIOBASE v3.8.2 IOT_2022_ixi
ESP,Spain,Europe,Transport,climate_change,kt CO2eq,8.856742683391447,2022,EXIOBASE v3.8.2 IOT_2022_ixi
BEL,Belgium,Europe,Chemical,climate_change,kt CO2eq,8.848537105873454,2022,EXIOBASE v3.8.2 IOT_2022_ixi
BEL,Belgium,Europe,Transport,climate_change,kt CO2eq,8.578590734105346,2022,EXIOBASE v3.8.2 IOT_2022_ixi
USA,United States,America,Food and catering,climate_change,kt CO2eq,8.53264938149597,2022,EXIOBASE v3.8.2 IOT_2022_ixi
TUR,Turkey,Middle East,Food and catering,climate_change,kt CO2eq,8.399958291422484,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Transport,climate_change,kt CO2eq,8.389446208009911,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Food and catering,climate_change,kt CO2eq,8.36347072904612,2022,EXIOBASE v3.8.2 IOT_2022_ixi
BGR,Bulgaria,Europe,Minerals and Metals,material_extraction,kt,8.303011124995491,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHE,Switzerland,Europe,Minerals and Metals,material_extraction,kt,8.239523356147217,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,Waste management and disposal,climate_change,kt CO2eq,8.221487632323011,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Natural gas and gaseous fuels,material_extraction,kt,7.930399663842204,2022,EXIOBASE v3.8.2 IOT_2022_ixi
AUT,Austria,Europe,Minerals and Metals,material_extraction,kt,7.872063641455561,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,7.83224784514113,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Services,material_extraction,kt,7.778027087385726,2022,EXIOBASE v3.8.2 IOT_2022_ixi
USA,United States,America,Waste management and disposal,climate_change,kt CO2eq,7.714108718719603,2022,EXIOBASE v3.8.2 IOT_2022_ixi
DEU,Germany,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,7.674072225579865,2022,EXIOBASE v3.8.2 IOT_2022_ixi
FRA,France,Europe,Food and catering,climate_change,kt CO2eq,7.640488036973545,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NLD,Netherlands,Europe,Chemical,material_extraction,kt,7.639840747468596,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Africa,RoW Africa,Africa,Electricity,climate_change,kt CO2eq,7.571935698777963,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IDN,Indonesia,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,7.34296507561022,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Chemical,climate_change,kt CO2eq,7.320079370599916,2022,EXIOBASE v3.8.2 IOT_2022_ixi
AUS,Australia,Asia and Pacific,Transport,climate_change,kt CO2eq,7.314551024239599,2022,EXIOBASE v3.8.2 IOT_2022_ixi
PRT,Portugal,Europe,Minerals and Metals,material_extraction,kt,7.300182187924546,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GBR,United Kingdom,Europe,Food and catering,climate_change,kt CO2eq,7.296550465327992,2022,EXIOBASE v3.8.2 IOT_2022_ixi
BRA,Brazil,America,Food and catering,climate_change,kt CO2eq,7.264438110602358,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Middle East,RoW Middle East,Middle East,Minerals and Metals,climate_change,kt CO2eq,7.249890083491181,2022,EXIOBASE v3.8.2 IOT_2022_ixi
MEX,Mexico,America,Food and catering,land_use,km2,7.210088738348692,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RUS,Russia,Europe,Food and catering,climate_change,kt CO2eq,7.207266744260216,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GBR,United Kingdom,Europe,Coal and Petroleum,climate_change,kt CO2eq,7.100530838765019,2022,EXIOBASE v3.8.2 IOT_2022_ixi
HUN,Hungary,Europe,Chemical,climate_change,kt CO2eq,7.025417260100039,2022,EXIOBASE v3.8.2 IOT_2022_ixi
NOR,Norway,Europe,Food and catering,climate_change,kt CO2eq,7.0010525847517595,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Electricity,material_extraction,kt,6.993276047798328,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Europe,RoW Europe,Europe,Coal and Petroleum,climate_change,kt CO2eq,6.8427303452583015,2022,EXIOBASE v3.8.2 IOT_2022_ixi
CHN,China,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,6.72823614197014,2022,EXIOBASE v3.8.2 IOT_2022_ixi
POL,Poland,Europe,Waste management and disposal,climate_change,kt CO2eq,6.719058503072579,2022,EXIOBASE v3.8.2 IOT_2022_ixi
GRC,Greece,Europe,Minerals and Metals,material_extraction,kt,6.716714169958239,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW Africa,RoW Africa,Africa,Food and catering,waste_generation,kt,6.656055265051151,2022,EXIOBASE v3.8.2 IOT_2022_ixi
IND,India,Asia and Pacific,Waste management and disposal,climate_change,kt CO2eq,6.615628712510864,2022,EXIOBASE v3.8.2 IOT_2022_ixi
RoW America,RoW America,America,Electricity,climate_change,kt CO2eq,6.548189257854762,2022,EXIOBASE v3.8.2 IOT_2022_ixi
