producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
TUR,Turkey,Middle East,Scope 3,material_extraction,kt,55.286570565810955,1.3023038195144498
RUS,Russia,Europe,Scope 3,material_extraction,kt,51.778897227676055,1.2196787563370468
USA,United States,America,Scope 3,material_extraction,kt,46.478394661348176,1.0948226716345595
GBR,United Kingdom,Europe,Scope 3,material_extraction,kt,40.80648191943741,0.9612178277792075
NOR,Norway,Europe,Scope 3,material_extraction,kt,39.6818609307304,0.9347267976047846
AUS,Australia,Asia and Pacific,Scope 3,material_extraction,kt,36.95398131190319,0.8704701795795174
BRA,Brazil,America,Scope 3,material_extraction,kt,26.40878979893444,0.6220727289092269
ESP,Spain,Europe,Scope 3,material_extraction,kt,21.892183088830045,0.515681717319679
FRA,France,Europe,Scope 3,material_extraction,kt,21.653411258501244,0.5100573231232709
ZAF,South Africa,Africa,Scope 3,material_extraction,kt,21.25940497632833,0.5007763009702386
ITA,Italy,Europe,Scope 3,material_extraction,kt,20.026681357176617,0.471738857316251
FIN,Finland,Europe,Scope 3,material_extraction,kt,19.142427427827727,0.4509097977846792
CAN,Canada,America,Scope 3,material_extraction,kt,18.75766567445556,0.44184653529811946
BEL,Belgium,Europe,Scope 3,material_extraction,kt,15.49136467676256,0.36490712268043873
HUN,Hungary,Europe,Scope 3,material_extraction,kt,14.862314998071751,0.35008953152151134
NLD,Netherlands,Europe,Scope 3,material_extraction,kt,14.272746718562942,0.33620194517981683
CZE,Czech Republic,Europe,Scope 3,material_extraction,kt,13.990801779594905,0.32956058603684435
IDN,Indonesia,Asia and Pacific,Scope 3,material_extraction,kt,13.325702965348535,0.3138938388090246
BGR,Bulgaria,Europe,Scope 3,material_extraction,kt,12.549692064400165,0.29561449990362204
CHE,Switzerland,Europe,Scope 3,material_extraction,kt,10.699404304333358,0.25203001288488935
ROU,Romania,Europe,Scope 3,material_extraction,kt,10.658825140557495,0.2510741496537796
AUT,Austria,Europe,Scope 3,material_extraction,kt,9.729251373879354,0.22917755786890232
PRT,Portugal,Europe,Scope 3,material_extraction,kt,8.028760858142853,0.18912162256621207
GRC,Greece,Europe,Scope 3,material_extraction,kt,7.904942987162439,0.18620502845209538
MEX,Mexico,America,Scope 3,material_extraction,kt,6.217847673984318,0.14646462408714314
IRL,Ireland,Europe,Scope 3,material_extraction,kt,5.24976993316252,0.12366105123831864
HRV,Croatia,Europe,Scope 3,material_extraction,kt,5.172073137288767,0.1218308629485607
LTU,Lithuania,Europe,Scope 3,material_extraction,kt,5.070951022196013,0.11944887912545646
SVK,Slovakia,Europe,Scope 3,material_extraction,kt,4.741274818179025,0.11168318529962436
JPN,Japan,Asia and Pacific,Scope 3,material_extraction,kt,4.236968621829606,0.09980399151007882
SVN,Slovenia,Europe,Scope 3,material_extraction,kt,3.2586798217663877,0.07675989186938971
EST,Estonia,Europe,Scope 3,material_extraction,kt,2.5755793217254683,0.06066910560409642
TWN,Taiwan,Asia and Pacific,Scope 3,material_extraction,kt,2.31053301271884,0.05442580244683762
KOR,South Korea,Asia and Pacific,Scope 3,material_extraction,kt,2.297153716640036,0.05411064619446887
LVA,Latvia,Europe,Scope 3,material_extraction,kt,1.5773511417852404,0.03715532353769655
MLT,Malta,Europe,Scope 3,material_extraction,kt,0.5070477051000665,0.011943771448833526
LUX,Luxembourg,Europe,Scope 3,material_extraction,kt,0.2030791096780397,0.0047836336652947115
CYP,Cyprus,Middle East,Scope 3,material_extraction,kt,0.07073307940159773,0.0016661543396161347
DNK,Denmark,Denmark,Scope 1,waste_generation,kt,42.75704592555413,100.0
DNK,Denmark,Denmark,Scope 2,waste_generation,kt,0.23252174179637164,49.59433314477567
DEU,Germany,Europe,Scope 2,waste_generation,kt,0.09978881008079615,21.2838569547692
GRC,Greece,Europe,Scope 2,waste_generation,kt,0.01993811878881385,4.252581706352825
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,waste_generation,kt,0.014457875145668046,3.0837059407879504
RoW Europe,RoW Europe,Europe,Scope 2,waste_generation,kt,0.013930972945949322,2.9713234899010574
GBR,United Kingdom,Europe,Scope 2,waste_generation,kt,0.013783513188941783,2.9398719436586247
SWE,Sweden,Europe,Scope 2,waste_generation,kt,0.01165971543671795,2.486889214206363
CAN,Canada,America,Scope 2,waste_generation,kt,0.009567445593299244,2.0406310413506574
BEL,Belgium,Europe,Scope 2,waste_generation,kt,0.006714611137947766,1.4321527919940908
POL,Poland,Europe,Scope 2,waste_generation,kt,0.0065900234939844805,1.405579616201141
FIN,Finland,Europe,Scope 2,waste_generation,kt,0.005962058136496743,1.2716415039969988
CZE,Czech Republic,Europe,Scope 2,waste_generation,kt,0.00511378967211139,1.0907151592434996
HRV,Croatia,Europe,Scope 2,waste_generation,kt,0.004187828313482682,0.893217773647458
RUS,Russia,Europe,Scope 2,waste_generation,kt,0.004085709854969687,0.8714370282745818
AUT,Austria,Europe,Scope 2,waste_generation,kt,0.0038666318622959843,0.8247100991306257
NLD,Netherlands,Europe,Scope 2,waste_generation,kt,0.003227543796201152,0.6883996353697177
TUR,Turkey,Middle East,Scope 2,waste_generation,kt,0.0022448936073727983,0.4788111450503554
HUN,Hungary,Europe,Scope 2,waste_generation,kt,0.0017845693626213062,0.38062904056218494
EST,Estonia,Europe,Scope 2,waste_generation,kt,0.001716771031251437,0.3661684012832921
ESP,Spain,Europe,Scope 2,waste_generation,kt,0.0012477028912914745,0.2661213200036969
RoW Africa,RoW Africa,Africa,Scope 2,waste_generation,kt,0.0012067557549795673,0.2573877456553864
SVK,Slovakia,Europe,Scope 2,waste_generation,kt,0.0010383563492184272,0.2214700023674744
SVN,Slovenia,Europe,Scope 2,waste_generation,kt,0.000868104527070956,0.18515715901418014
BGR,Bulgaria,Europe,Scope 2,waste_generation,kt,0.0006139679072803988,0.13095260984467638
ITA,Italy,Europe,Scope 2,waste_generation,kt,0.0004669593771183808,0.09959730533141606
FRA,France,Europe,Scope 2,waste_generation,kt,0.0004655506317065102,0.0992968354109143
IRL,Ireland,Europe,Scope 2,waste_generation,kt,0.0003750577650666136,0.07999570107099076
ZAF,South Africa,Africa,Scope 2,waste_generation,kt,0.00033589386946286117,0.07164247237584073
RoW America,RoW America,America,Scope 2,waste_generation,kt,0.0003218849173047006,0.06865451677661995
AUS,Australia,Asia and Pacific,Scope 2,waste_generation,kt,0.0002925930666237744,0.06240688681361599
CHE,Switzerland,Europe,Scope 2,waste_generation,kt,0.00017089699986848447,0.03645045267355105
PRT,Portugal,Europe,Scope 2,waste_generation,kt,9.35535300678612e-05,0.019953940226021892
NOR,Norway,Europe,Scope 2,waste_generation,kt,8.942081320045421e-05,0.019072477118392554
LVA,Latvia,Europe,Scope 2,waste_generation,kt,7.251693166797588e-05,0.015467064886035739
BRA,Brazil,America,Scope 2,waste_generation,kt,2.3546543758549917e-05,0.0050222191118464475
RoW Middle East,RoW Middle East,Middle East,Scope 2,waste_generation,kt,1.106487853934083e-05,0.0023600170386092944
CHN,China,Asia and Pacific,Scope 2,waste_generation,kt,5.918050728057827e-06,0.0012622552072227853
LTU,Lithuania,Europe,Scope 2,waste_generation,kt,3.7783265216012298e-06,0.0008058755400436143
LUX,Luxembourg,Europe,Scope 2,waste_generation,kt,8.973534317696354e-07,0.0001913956290709563
MEX,Mexico,America,Scope 2,waste_generation,kt,2.963263403708126e-07,6.320315309177505e-05
ROU,Romania,Europe,Scope 2,waste_generation,kt,4.227518142149736e-08,9.016831780873436e-06
USA,United States,America,Scope 2,waste_generation,kt,1.8255644349924485e-08,3.893728391453261e-06
MLT,Malta,Europe,Scope 2,waste_generation,kt,1.5967159704031526e-11,3.4056197567583075e-09
CYP,Cyprus,Middle East,Scope 2,waste_generation,kt,1.0746793672038303e-12,2.292173030752479e-10
DNK,Denmark,Denmark,Scope 3,waste_generation,kt,85.91047072836017,40.226043678786404
RoW Europe,RoW Europe,Europe,Scope 3,waste_generation,kt,12.891364181795652,6.036151056554137
RoW Africa,RoW Africa,Africa,Scope 3,waste_generation,kt,11.720240772675227,5.487793434844867
SWE,Sweden,Europe,Scope 3,waste_generation,kt,10.0484313803095,4.704998543026064
CHN,China,Asia and Pacific,Scope 3,waste_generation,kt,9.525344843502129,4.4600726137533675
DEU,Germany,Europe,Scope 3,waste_generation,kt,9.386665497046058,4.3951384863927325
IND,India,Asia and Pacific,Scope 3,waste_generation,kt,9.045992171357286,4.235624285583795
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,waste_generation,kt,7.809395527533717,3.656609990984352
POL,Poland,Europe,Scope 3,waste_generation,kt,6.737101349856547,3.1545273919477825
USA,United States,America,Scope 3,waste_generation,kt,5.5288100421323945,2.5887665654835335
NLD,Netherlands,Europe,Scope 3,waste_generation,kt,3.814424363207333,1.786036087835716
FIN,Finland,Europe,Scope 3,waste_generation,kt,2.996153645162513,1.4028954372714897
GBR,United Kingdom,Europe,Scope 3,waste_generation,kt,2.8892289747470032,1.3528298698731462
ESP,Spain,Europe,Scope 3,waste_generation,kt,2.7970018718851692,1.3096461760039961
ZAF,South Africa,Africa,Scope 3,waste_generation,kt,2.662680559698402,1.2467526203616206
BEL,Belgium,Europe,Scope 3,waste_generation,kt,2.6522353588106427,1.2418618415824747
NOR,Norway,Europe,Scope 3,waste_generation,kt,2.3611325026752508,1.1055581278832765
GRC,Greece,Europe,Scope 3,waste_generation,kt,2.284928005575199,1.0698767330209538
RUS,Russia,Europe,Scope 3,waste_generation,kt,2.1729147574099827,1.0174285299661276
ITA,Italy,Europe,Scope 3,waste_generation,kt,1.7093407328319685,0.8003682717353444
RoW Middle East,RoW Middle East,Middle East,Scope 3,waste_generation,kt,1.5666436536364405,0.7335529127704954
CAN,Canada,America,Scope 3,waste_generation,kt,1.4850614316360384,0.6953534942621611
FRA,France,Europe,Scope 3,waste_generation,kt,1.3460180155600845,0.6302488978037852
TUR,Turkey,Middle East,Scope 3,waste_generation,kt,1.243057639665683,0.582039540518245
RoW America,RoW America,America,Scope 3,waste_generation,kt,1.1830981428090896,0.5539645769071428
BRA,Brazil,America,Scope 3,waste_generation,kt,1.0753741352102204,0.5035247341477253
HUN,Hungary,Europe,Scope 3,waste_generation,kt,1.0401994795328058,0.4870548297964869
AUT,Austria,Europe,Scope 3,waste_generation,kt,1.00435173199427,0.4702697622017494
PRT,Portugal,Europe,Scope 3,waste_generation,kt,0.9182986160127715,0.42997692743062377
AUS,Australia,Asia and Pacific,Scope 3,waste_generation,kt,0.8344533480053745,0.3907178780443223
CZE,Czech Republic,Europe,Scope 3,waste_generation,kt,0.8075093852199765,0.37810184865121105
HRV,Croatia,Europe,Scope 3,waste_generation,kt,0.717242490713666,0.33583598733798015
BGR,Bulgaria,Europe,Scope 3,waste_generation,kt,0.6798501985716261,0.31832771431603873
KOR,South Korea,Asia and Pacific,Scope 3,waste_generation,kt,0.6003889845602031,0.2811214199203345
IRL,Ireland,Europe,Scope 3,waste_generation,kt,0.515928020285834,0.2415740817524897
JPN,Japan,Asia and Pacific,Scope 3,waste_generation,kt,0.4813203771590831,0.22536967090205573
CHE,Switzerland,Europe,Scope 3,waste_generation,kt,0.4713800372583046,0.22071528426395876
IDN,Indonesia,Asia and Pacific,Scope 3,waste_generation,kt,0.4567407062594866,0.2138606789615545
SVK,Slovakia,Europe,Scope 3,waste_generation,kt,0.4081836844252428,0.19112472064755492
LTU,Lithuania,Europe,Scope 3,waste_generation,kt,0.32242399583768405,0.15096927801344254
MEX,Mexico,America,Scope 3,waste_generation,kt,0.3193062433065892,0.14950944606941774
SVN,Slovenia,Europe,Scope 3,waste_generation,kt,0.26340599886106275,0.12333515490727799
ROU,Romania,Europe,Scope 3,waste_generation,kt,0.23333379641587146,0.1092543831594142
LVA,Latvia,Europe,Scope 3,waste_generation,kt,0.20651197904052546,0.09669554617321514
EST,Estonia,Europe,Scope 3,waste_generation,kt,0.17405930834839284,0.08150016268052462
MLT,Malta,Europe,Scope 3,waste_generation,kt,0.16594210328380407,0.07769942637085817
LUX,Luxembourg,Europe,Scope 3,waste_generation,kt,0.09516620221749886,0.044559874654273114
CYP,Cyprus,Middle East,Scope 3,waste_generation,kt,0.010170221185869929,0.004762024444485681
