Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,5.4588991647745715,0.6021631991675103,0.1860682344187471,0.034403547398737855,0.0
Middle East,6.829115772101159,7.539311216157046,28.56605404874528,5.790679328755656,1.0884685420553624
Europe,33.242187947709525,22.3599852476972,13.683448517148296,33.62873185126537,27.892611401194966
Asia and Pacific,17.815369501014775,17.82409471336819,41.148588401703584,22.35231326156171,11.0957036393674
America,6.444641252291213,3.728330019875939,7.242525638524099,11.03549210278413,3.703234380230218
Africa,4.145350406374211,2.225623932477661,4.529358212016023,19.408972614594926,5.547955111406867
Denmark,26.064435955734528,45.720491671256454,4.643956947443984,7.749407293639459,50.6720269257452
