Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,255.22901041375133,25.6351,0.1776,1.6692,0.0
Middle East,322.5931977633233,321.21459036867515,27.279974768526497,281.0931174981073,2.825676300080865
Europe,1559.5324984450797,952.3211206275836,13.063437241491437,1632.0086187218233,72.36043674012282
Asia and Pacific,838.5844860549095,759.7505715122435,39.30388070198669,1085.7728775882333,28.80136558843698
America,302.2388297149406,158.87725763402372,6.915729089940432,535.7716626120562,9.61024487032582
Africa,194.1649776523015,94.88970634477877,4.327783146915223,943.1461003697204,14.432087193003145
Denmark,1240.074605909543,1946.6958760528385,4.4365481267033955,375.99855102724763,131.38828097997092
