producing_country_iso3,producing_country_name,producing_world_region,producing_sector_group,indicator,unit,value,analysis_year,model
JPN,Japan,Asia and Pacific,Minerals and Metals,material_extraction,kt,4.243633091959344,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ESP,Spain,Europe,Coal and Petroleum,climate_change,kt CO2eq,4.151229343872394,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IRL,Ireland,Europe,Food and catering,climate_change,kt CO2eq,4.135745764891231,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Africa,RoW Africa,Africa,Transport,climate_change,kt CO2eq,4.12364367115636,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Services,climate_change,kt CO2eq,4.0648739779026295,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Metal Products,climate_change,kt CO2eq,4.022309831812046,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ITA,Italy,Europe,Non-metallic mineral products,material_extraction,kt,3.9423813066804483,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ITA,Italy,Europe,Food and catering,climate_change,kt CO2eq,3.905261925165933,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Africa,RoW Africa,Africa,Food and catering,blue_water_consumption,Mm3,3.9023070862265787,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
KOR,South Korea,Asia and Pacific,Electricity,climate_change,kt CO2eq,3.8837296470211,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHN,China,Asia and Pacific,Food and catering,blue_water_consumption,Mm3,3.8745797327307034,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Europe,RoW Europe,Europe,Metal Products,climate_change,kt CO2eq,3.8497912075497664,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,"Steam, hot water supply and water distribution",waste_generation,kt,3.8469912027592295,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
AUS,Australia,Asia and Pacific,Transport,climate_change,kt CO2eq,3.805614033649048,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ESP,Spain,Europe,Food and catering,climate_change,kt CO2eq,3.7724425241110677,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TUR,Turkey,Middle East,Chemical,climate_change,kt CO2eq,3.7569024872087886,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IND,India,Asia and Pacific,Textile,land_use,km2,3.7373929084574553,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IRL,Ireland,Europe,Non-metallic mineral products,material_extraction,kt,3.7259622438892053,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
LTU,Lithuania,Europe,Minerals and Metals,material_extraction,kt,3.707410457549743,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
GBR,United Kingdom,Europe,Waste management and disposal,climate_change,kt CO2eq,3.7053235549676393,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Transport,material_extraction,kt,3.6859325464498953,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SWE,Sweden,Europe,Waste management and disposal,climate_change,kt CO2eq,3.683937955610748,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
FIN,Finland,Europe,Non-metallic mineral products,material_extraction,kt,3.6788577816936905,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Waste management and disposal,climate_change,kt CO2eq,3.6668895430361936,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ITA,Italy,Europe,Electricity,climate_change,kt CO2eq,3.6550737393167196,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHE,Switzerland,Europe,Food and catering,land_use,km2,3.649571398874908,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,Services,waste_generation,kt,3.6419074579353032,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NLD,Netherlands,Europe,Services,material_extraction,kt,3.6397916847808283,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Middle East,RoW Middle East,Middle East,Textile,climate_change,kt CO2eq,3.6281447034990615,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IND,India,Asia and Pacific,Furniture and timber,climate_change,kt CO2eq,3.574549004661319,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Europe,RoW Europe,Europe,Non-metallic mineral products,climate_change,kt CO2eq,3.5562072372605877,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
POL,Poland,Europe,Minerals and Metals,climate_change,kt CO2eq,3.537884667935896,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CZE,Czech Republic,Europe,Chemical,climate_change,kt CO2eq,3.4860820137718727,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Africa,RoW Africa,Africa,Natural gas and gaseous fuels,climate_change,kt CO2eq,3.457472742298138,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,Furniture and timber,land_use,km2,3.4428295139644742,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
POL,Poland,Europe,Chemical,waste_generation,kt,3.4409651769605043,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TUR,Turkey,Middle East,Electricity,climate_change,kt CO2eq,3.358062800545708,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IND,India,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,3.3423448018574975,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHN,China,Asia and Pacific,Food and catering,waste_generation,kt,3.2754861701881834,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
POL,Poland,Europe,Metal Products,climate_change,kt CO2eq,3.261654140553041,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
POL,Poland,Europe,Metal Products,material_extraction,kt,3.1854445781793586,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW America,RoW America,America,Minerals and Metals,climate_change,kt CO2eq,3.12589048170916,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Europe,RoW Europe,Europe,Food and catering,blue_water_consumption,Mm3,3.12435621046795,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
USA,United States,America,Chemical,waste_generation,kt,3.1200759959931017,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
JPN,Japan,Asia and Pacific,Electricity,climate_change,kt CO2eq,3.0761886435353305,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SVK,Slovakia,Europe,Minerals and Metals,material_extraction,kt,3.0709577541824475,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SWE,Sweden,Europe,Paper Products,land_use,km2,3.006907136412639,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SWE,Sweden,Europe,Coal and Petroleum,climate_change,kt CO2eq,3.0047124193548314,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SVN,Slovenia,Europe,Minerals and Metals,material_extraction,kt,2.997394541023715,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CAN,Canada,America,Electricity,climate_change,kt CO2eq,2.935039201168653,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,Electricity,blue_water_consumption,Mm3,2.894991858849627,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
GRC,Greece,Europe,Food and catering,climate_change,kt CO2eq,2.8814375654581776,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BRA,Brazil,America,Electricity,climate_change,kt CO2eq,2.8214564998908114,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Metal Products,climate_change,kt CO2eq,2.7947847847914797,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ESP,Spain,Europe,Chemical,climate_change,kt CO2eq,2.7883253810276,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Chemical,waste_generation,kt,2.7694958005970216,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RUS,Russia,Europe,Services,climate_change,kt CO2eq,2.751910655281271,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BGR,Bulgaria,Europe,Services,land_use,km2,2.7267701126663697,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,Electricity,waste_generation,kt,2.710897730049179,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
USA,United States,America,Services,climate_change,kt CO2eq,2.7093727725792824,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
FRA,France,Europe,Services,climate_change,kt CO2eq,2.698792825716829,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Europe,RoW Europe,Europe,Coal and Petroleum,waste_generation,kt,2.6962877580846536,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IDN,Indonesia,Asia and Pacific,Food and catering,climate_change,kt CO2eq,2.6479049595435886,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ITA,Italy,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,2.644642128022301,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
FRA,France,Europe,Chemical,climate_change,kt CO2eq,2.5459292429496014,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BEL,Belgium,Europe,Food and catering,land_use,km2,2.524851538861409,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NLD,Netherlands,Europe,Waste management and disposal,climate_change,kt CO2eq,2.445043657759075,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TUR,Turkey,Middle East,Waste management and disposal,climate_change,kt CO2eq,2.43197490193687,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BRA,Brazil,America,Coal and Petroleum,climate_change,kt CO2eq,2.4281239991752126,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
GBR,United Kingdom,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,2.4263048062066717,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
FRA,France,Europe,Waste management and disposal,climate_change,kt CO2eq,2.415933773823088,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHN,China,Asia and Pacific,Minerals and Metals,climate_change,kt CO2eq,2.4111655260317084,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,2.405291524675052,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NLD,Netherlands,Europe,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,2.400887462002063,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
LVA,Latvia,Europe,Transport,climate_change,kt CO2eq,2.398704273294455,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ITA,Italy,Europe,Coal and Petroleum,climate_change,kt CO2eq,2.393244427435947,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CZE,Czech Republic,Europe,Transport,climate_change,kt CO2eq,2.356532134193834,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Middle East,RoW Middle East,Middle East,Non-metallic mineral products,climate_change,kt CO2eq,2.348531332977887,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Services,land_use,km2,2.3329117148585743,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IDN,Indonesia,Asia and Pacific,Chemical,climate_change,kt CO2eq,2.321031761255987,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TWN,Taiwan,Asia and Pacific,Minerals and Metals,material_extraction,kt,2.3124584758705957,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TWN,Taiwan,Asia and Pacific,Food and catering,land_use,km2,2.3100873475345525,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
EST,Estonia,Europe,Minerals and Metals,material_extraction,kt,2.3078221137232364,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
KOR,South Korea,Asia and Pacific,Minerals and Metals,material_extraction,kt,2.2995927351165024,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHN,China,Asia and Pacific,Electricity,waste_generation,kt,2.2973225054410915,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TUR,Turkey,Middle East,Non-metallic mineral products,climate_change,kt CO2eq,2.296127290063678,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BEL,Belgium,Europe,Food and catering,climate_change,kt CO2eq,2.269893295740511,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BGR,Bulgaria,Europe,Non-metallic mineral products,material_extraction,kt,2.2512449856498375,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Non-metallic mineral products,climate_change,kt CO2eq,2.2361804561661818,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NLD,Netherlands,Europe,Services,climate_change,kt CO2eq,2.2250249597908467,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Textile,climate_change,kt CO2eq,2.2232507965856505,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
TWN,Taiwan,Asia and Pacific,Chemical,climate_change,kt CO2eq,2.213009749931598,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NOR,Norway,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,2.1985166707085853,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,Paper Products,climate_change,kt CO2eq,2.1882779033281317,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
GBR,United Kingdom,Europe,Services,climate_change,kt CO2eq,2.1801525583739845,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ESP,Spain,Europe,Non-metallic mineral products,climate_change,kt CO2eq,2.1741722233411793,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Middle East,RoW Middle East,Middle East,Services,material_extraction,kt,2.150374364271673,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
GRC,Greece,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,2.1456958795453245,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IRL,Ireland,Europe,Electricity,climate_change,kt CO2eq,2.1354106263957626,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Non-metallic mineral products,material_extraction,kt,2.1091055292144696,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Middle East,RoW Middle East,Middle East,Furniture and timber,climate_change,kt CO2eq,2.0977614247944487,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IND,India,Asia and Pacific,Natural gas and gaseous fuels,climate_change,kt CO2eq,2.0964381663693468,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BGR,Bulgaria,Europe,Chemical,climate_change,kt CO2eq,2.0936057944113053,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Services,material_extraction,kt,2.083342270257376,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
HRV,Croatia,Europe,Coal and Petroleum,climate_change,kt CO2eq,2.0747798414328256,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ITA,Italy,Europe,Chemical,material_extraction,kt,2.0682670777597867,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SWE,Sweden,Europe,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,2.061938352057851,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHN,China,Asia and Pacific,Chemical,blue_water_consumption,Mm3,2.055340637751281,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
ROU,Romania,Europe,Food and catering,climate_change,kt CO2eq,2.054311573771227,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,Denmark,Denmark,Textile,climate_change,kt CO2eq,2.0500836767598085,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BEL,Belgium,Europe,Chemical,material_extraction,kt,2.0276433197030976,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Europe,RoW Europe,Europe,Paper Products,land_use,km2,2.00307940459275,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
LUX,Luxembourg,Europe,Transport,climate_change,kt CO2eq,1.9894415593664192,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Africa,RoW Africa,Africa,Minerals and Metals,climate_change,kt CO2eq,1.9884867177769865,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CHN,China,Asia and Pacific,Textile,climate_change,kt CO2eq,1.978773564687664,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
GRC,Greece,Europe,Waste management and disposal,climate_change,kt CO2eq,1.9615595508129637,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BEL,Belgium,Europe,Electricity,climate_change,kt CO2eq,1.9580242597729194,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
SWE,Sweden,Europe,Services,material_extraction,kt,1.950136976442199,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
POL,Poland,Europe,Electricity,climate_change,kt CO2eq,1.937251711859851,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BEL,Belgium,Europe,Coal and Petroleum,climate_change,kt CO2eq,1.9102194562335448,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
LVA,Latvia,Europe,Food and catering,climate_change,kt CO2eq,1.908403741574401,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
JPN,Japan,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,1.894874660165752,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
USA,United States,America,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,1.8839969413665814,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NLD,Netherlands,Europe,Minerals and Metals,material_extraction,kt,1.8690881571974591,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
CZE,Czech Republic,Europe,Coal and Petroleum,climate_change,kt CO2eq,1.8564749944010053,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
FIN,Finland,Europe,"Electrical, electronic and measuring equipment",material_extraction,kt,1.85332121290452,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
KOR,South Korea,Asia and Pacific,Coal and Petroleum,climate_change,kt CO2eq,1.8433190897399672,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DEU,Germany,Europe,Food and catering,waste_generation,kt,1.8358320127068355,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
PRT,Portugal,Europe,Transport,climate_change,kt CO2eq,1.835609780760304,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
NOR,Norway,Europe,Metal Products,climate_change,kt CO2eq,1.8300068630928805,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
RoW Africa,RoW Africa,Africa,Non-metallic mineral products,climate_change,kt CO2eq,1.827108117505181,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BRA,Brazil,America,Metal Products,climate_change,kt CO2eq,1.8201352874586025,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
HUN,Hungary,Europe,Electricity,climate_change,kt CO2eq,1.8105965554273598,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
FIN,Finland,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,1.7622922819580706,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
BRA,Brazil,America,Transport,climate_change,kt CO2eq,1.7543222979702258,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
IDN,Indonesia,Asia and Pacific,Transport,climate_change,kt CO2eq,1.7536579803895385,2022,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
