producing_world_region,producing_sector_group,scope,indicator,unit,value,share_of_scope_pct
Asia and Pacific,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.00915767718068566,0.013792470782972546
Africa,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.009090468037260005,0.013691246408193091
Middle East,Transport,Scope 3,blue_water_consumption,Mm3,0.008000685383265344,0.012049913664261815
Africa,Transport,Scope 3,blue_water_consumption,Mm3,0.007952262635054209,0.011976983670470167
Middle East,Chemical,Scope 3,blue_water_consumption,Mm3,0.0078375130765385,0.01180415819279064
Denmark,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.005895700659120827,0.00887957475259983
Middle East,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.005146640921238349,0.007751408259546882
Europe,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.005084131212042832,0.007657261750479096
Asia and Pacific,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.00469581986991041,0.007072422086950218
America,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.004308253932145763,0.00648870508452428
Africa,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.0038734393872468962,0.00583382647412975
Asia and Pacific,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0038190139606127057,0.00575185578528672
Africa,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0036089170864654343,0.005435426745357063
Denmark,Textile,Scope 3,blue_water_consumption,Mm3,0.003462360978259294,0.005214697099550963
Africa,Paper Products,Scope 3,blue_water_consumption,Mm3,0.0026312445242334496,0.003962944151371485
America,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0022910614205891404,0.003450590917543717
America,Non-metallic mineral products,Scope 3,blue_water_consumption,Mm3,0.002162657905598007,0.003257201077084896
America,Transport,Scope 3,blue_water_consumption,Mm3,0.002161461805917998,0.003255399619186288
Africa,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.002012596857361339,0.0030311926054353727
Africa,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.0015485650860398287,0.002332309633034753
America,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0014954010946026377,0.002252238804577273
Middle East,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0014065641782274923,0.0021184406208918085
Middle East,Paper Products,Scope 3,blue_water_consumption,Mm3,0.0013327321599755483,0.0020072414669474467
Europe,Construction,Scope 3,blue_water_consumption,Mm3,0.0011737848293664702,0.0017678492749971899
Europe,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0010321929995996296,0.001554596379461015
Middle East,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0010311826663147977,0.0015530747062203925
Denmark,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0009772990276372233,0.001471920009731621
Africa,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0009742016797109609,0.001467255062503761
Africa,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,0.0007859421741232032,0.0011837155055610482
America,Coal and Petroleum,Scope 3,blue_water_consumption,Mm3,0.0007683705966789524,0.0011572507739780527
Europe,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.0006904382739638769,0.0010398761097603752
Denmark,Minerals and Metals,Scope 3,blue_water_consumption,Mm3,0.0006779206184586524,0.0010210231414343835
Denmark,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.0005933026098431981,0.0008935790976539944
Middle East,Furniture and timber,Scope 3,blue_water_consumption,Mm3,0.0004997611615494456,0.0007526953705763908
America,Waste management and disposal,Scope 3,blue_water_consumption,Mm3,0.0004685326304249172,0.000705661762093376
Africa,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.0004230503753333433,0.0006371604749091877
Middle East,"Electrical, electronic and measuring equipment",Scope 3,blue_water_consumption,Mm3,0.0004091780257802676,0.0006162671880934524
America,Transport Equipment,Scope 3,blue_water_consumption,Mm3,0.00040570720088746806,0.0006110397434060906
Africa,Construction,Scope 3,blue_water_consumption,Mm3,0.0001673893990016,0.00025210687705591757
Middle East,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,0.00015576867355780301,0.00023460478422187919
Middle East,General and special Machinery,Scope 3,blue_water_consumption,Mm3,0.00012778248561714226,0.00019245450179955847
America,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,8.291905667440738e-05,0.00012488523497481265
Denmark,Services,Scope 3,blue_water_consumption,Mm3,7.96513592835771e-05,0.00011996372268502828
America,Construction,Scope 3,blue_water_consumption,Mm3,6.443316239290796e-05,9.704344149988583e-05
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,6.114865221931117e-05,9.209660730690352e-05
Middle East,Transport Equipment,Scope 3,blue_water_consumption,Mm3,5.837187327260832e-05,8.791447228100989e-05
Asia and Pacific,Construction,Scope 3,blue_water_consumption,Mm3,5.277375479653731e-05,7.948308908225782e-05
Middle East,Construction,Scope 3,blue_water_consumption,Mm3,4.247724390567335e-05,6.397540926053182e-05
Denmark,Construction,Scope 3,blue_water_consumption,Mm3,1.4916052869317342e-05,2.246521900021046e-05
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,1.359079477769013e-05,2.0469234303652536e-05
Denmark,Transport,Scope 3,blue_water_consumption,Mm3,1.1602016623779149e-05,1.7473915289843677e-05
Denmark,Transport Equipment,Scope 3,blue_water_consumption,Mm3,2.3568233445331314e-06,3.5496356203360954e-06
Denmark,Natural gas and gaseous fuels,Scope 3,blue_water_consumption,Mm3,1.5829818665024037e-07,2.384145096286855e-07
Africa,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,3.579227503595945e-08,5.3907109625000604e-08
America,"Steam, hot water supply and water distribution",Scope 3,blue_water_consumption,Mm3,6.921639872057371e-10,1.042475224033408e-09
Denmark,Private travel,Outside protocol,climate_change,kt CO2eq,293.4753186512448,100.0
Denmark,Operational impact,Scope 1,climate_change,kt CO2eq,163.5946084095433,100.0
Denmark,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,1139.9815421092778,96.64784682036075
Denmark,Electricity,Scope 2,climate_change,kt CO2eq,24.5279158235726,2.0794812580501465
Europe,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,5.117562252066952,0.43386787799763776
Middle East,Electricity,Scope 2,climate_change,kt CO2eq,4.702103778680717,0.39864523147850267
Europe,Electricity,Scope 2,climate_change,kt CO2eq,2.469362903908199,0.20935304552319073
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,1.3117617287033054,0.11121140293723784
Asia and Pacific,Electricity,Scope 2,climate_change,kt CO2eq,0.8748039491224227,0.0741660412467677
Africa,Electricity,Scope 2,climate_change,kt CO2eq,0.2773447631466586,0.023513340519032727
America,Electricity,Scope 2,climate_change,kt CO2eq,0.19397399673418306,0.016445151461672868
America,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,0.03776937344388624,0.0032020944938736568
Middle East,"Steam, hot water supply and water distribution",Scope 2,climate_change,kt CO2eq,0.0267484190176834,0.0022677359311665734
Denmark,Transport,Scope 3,climate_change,kt CO2eq,1501.7446975739383,23.429749974053173
Europe,Transport,Scope 3,climate_change,kt CO2eq,634.7528271406862,9.903214613812509
Asia and Pacific,Transport,Scope 3,climate_change,kt CO2eq,574.651732418387,8.965536175669714
Denmark,Private travel,Scope 3,climate_change,kt CO2eq,309.7669,4.832886061766965
Denmark,Waste management and disposal,Scope 3,climate_change,kt CO2eq,249.31724334799102,3.889769469671125
Denmark,Services,Scope 3,climate_change,kt CO2eq,243.19181326565584,3.794202429851035
Middle East,Transport,Scope 3,climate_change,kt CO2eq,191.51813865436108,2.9880059582809353
Asia and Pacific,Electricity,Scope 3,climate_change,kt CO2eq,190.89464691736018,2.9782784356651284
Asia and Pacific,Food and catering,Scope 3,climate_change,kt CO2eq,173.30869204162244,2.70390788089696
Asia and Pacific,Chemical,Scope 3,climate_change,kt CO2eq,140.72775874288993,2.195590373704282
Asia and Pacific,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,136.59172984517772,2.1310613474887026
Denmark,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,132.1111690797497,2.0611570430838837
Europe,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,126.47532869458462,1.9732284282324983
Denmark,Food and catering,Scope 3,climate_change,kt CO2eq,112.69558540967707,1.7582411934557787
Middle East,Services,Scope 3,climate_change,kt CO2eq,84.91851844611773,1.3248721028106722
Europe,Food and catering,Scope 3,climate_change,kt CO2eq,84.73871886517101,1.322066926115974
Middle East,Electricity,Scope 3,climate_change,kt CO2eq,80.61227119052673,1.2576873831389839
America,Transport,Scope 3,climate_change,kt CO2eq,78.88740100199296,1.230776499204896
Europe,Chemical,Scope 3,climate_change,kt CO2eq,78.8658251486308,1.2304398795047773
Europe,Electricity,Scope 3,climate_change,kt CO2eq,70.73258779394924,1.1035476600698313
America,Food and catering,Scope 3,climate_change,kt CO2eq,63.758764714634886,0.9947442586823781
Europe,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,59.03161883592761,0.920992810644697
Denmark,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,55.160507834558196,0.8605969503960035
Middle East,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,54.24957138925382,0.8463848055552634
Africa,Food and catering,Scope 3,climate_change,kt CO2eq,48.65972628323824,0.759173794629632
Europe,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,48.56226997762925,0.7576533119021068
America,Chemical,Scope 3,climate_change,kt CO2eq,44.81362999602568,0.699168206109092
Asia and Pacific,Metal Products,Scope 3,climate_change,kt CO2eq,44.485815650808725,0.6940537494649306
Europe,Waste management and disposal,Scope 3,climate_change,kt CO2eq,42.369436951731394,0.661034672487399
America,Electricity,Scope 3,climate_change,kt CO2eq,42.32767375934866,0.6603830962526193
America,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,41.99702066748684,0.6552243503732527
Europe,Services,Scope 3,climate_change,kt CO2eq,38.68199235555522,0.6035043179130472
Denmark,Chemical,Scope 3,climate_change,kt CO2eq,34.52053170680352,0.5385785134906128
Africa,Electricity,Scope 3,climate_change,kt CO2eq,34.43371308174072,0.5372239965200528
Africa,Coal and Petroleum,Scope 3,climate_change,kt CO2eq,31.33308048557027,0.4888488988040202
Europe,Metal Products,Scope 3,climate_change,kt CO2eq,30.727941393870964,0.47940770840664754
Middle East,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,29.233659779555843,0.45609439511791916
Asia and Pacific,Services,Scope 3,climate_change,kt CO2eq,29.014552027152938,0.45267594465528715
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,28.864439988459875,0.4503339436877754
Asia and Pacific,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,24.327610422186424,0.3795517510924554
Middle East,Chemical,Scope 3,climate_change,kt CO2eq,23.432498955285407,0.36558650260362807
Middle East,Minerals and Metals,Scope 3,climate_change,kt CO2eq,23.16008344235881,0.3613363611733073
Denmark,Minerals and Metals,Scope 3,climate_change,kt CO2eq,19.358706638097505,0.30202847200619903
Europe,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,19.321818661685366,0.3014529573626105
America,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,18.169989574839,0.28348248104846085
Asia and Pacific,Minerals and Metals,Scope 3,climate_change,kt CO2eq,18.141423472020094,0.2830368016677636
America,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,17.695736429713083,0.27608333215673553
Middle East,Food and catering,Scope 3,climate_change,kt CO2eq,17.684223369806695,0.27590370900542444
Africa,Transport,Scope 3,climate_change,kt CO2eq,16.847176335930598,0.26284436359743163
Denmark,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,13.331767670722133,0.20799805968471272
Denmark,Operational impact,Scope 3,climate_change,kt CO2eq,12.5064,0.19512093203916353
Europe,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,11.94820120185423,0.1864120893860145
Asia and Pacific,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,11.825871191784396,0.18450353491940646
America,Minerals and Metals,Scope 3,climate_change,kt CO2eq,11.749795483541325,0.1833166255691596
Europe,Minerals and Metals,Scope 3,climate_change,kt CO2eq,11.487632100678667,0.1792264346580499
Asia and Pacific,Waste management and disposal,Scope 3,climate_change,kt CO2eq,9.736562313734302,0.15190679280314331
America,Waste management and disposal,Scope 3,climate_change,kt CO2eq,9.227286102027376,0.1439612250063649
Europe,Paper Products,Scope 3,climate_change,kt CO2eq,8.348853084859316,0.13025618846157133
Asia and Pacific,Textile,Scope 3,climate_change,kt CO2eq,7.0640999658358545,0.11021187306912583
America,Services,Scope 3,climate_change,kt CO2eq,5.72897680588066,0.08938170008908915
Africa,Minerals and Metals,Scope 3,climate_change,kt CO2eq,5.690989336097944,0.08878903149462448
Denmark,Metal Products,Scope 3,climate_change,kt CO2eq,5.208090457863657,0.08125499458538274
Middle East,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,5.138123676919612,0.08016339480370441
Middle East,Textile,Scope 3,climate_change,kt CO2eq,5.06511863318599,0.07902439299847955
America,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,4.9907892423608216,0.07786472914511566
Africa,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,4.452006414946628,0.06945880838040693
Asia and Pacific,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,4.424583815027041,0.06903096957345632
America,Metal Products,Scope 3,climate_change,kt CO2eq,4.318029864943286,0.06736854824895074
Middle East,Waste management and disposal,Scope 3,climate_change,kt CO2eq,4.271021563131335,0.06663513946119996
Asia and Pacific,Furniture and timber,Scope 3,climate_change,kt CO2eq,3.8490667492535446,0.060051932738062516
Asia and Pacific,Paper Products,Scope 3,climate_change,kt CO2eq,3.7032564156453365,0.05777704562469857
Middle East,Furniture and timber,Scope 3,climate_change,kt CO2eq,3.3327535852726538,0.05199657661799272
Denmark,Natural gas and gaseous fuels,Scope 3,climate_change,kt CO2eq,2.9795418790138273,0.04648587830893772
Denmark,Paper Products,Scope 3,climate_change,kt CO2eq,2.8237416440406506,0.04405513188631515
Africa,Services,Scope 3,climate_change,kt CO2eq,2.6853437322750295,0.04189589105474236
Africa,Chemical,Scope 3,climate_change,kt CO2eq,2.2596493317246362,0.0352543404727007
Denmark,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,2.1873830954447877,0.034126865309753215
Africa,Waste management and disposal,Scope 3,climate_change,kt CO2eq,2.0580030184841553,0.032108317909713455
America,Paper Products,Scope 3,climate_change,kt CO2eq,1.9851552775553432,0.030971770293534748
Africa,Non-metallic mineral products,Scope 3,climate_change,kt CO2eq,1.947807404878024,0.030389080492594547
Europe,Furniture and timber,Scope 3,climate_change,kt CO2eq,1.785396362801391,0.027855194330034222
Europe,Textile,Scope 3,climate_change,kt CO2eq,1.7053773502398357,0.02660676278203766
Denmark,Electricity,Scope 3,climate_change,kt CO2eq,1.7023126844761378,0.02655894882756625
Denmark,Construction,Scope 3,climate_change,kt CO2eq,1.5782152023597094,0.024622818816190398
Europe,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.5357131692526242,0.023959715420056114
Asia and Pacific,Transport Equipment,Scope 3,climate_change,kt CO2eq,1.4822859786122378,0.02312616114112802
America,Textile,Scope 3,climate_change,kt CO2eq,1.4071921776926672,0.021954571201114107
Middle East,Metal Products,Scope 3,climate_change,kt CO2eq,1.3979056501958103,0.02180968571043781
Europe,Construction,Scope 3,climate_change,kt CO2eq,1.339831272339215,0.020903627473457267
Asia and Pacific,General and special Machinery,Scope 3,climate_change,kt CO2eq,1.2792588404442455,0.01995859538051084
Africa,Metal Products,Scope 3,climate_change,kt CO2eq,1.1102638711722062,0.0173219888499113
Africa,Paper Products,Scope 3,climate_change,kt CO2eq,1.0578598553422687,0.016504397823610167
Denmark,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.9819288904741886,0.015319746714122803
Denmark,Textile,Scope 3,climate_change,kt CO2eq,0.9094824955931233,0.014189460773158916
Europe,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.7785829044640833,0.012147206389431888
America,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.6757611238170322,0.010543013202441305
Africa,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.6508449604853667,0.0101542790333667
America,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.6343086676215487,0.009896284976239093
America,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.6008181249604889,0.009373776028938243
Denmark,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.5927053142406433,0.00924720249945625
Middle East,"Steam, hot water supply and water distribution",Scope 3,climate_change,kt CO2eq,0.39542541674477855,0.006169303386043614
Africa,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.38203001834338346,0.005960312579647199
Middle East,Construction,Scope 3,climate_change,kt CO2eq,0.3637052741031485,0.005674415664824873
Asia and Pacific,Construction,Scope 3,climate_change,kt CO2eq,0.360817565352783,0.005629362538199388
Africa,Textile,Scope 3,climate_change,kt CO2eq,0.318755075299491,0.004973116754993478
Middle East,Paper Products,Scope 3,climate_change,kt CO2eq,0.24997474678923287,0.003900027632233818
Africa,Construction,Scope 3,climate_change,kt CO2eq,0.2286131445015907,0.00356675061021192
America,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.2083942671623121,0.0032513020245897133
Middle East,"Electrical, electronic and measuring equipment",Scope 3,climate_change,kt CO2eq,0.18501770386217312,0.002886588212541832
Africa,Furniture and timber,Scope 3,climate_change,kt CO2eq,0.1653971317228851,0.0025804741970809858
Middle East,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.11003158026351739,0.0017166782203319538
America,Construction,Scope 3,climate_change,kt CO2eq,0.06665207755176258,0.0010398848185126435
Middle East,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0538654277053697,0.0008403915162284844
Africa,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0531739494917111,0.0008296032899176483
Africa,General and special Machinery,Scope 3,climate_change,kt CO2eq,0.0169827011263785,0.0002649587788909299
Denmark,Transport Equipment,Scope 3,climate_change,kt CO2eq,0.0038972730162107998,6.0804031802447824e-05
Denmark,Private travel,Outside protocol,land_use,km2,0.9870380080591756,100.0
Asia and Pacific,Electricity,Scope 2,land_use,km2,0.12386186651977649,72.77094025612851
Europe,Electricity,Scope 2,land_use,km2,0.016636706263460567,9.774346145217711
Africa,Electricity,Scope 2,land_use,km2,0.009259240531056152,5.439960323825957
America,Electricity,Scope 2,land_use,km2,0.006908125703233968,4.058640620853224
Europe,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.006523639634985725,3.8327485566694564
Middle East,Electricity,Scope 2,land_use,km2,0.0046723880858999,2.7451069792992313
Asia and Pacific,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,0.0023453581152593,1.3779375370345313
America,"Steam, hot water supply and water distribution",Scope 2,land_use,km2,5.439519604961951e-07,0.0003195809713811506
Asia and Pacific,Food and catering,Scope 3,land_use,km2,1310.8975587918221,28.857305900375415
America,Food and catering,Scope 3,land_use,km2,980.7696056456195,21.59006883344176
Europe,Food and catering,Scope 3,land_use,km2,942.5331885579851,20.748355476793854
Africa,Food and catering,Scope 3,land_use,km2,737.5851272403421,16.236752827550276
Denmark,Food and catering,Scope 3,land_use,km2,391.65959835028025,8.62175748410793
Middle East,Food and catering,Scope 3,land_use,km2,78.04199701162601,1.717969314792445
Europe,Services,Scope 3,land_use,km2,10.57509918911673,0.2327938366964462
Asia and Pacific,Services,Scope 3,land_use,km2,9.145513072721732,0.20132379268342543
Africa,Transport,Scope 3,land_use,km2,8.600720095338385,0.18933104962330644
Europe,Paper Products,Scope 3,land_use,km2,6.960163689522923,0.1532168332744183
Europe,Transport,Scope 3,land_use,km2,6.950261680747515,0.1529988564429384
Africa,Services,Scope 3,land_use,km2,6.4753216540201075,0.14254381398467275
Europe,Furniture and timber,Scope 3,land_use,km2,5.841368152274325,0.1285883450742318
Asia and Pacific,Textile,Scope 3,land_use,km2,5.825969001987844,0.1282493574947352
America,Transport,Scope 3,land_use,km2,5.500911823352276,0.12109374539057902
America,Textile,Scope 3,land_use,km2,4.133625227192782,0.09099512533118852
Asia and Pacific,Transport,Scope 3,land_use,km2,3.6633303369109957,0.08064233809680461
Denmark,Furniture and timber,Scope 3,land_use,km2,3.5696536356110267,0.07858019585920464
America,Services,Scope 3,land_use,km2,3.2614914862226545,0.07179650070913254
Africa,Textile,Scope 3,land_use,km2,2.918973248622122,0.06425651141507537
