producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
TUR,Turkey,Middle East,Scope 3,material_extraction,kt,28.482308570867218,0.4729578586174032
FRA,France,Europe,Scope 3,material_extraction,kt,24.167418345488827,0.4013077240755881
ZAF,South Africa,Africa,Scope 3,material_extraction,kt,21.387618620311365,0.35514825908229286
AUT,Austria,Europe,Scope 3,material_extraction,kt,20.89494449745475,0.3469672474356173
CAN,Canada,America,Scope 3,material_extraction,kt,20.41814457162642,0.3390498319161689
ITA,Italy,Europe,Scope 3,material_extraction,kt,19.972872820570576,0.33165595183941143
FIN,Finland,Europe,Scope 3,material_extraction,kt,16.683916992783235,0.27704178664535156
RoW Europe,RoW Europe,Europe,Scope 3,material_extraction,kt,15.897133616491312,0.2639769966224174
BEL,Belgium,Europe,Scope 3,material_extraction,kt,15.768199261367181,0.26183600034923965
MEX,Mexico,America,Scope 3,material_extraction,kt,15.729089495448884,0.2611865701566792
BGR,Bulgaria,Europe,Scope 3,material_extraction,kt,15.073883031758347,0.25030665692042137
GRC,Greece,Europe,Scope 3,material_extraction,kt,14.73822382013383,0.24473292817718614
NLD,Netherlands,Europe,Scope 3,material_extraction,kt,14.40262583755658,0.23916021616189656
HUN,Hungary,Europe,Scope 3,material_extraction,kt,11.366416663221212,0.18874299012015064
ESP,Spain,Europe,Scope 3,material_extraction,kt,10.321840683715196,0.17139747133254563
PRT,Portugal,Europe,Scope 3,material_extraction,kt,9.771023143944703,0.16225096962076999
ROU,Romania,Europe,Scope 3,material_extraction,kt,8.807843104204155,0.14625705648956186
HRV,Croatia,Europe,Scope 3,material_extraction,kt,7.964438626978611,0.13225205494607992
SVK,Slovakia,Europe,Scope 3,material_extraction,kt,7.009101472650867,0.11638837543975486
JPN,Japan,Asia and Pacific,Scope 3,material_extraction,kt,6.335556288904924,0.10520394188185218
EST,Estonia,Europe,Scope 3,material_extraction,kt,4.831121062302271,0.08022231297237667
TWN,Taiwan,Asia and Pacific,Scope 3,material_extraction,kt,4.8016643363837765,0.07973317460153052
IRL,Ireland,Europe,Scope 3,material_extraction,kt,3.7659997124447586,0.06253563172802172
SVN,Slovenia,Europe,Scope 3,material_extraction,kt,3.2281737629282388,0.053604859534493045
KOR,South Korea,Asia and Pacific,Scope 3,material_extraction,kt,2.8972167183553874,0.048109211781570946
LTU,Lithuania,Europe,Scope 3,material_extraction,kt,2.6421279487402467,0.04387338104003033
CYP,Cyprus,Middle East,Scope 3,material_extraction,kt,2.00325030717961,0.03326461312645894
LVA,Latvia,Europe,Scope 3,material_extraction,kt,1.3385407300990877,0.02222689764787435
MLT,Malta,Europe,Scope 3,material_extraction,kt,0.6187312802649915,0.010274231130023345
LUX,Luxembourg,Europe,Scope 3,material_extraction,kt,0.2421878579418678,0.004021606970176647
DNK,Denmark,Denmark,Scope 1,waste_generation,kt,40.2662813032278,100.0
DNK,Denmark,Denmark,Scope 2,waste_generation,kt,35.25471368561312,99.43753260933792
DEU,Germany,Europe,Scope 2,waste_generation,kt,0.06726925712915888,0.1897360168355695
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,waste_generation,kt,0.027838951980367774,0.07852103749993823
HRV,Croatia,Europe,Scope 2,waste_generation,kt,0.014184989467772949,0.040009411658912385
BEL,Belgium,Europe,Scope 2,waste_generation,kt,0.01346716735492704,0.037984761554238654
RUS,Russia,Europe,Scope 2,waste_generation,kt,0.011406671415184675,0.03217303850277186
CAN,Canada,America,Scope 2,waste_generation,kt,0.010620641066781214,0.029956003949653514
AUT,Austria,Europe,Scope 2,waste_generation,kt,0.009682801732063068,0.027310785206424524
NLD,Netherlands,Europe,Scope 2,waste_generation,kt,0.009037667202180188,0.02549115375445169
RoW Europe,RoW Europe,Europe,Scope 2,waste_generation,kt,0.008651660857924412,0.024402405203360532
CZE,Czech Republic,Europe,Scope 2,waste_generation,kt,0.005754234904559848,0.016230082764718653
EST,Estonia,Europe,Scope 2,waste_generation,kt,0.005009675834470274,0.014130019849108489
HUN,Hungary,Europe,Scope 2,waste_generation,kt,0.00458345130606817,0.012927834069929133
SVN,Slovenia,Europe,Scope 2,waste_generation,kt,0.0036873718313239576,0.010400400921981093
RoW Africa,RoW Africa,Africa,Scope 2,waste_generation,kt,0.0018044947038875674,0.0050896598554542195
FIN,Finland,Europe,Scope 2,waste_generation,kt,0.0013961038292531723,0.003937774712492876
ESP,Spain,Europe,Scope 2,waste_generation,kt,0.0012112072145890192,0.003416265353092638
TUR,Turkey,Middle East,Scope 2,waste_generation,kt,0.0006703161672533038,0.0018906574120616806
GRC,Greece,Europe,Scope 2,waste_generation,kt,0.0006462960573111617,0.001822907593216141
POL,Poland,Europe,Scope 2,waste_generation,kt,0.0005225624415642133,0.0014739112700456192
SWE,Sweden,Europe,Scope 2,waste_generation,kt,0.0005182844646862628,0.001461845040573536
RoW America,RoW America,America,Scope 2,waste_generation,kt,0.00031739083088443284,0.0008952153569426095
SVK,Slovakia,Europe,Scope 2,waste_generation,kt,0.0003065402620980661,0.0008646108313422638
CHE,Switzerland,Europe,Scope 2,waste_generation,kt,0.00022571200049264988,0.000636631022150831
ITA,Italy,Europe,Scope 2,waste_generation,kt,0.00014932921167308912,0.00042118987230150537
RoW Middle East,RoW Middle East,Middle East,Scope 2,waste_generation,kt,0.00013361134086073182,0.0003768568986914842
LVA,Latvia,Europe,Scope 2,waste_generation,kt,9.09650764622362e-05,0.00025657115918419125
ZAF,South Africa,Africa,Scope 2,waste_generation,kt,6.988379255058624e-05,0.00019711043358859928
NOR,Norway,Europe,Scope 2,waste_generation,kt,6.373967216150546e-05,0.00017978066098022774
GBR,United Kingdom,Europe,Scope 2,waste_generation,kt,4.52782704916936e-05,0.000127709433089214
PRT,Portugal,Europe,Scope 2,waste_generation,kt,2.1886488335119473e-05,6.173184150451534e-05
LUX,Luxembourg,Europe,Scope 2,waste_generation,kt,1.462916082332361e-05,4.1262217285007335e-05
AUS,Australia,Asia and Pacific,Scope 2,waste_generation,kt,1.1325249054414596e-05,3.194338300971057e-05
BRA,Brazil,America,Scope 2,waste_generation,kt,2.2235449202879936e-06,6.27161015945774e-06
BGR,Bulgaria,Europe,Scope 2,waste_generation,kt,8.22987750411705e-07,2.3212745960278634e-06
MEX,Mexico,America,Scope 2,waste_generation,kt,6.933053997487742e-07,1.955499593913376e-06
LTU,Lithuania,Europe,Scope 2,waste_generation,kt,7.76323536043614e-08,2.1896560448379332e-07
MLT,Malta,Europe,Scope 2,waste_generation,kt,1.0123945503145155e-08,2.8555051392034836e-08
USA,United States,America,Scope 2,waste_generation,kt,1.514698350398017e-09,4.272275984260168e-09
CYP,Cyprus,Middle East,Scope 2,waste_generation,kt,9.646493715990851e-10,2.720837678625248e-09
IRL,Ireland,Europe,Scope 2,waste_generation,kt,5.835366742896815e-10,1.6458918825967961e-09
DNK,Denmark,Denmark,Scope 3,waste_generation,kt,92.75851564311898,36.23645866093805
RoW Africa,RoW Africa,Africa,Scope 3,waste_generation,kt,25.32067935241584,9.89161743543649
CHN,China,Asia and Pacific,Scope 3,waste_generation,kt,20.358515724918064,7.953129783818142
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,waste_generation,kt,15.854949691784421,6.19379498576763
BRA,Brazil,America,Scope 3,waste_generation,kt,11.413844277518308,4.458860660469807
IND,India,Asia and Pacific,Scope 3,waste_generation,kt,7.743354844330044,3.024970330412515
USA,United States,America,Scope 3,waste_generation,kt,6.861007703749126,2.680278142718703
SWE,Sweden,Europe,Scope 3,waste_generation,kt,6.488826893388961,2.5348843267924233
CZE,Czech Republic,Europe,Scope 3,waste_generation,kt,5.632445928635678,2.2003359221296046
GRC,Greece,Europe,Scope 3,waste_generation,kt,5.51607774791151,2.154876260113412
DEU,Germany,Europe,Scope 3,waste_generation,kt,5.2096600987440915,2.035173067365516
POL,Poland,Europe,Scope 3,waste_generation,kt,4.9923039966498335,1.950262098775373
RoW Middle East,RoW Middle East,Middle East,Scope 3,waste_generation,kt,4.000055063226993,1.562636367509115
RoW America,RoW America,America,Scope 3,waste_generation,kt,3.732318846014715,1.458044219825601
NLD,Netherlands,Europe,Scope 3,waste_generation,kt,3.0556313910346486,1.1936937521757929
RoW Europe,RoW Europe,Europe,Scope 3,waste_generation,kt,2.972599474813915,1.161257025705879
BEL,Belgium,Europe,Scope 3,waste_generation,kt,2.8895302222957446,1.128805713672696
RUS,Russia,Europe,Scope 3,waste_generation,kt,2.6949101639656785,1.0527766650255603
FIN,Finland,Europe,Scope 3,waste_generation,kt,2.5858758719752206,1.0101820138828224
ZAF,South Africa,Africa,Scope 3,waste_generation,kt,2.468801691693091,0.964446550517079
CAN,Canada,America,Scope 3,waste_generation,kt,1.9539060135096036,0.7633006414020953
IDN,Indonesia,Asia and Pacific,Scope 3,waste_generation,kt,1.8170178530451624,0.7098247730847745
ITA,Italy,Europe,Scope 3,waste_generation,kt,1.7308419096115737,0.6761598207065695
GBR,United Kingdom,Europe,Scope 3,waste_generation,kt,1.5644465472695108,0.6111568543797011
JPN,Japan,Asia and Pacific,Scope 3,waste_generation,kt,1.5347689973246954,0.5995632092649951
ESP,Spain,Europe,Scope 3,waste_generation,kt,1.1677270785264062,0.4561769204143042
KOR,South Korea,Asia and Pacific,Scope 3,waste_generation,kt,1.1589461290686935,0.4527466098943256
HUN,Hungary,Europe,Scope 3,waste_generation,kt,1.1086605375523746,0.43310235679704046
CHE,Switzerland,Europe,Scope 3,waste_generation,kt,1.0729578059045557,0.4191549520712434
IRL,Ireland,Europe,Scope 3,waste_generation,kt,0.9902335898626905,0.38683842981906863
AUS,Australia,Asia and Pacific,Scope 3,waste_generation,kt,0.969546750717175,0.3787570392715308
FRA,France,Europe,Scope 3,waste_generation,kt,0.9275292638130093,0.3623427519504911
PRT,Portugal,Europe,Scope 3,waste_generation,kt,0.9175597993919101,0.35844814364566696
NOR,Norway,Europe,Scope 3,waste_generation,kt,0.9136558615664454,0.3569230558340897
AUT,Austria,Europe,Scope 3,waste_generation,kt,0.7808846501782157,0.3050554889646197
TUR,Turkey,Middle East,Scope 3,waste_generation,kt,0.680280169051579,0.2657539747459526
ROU,Romania,Europe,Scope 3,waste_generation,kt,0.5779474828096078,0.2257773307800569
SVK,Slovakia,Europe,Scope 3,waste_generation,kt,0.5494846944217822,0.214658236779473
MEX,Mexico,America,Scope 3,waste_generation,kt,0.4418655317500446,0.17261641116118567
MLT,Malta,Europe,Scope 3,waste_generation,kt,0.44109911919836253,0.17231700925125104
LUX,Luxembourg,Europe,Scope 3,waste_generation,kt,0.3531983395935529,0.13797824321634852
BGR,Bulgaria,Europe,Scope 3,waste_generation,kt,0.33882355189764163,0.13236267901190674
HRV,Croatia,Europe,Scope 3,waste_generation,kt,0.3005092611683583,0.11739505903104701
SVN,Slovenia,Europe,Scope 3,waste_generation,kt,0.29478228771149856,0.11515779557892124
EST,Estonia,Europe,Scope 3,waste_generation,kt,0.2706410888370192,0.10572694657303323
CYP,Cyprus,Middle East,Scope 3,waste_generation,kt,0.2582802471622509,0.10089813786197697
LTU,Lithuania,Europe,Scope 3,waste_generation,kt,0.17142520004131215,0.06696789110597254
LVA,Latvia,Europe,Scope 3,waste_generation,kt,0.14425884690118324,0.056355254350138995
