Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,3.051102318931943,0.46326930113272924,0.2712889024277099,0.040030803226685556,0.0
Middle East,6.587579016795114,7.083089765461645,14.63000241438516,1.7382115842081418,1.4725861202214934
Europe,15.916255012755272,11.603139082767681,7.070260181328239,21.50541504232667,16.937469431953517
Asia and Pacific,17.483849166830264,47.61526355510316,43.93734028785592,29.334144599169658,14.746955702125005
America,4.34293841809719,6.310757484132116,16.194075395610295,21.96548736260398,7.278496267045028
Africa,1.9215765307630237,2.139238616645444,7.388016251306121,16.718556699401255,8.285419981122383
Denmark,50.69669953582721,24.785242194757217,10.50901656708658,8.698153909063596,51.27907249753257
