indicator,unit,purchased_sector_group,value,expenditure_meur,footprint
land_use,km2 per MEUR,Waste management and disposal,0.11347123393819442,640.9959911391062,72.73460606399031
waste_generation,kt per MEUR,Waste management and disposal,0.11343629754364032,640.9959911391062,72.71221197513628
material_extraction,kt per MEUR,Transport,0.10886195186303449,2281.5066383197172,248.3692658359547
land_use,km2 per MEUR,Services,0.09938501339899711,7627.543804224066,758.0635431842461
material_extraction,kt per MEUR,"Steam, hot water supply and water distribution",0.0953101198290176,65.9146914078486,6.282337136574767
land_use,km2 per MEUR,"Electrical, electronic and measuring equipment",0.09165956652544295,1050.1495440156343,96.25625199136462
material_extraction,kt per MEUR,Services,0.08001645506006914,7627.543804224066,610.3290160294038
waste_generation,kt per MEUR,Paper Products,0.07247979636344584,80.60526280477283,5.8422530339119705
land_use,km2 per MEUR,"Steam, hot water supply and water distribution",0.06674172915373244,65.9146914078486,4.399260481194486
land_use,km2 per MEUR,Natural gas and gaseous fuels,0.06182339067173973,23.732210525701674,1.4672057228344284
blue_water_consumption,Mm3 per MEUR,Electricity,0.053454481236156655,101.54663557151521,5.428122725752398
waste_generation,kt per MEUR,Chemical,0.050489234984939166,1393.427306712939,70.35307872306048
waste_generation,kt per MEUR,Food and catering,0.04117626157448655,944.9099599112725,38.907859673644154
waste_generation,kt per MEUR,Coal and Petroleum,0.030184266946377013,62.3565378327713,1.8821863837962265
blue_water_consumption,Mm3 per MEUR,Food and catering,0.02154602194018726,944.9099599112725,20.359050727749743
waste_generation,kt per MEUR,Metal Products,0.02062121812130924,51.889026261087075,1.0700149286322198
waste_generation,kt per MEUR,Non-metallic mineral products,0.020383418209705066,14.970483837028892,0.3051496328517901
waste_generation,kt per MEUR,Textile,0.01941276293128367,8.191311812487617,0.15901599431204566
waste_generation,kt per MEUR,Transport Equipment,0.019057710899042048,9.699927597102485,0.18485841588721877
blue_water_consumption,Mm3 per MEUR,Chemical,0.018271050222531737,1393.427306712939,25.459380302399243
blue_water_consumption,Mm3 per MEUR,Textile,0.015272497251758563,8.191311812487617,0.1251017871445146
waste_generation,kt per MEUR,Construction,0.014611624203053406,96.69833451923697,1.4129197250562375
waste_generation,kt per MEUR,General and special Machinery,0.013406707667522727,49.817757785216756,0.6678921152778555
waste_generation,kt per MEUR,Electricity,0.012518821337508925,101.54663557151521,1.2712441881449275
waste_generation,kt per MEUR,Natural gas and gaseous fuels,0.011895052086317005,23.732210525701674,0.2822958803266621
waste_generation,kt per MEUR,Furniture and timber,0.010740581674800952,41.44000637611575,0.4450897730869434
waste_generation,kt per MEUR,Transport,0.008869338032868773,2281.5066383197172,20.23545359949165
waste_generation,kt per MEUR,"Electrical, electronic and measuring equipment",0.006207173283466953,1050.1495440156343,6.518460193258848
waste_generation,kt per MEUR,Minerals and Metals,0.0050221444035770555,41.475828952134876,0.20829760225568336
blue_water_consumption,Mm3 per MEUR,Minerals and Metals,0.004697629879297223,41.475828952134876,0.19483809335416963
waste_generation,kt per MEUR,Services,0.004648387097936497,7627.543804224066,35.455776208500616
blue_water_consumption,Mm3 per MEUR,Transport Equipment,0.0037325851981503005,9.699927597102485,0.03620580617207435
blue_water_consumption,Mm3 per MEUR,Non-metallic mineral products,0.0034226533512426594,14.970483837028892,0.05123877667453101
blue_water_consumption,Mm3 per MEUR,Metal Products,0.0033265234086467107,51.88555159823189,0.17259850196206514
blue_water_consumption,Mm3 per MEUR,Paper Products,0.0030016517224913195,80.60526280477283,0.24194892593981188
blue_water_consumption,Mm3 per MEUR,General and special Machinery,0.0029594017916811204,49.817757785216756,0.14743076164710656
blue_water_consumption,Mm3 per MEUR,Construction,0.0021000320423554117,96.69833451923697,0.20306960093280002
blue_water_consumption,Mm3 per MEUR,Transport,0.0019986922362736134,2281.5066383197172,4.56002960501633
blue_water_consumption,Mm3 per MEUR,Furniture and timber,0.001920668557031749,41.44000637611575,0.07959251724980071
blue_water_consumption,Mm3 per MEUR,Coal and Petroleum,0.0016918327272312861,62.3565378327713,0.10549683146231835
blue_water_consumption,Mm3 per MEUR,Services,0.001556216556386503,7627.543804224066,11.870109952696783
blue_water_consumption,Mm3 per MEUR,"Electrical, electronic and measuring equipment",0.0014917262983868151,1050.1495440156343,1.566535692047044
blue_water_consumption,Mm3 per MEUR,Waste management and disposal,0.0014778815234125,640.9959911391062,0.9473161318859676
blue_water_consumption,Mm3 per MEUR,Natural gas and gaseous fuels,0.0011848183379636118,23.732210525701674,0.028118358231264393
blue_water_consumption,Mm3 per MEUR,"Steam, hot water supply and water distribution",0.0006624754932771309,65.9146914078486,0.04366686770462436
