Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,500.8457106841507,19.912271805337,59.4381677348693,4441.487075597678,56.06685808956781
Electricity sector,453.74871064256644,0.35733687663099195,6.290552894252105,1.4150182320418792,13.393419693511465
Fossil fuel industry,561.0305777344005,6.251580649244502,0.06861839678268061,0.22415650165056394,10.200994442092734
Mining of minerals and metals,89.58863047279438,5905.56442023848,0.47469451224512604,4.387356005738309,0.4231099327436768
Operational impacts,152.10093671061037,0.0,0.0,0.0,40.2662813032278
Other,3062.186410581019,67.37138188164135,2.973380860675967,71.48534237238299,152.04767025251323
Pharmaceutical and chemical industry,334.7898938813601,31.705312394731134,2.5541845880065606,0.30781204078457897,47.43229352679042
Transport,2998.401973125296,6.210426370949523,0.04846713910391058,24.860199783330806,13.14395241731225
