Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,10.067088136260985,5.5247432935013014,32.974321989983615,35.24169154081163,12.6780429392338
Heat and electricity,1.9630662630272306,1.2569881824189237,1.0138525222695534,1.3140246581995974,5.047724870013842
Individual travel,10.512109026095352,0.5193547006435262,0.280886667541118,0.03567835152161787,0.0
"Medical, electrical equipment and machinery",3.312368482763853,3.862857232169442,3.3955291767897022,2.8457079264971257,2.7544484556082973
Operational impacts,2.8508023916620577,0.0,0.0,0.0,12.718610336946162
Other,16.924031731206274,39.01551910857811,10.369494654569223,14.371939336708442,21.796262428276567
Pharmaceuticals and chemical products,10.327314958819102,17.536891434211448,17.977106342996304,12.115160895200319,17.15413948936908
Services,23.436337541735814,23.542618290105466,25.61674580204497,25.018626351679828,19.898949546821726
Transport,20.606881468429332,8.741027758371775,8.372062843805505,9.057170939381443,7.9518219337305265
