Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,577.7044898982972,297.2864905216028,22.871254689073748,1796.6764011795635,42.58027701855228
Heat and electricity,112.65146175028009,67.63854635888922,0.7032162560015776,66.99102655788374,16.953209916452195
Individual travel,850.0725918235596,38.11362921134729,0.2637285363267545,2.481832142801629,0.0
"Medical, electrical equipment and machinery",190.08179115843197,207.86038534830524,2.355166320936893,145.07862854046374,9.251047565880302
Operational impacts,198.59996446024996,0.0,0.0,0.0,49.437
Other,971.1933566055401,2099.42546386024,7.192364813859797,732.7038832839646,73.20458659222435
Pharmaceuticals and chemical products,590.3013259789765,943.6602991613462,12.469065409991646,617.6497984409344,57.61362498716745
Services,1344.9050253037142,1266.828519867681,17.767980725177676,1275.4885929336717,66.8323011795282
Transport,1182.5353852057522,470.3547889537151,5.80693006005616,461.7487009495915,26.706864960413885
