producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
FRA,France,Europe,Scope 3,blue_water_consumption,Mm3,0.29394600380980307,0.6187729690959933
POL,Poland,Europe,Scope 3,blue_water_consumption,Mm3,0.27461711907872116,0.5780845731343167
ITA,Italy,Europe,Scope 3,blue_water_consumption,Mm3,0.25134771865519245,0.5291011686908703
NLD,Netherlands,Europe,Scope 3,blue_water_consumption,Mm3,0.2200765656509017,0.4632736223363355
PRT,Portugal,Europe,Scope 3,blue_water_consumption,Mm3,0.17592818813661928,0.3703387898119266
BRA,Brazil,America,Scope 3,blue_water_consumption,Mm3,0.16399296657894627,0.34521447315396514
NOR,Norway,Europe,Scope 3,blue_water_consumption,Mm3,0.15434787958832025,0.3249110193324243
MEX,Mexico,America,Scope 3,blue_water_consumption,Mm3,0.15365959419783154,0.32346213964316795
SWE,Sweden,Europe,Scope 3,blue_water_consumption,Mm3,0.13591760130703237,0.2861142407895293
BEL,Belgium,Europe,Scope 3,blue_water_consumption,Mm3,0.13171504969503106,0.27726763187145126
GBR,United Kingdom,Europe,Scope 3,blue_water_consumption,Mm3,0.1299690498802846,0.27359220347504826
ROU,Romania,Europe,Scope 3,blue_water_consumption,Mm3,0.09796331091624921,0.20621831211334837
ZAF,South Africa,Africa,Scope 3,blue_water_consumption,Mm3,0.06814759792675246,0.14345454933682716
IRL,Ireland,Europe,Scope 3,blue_water_consumption,Mm3,0.06272532126608395,0.13204035018087365
IDN,Indonesia,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.0598256389592457,0.12593635486478702
CAN,Canada,America,Scope 3,blue_water_consumption,Mm3,0.05454272668877208,0.11481552563524673
SVK,Slovakia,Europe,Scope 3,blue_water_consumption,Mm3,0.05109228475052047,0.10755215013378301
BGR,Bulgaria,Europe,Scope 3,blue_water_consumption,Mm3,0.05038546744068482,0.10606425970578985
KOR,South Korea,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.04865527081878345,0.10242209792444958
FIN,Finland,Europe,Scope 3,blue_water_consumption,Mm3,0.03856378553645592,0.08117895044225178
HUN,Hungary,Europe,Scope 3,blue_water_consumption,Mm3,0.03645587273798074,0.07674167473854161
AUT,Austria,Europe,Scope 3,blue_water_consumption,Mm3,0.031744835104145434,0.06682467397503603
LVA,Latvia,Europe,Scope 3,blue_water_consumption,Mm3,0.03067261961552988,0.06456759970696518
CZE,Czech Republic,Europe,Scope 3,blue_water_consumption,Mm3,0.027393042795678654,0.05766390494705684
CYP,Cyprus,Middle East,Scope 3,blue_water_consumption,Mm3,0.023569515064650663,0.04961516274309783
CHE,Switzerland,Europe,Scope 3,blue_water_consumption,Mm3,0.023108539289374196,0.04864478265474082
HRV,Croatia,Europe,Scope 3,blue_water_consumption,Mm3,0.021555536316146717,0.04537562352924151
JPN,Japan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.01830599361984374,0.038535152298693226
TWN,Taiwan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.014178601925959678,0.029846759260700823
LTU,Lithuania,Europe,Scope 3,blue_water_consumption,Mm3,0.00864513001126962,0.018198487803751457
SVN,Slovenia,Europe,Scope 3,blue_water_consumption,Mm3,0.0047552621101000035,0.010010095788205194
EST,Estonia,Europe,Scope 3,blue_water_consumption,Mm3,0.003577059335153246,0.00752991228578661
MLT,Malta,Europe,Scope 3,blue_water_consumption,Mm3,0.0018267976607492158,0.0038455124336740846
LUX,Luxembourg,Europe,Scope 3,blue_water_consumption,Mm3,0.001620755570204663,0.003411782175488664
DNK,Denmark,Denmark,Outside protocol,climate_change,kt CO2eq,293.4753186512448,100.0
DNK,Denmark,Denmark,Scope 1,climate_change,kt CO2eq,163.5946084095433,100.0
DNK,Denmark,Denmark,Scope 2,climate_change,kt CO2eq,5.184921211253403,26.07214190579284
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,climate_change,kt CO2eq,3.1609249056473385,15.894567985859512
RoW Europe,RoW Europe,Europe,Scope 2,climate_change,kt CO2eq,1.413715939103369,7.108806687126886
RUS,Russia,Europe,Scope 2,climate_change,kt CO2eq,1.3221416890924627,6.6483297109254025
DEU,Germany,Europe,Scope 2,climate_change,kt CO2eq,1.287191224737589,6.472582880991734
CZE,Czech Republic,Europe,Scope 2,climate_change,kt CO2eq,1.2336366266049197,6.203286005430317
RoW Middle East,RoW Middle East,Middle East,Scope 2,climate_change,kt CO2eq,0.844537945765053,4.2467208795811935
NLD,Netherlands,Europe,Scope 2,climate_change,kt CO2eq,0.7596195565114683,3.8197125982932314
ITA,Italy,Europe,Scope 2,climate_change,kt CO2eq,0.7020850913438691,3.5304031412723953
HRV,Croatia,Europe,Scope 2,climate_change,kt CO2eq,0.5582784549907084,2.8072779717217498
POL,Poland,Europe,Scope 2,climate_change,kt CO2eq,0.540464708008098,2.717702350361009
GRC,Greece,Europe,Scope 2,climate_change,kt CO2eq,0.4416856623476033,2.2209963849570267
HUN,Hungary,Europe,Scope 2,climate_change,kt CO2eq,0.25101401799606887,1.2622126414057282
FIN,Finland,Europe,Scope 2,climate_change,kt CO2eq,0.2430203293206562,1.2220167392879202
GBR,United Kingdom,Europe,Scope 2,climate_change,kt CO2eq,0.21880062134395697,1.100229032675361
BEL,Belgium,Europe,Scope 2,climate_change,kt CO2eq,0.2116223550436483,1.0641334451063502
TUR,Turkey,Middle East,Scope 2,climate_change,kt CO2eq,0.20822193768356528,1.0470346001405701
RoW America,RoW America,America,Scope 2,climate_change,kt CO2eq,0.19558662357018694,0.9834984943510995
RoW Africa,RoW Africa,Africa,Scope 2,climate_change,kt CO2eq,0.16446692843738592,0.8270145142654577
SVN,Slovenia,Europe,Scope 2,climate_change,kt CO2eq,0.16394569523972538,0.8243935166954425
CAN,Canada,America,Scope 2,climate_change,kt CO2eq,0.14850514601872514,0.7467514129891104
ESP,Spain,Europe,Scope 2,climate_change,kt CO2eq,0.1375307542038579,0.6915671798891012
SWE,Sweden,Europe,Scope 2,climate_change,kt CO2eq,0.12567384570541557,0.6319452515434129
SVK,Slovakia,Europe,Scope 2,climate_change,kt CO2eq,0.094627013603137,0.4758276599126901
EST,Estonia,Europe,Scope 2,climate_change,kt CO2eq,0.08480468876762562,0.4264365435345997
AUT,Austria,Europe,Scope 2,climate_change,kt CO2eq,0.04024157463456267,0.20235293876939006
AUS,Australia,Asia and Pacific,Scope 2,climate_change,kt CO2eq,0.03509684989133846,0.17648292298584073
BGR,Bulgaria,Europe,Scope 2,climate_change,kt CO2eq,0.03386415600217983,0.1702843774930389
LVA,Latvia,Europe,Scope 2,climate_change,kt CO2eq,0.02638109441192923,0.13265614058803912
PRT,Portugal,Europe,Scope 2,climate_change,kt CO2eq,0.012083104911053372,0.060759346780393984
ZAF,South Africa,Africa,Scope 2,climate_change,kt CO2eq,0.010478999827563243,0.052693176888017126
BRA,Brazil,America,Scope 2,climate_change,kt CO2eq,0.007675030943144587,0.03859354611728873
MLT,Malta,Europe,Scope 2,climate_change,kt CO2eq,0.007110043784371487,0.03575253373189087
LTU,Lithuania,Europe,Scope 2,climate_change,kt CO2eq,0.005707335065935909,0.028699076356266763
LUX,Luxembourg,Europe,Scope 2,climate_change,kt CO2eq,0.004451933072692072,0.022386344188682655
CHE,Switzerland,Europe,Scope 2,climate_change,kt CO2eq,0.0037303661660138586,0.018757977619754496
NOR,Norway,Europe,Scope 2,climate_change,kt CO2eq,0.0018650918788106143,0.009378530193699327
IRL,Ireland,Europe,Scope 2,climate_change,kt CO2eq,0.0010920673112979442,0.005491411103613413
MEX,Mexico,America,Scope 2,climate_change,kt CO2eq,2.2363527107013588e-05,0.0001124539850253873
CYP,Cyprus,Middle East,Scope 2,climate_change,kt CO2eq,1.0043790491347877e-06,5.050474641622796e-06
FRA,France,Europe,Scope 2,climate_change,kt CO2eq,8.781757266513703e-07,4.415866940038306e-06
USA,United States,America,Scope 2,climate_change,kt CO2eq,3.678632944812796e-08,1.849783945575107e-07
CHN,China,Asia and Pacific,Scope 2,climate_change,kt CO2eq,2.5774298016691357e-09,1.2960489234723102e-08
TWN,Taiwan,Asia and Pacific,Scope 2,climate_change,kt CO2eq,2.3718471781673293e-09,1.1926726306624809e-08
IND,India,Asia and Pacific,Scope 2,climate_change,kt CO2eq,1.7311277820801907e-09,8.704897789670446e-09
JPN,Japan,Asia and Pacific,Scope 2,climate_change,kt CO2eq,8.306370431638635e-10,4.176820819296728e-09
DNK,Denmark,Denmark,Scope 3,climate_change,kt CO2eq,1356.576003661766,39.77045545756558
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,climate_change,kt CO2eq,306.7124912851013,8.991826067988177
RoW Middle East,RoW Middle East,Middle East,Scope 3,climate_change,kt CO2eq,187.54398544093374,5.498187863547568
CHN,China,Asia and Pacific,Scope 3,climate_change,kt CO2eq,166.42106484114848,4.878931610613797
RUS,Russia,Europe,Scope 3,climate_change,kt CO2eq,162.37073237687193,4.760188859434332
DEU,Germany,Europe,Scope 3,climate_change,kt CO2eq,155.02561207243934,4.544853501069309
RoW Africa,RoW Africa,Africa,Scope 3,climate_change,kt CO2eq,80.7583911842885,2.3675768926694047
IND,India,Asia and Pacific,Scope 3,climate_change,kt CO2eq,77.58497111265483,2.2745423990130367
RoW Europe,RoW Europe,Europe,Scope 3,climate_change,kt CO2eq,63.08519689628699,1.849455545744037
NOR,Norway,Europe,Scope 3,climate_change,kt CO2eq,56.49332259386042,1.6562029431483245
NLD,Netherlands,Europe,Scope 3,climate_change,kt CO2eq,54.98409908025389,1.6119573525132387
GBR,United Kingdom,Europe,Scope 3,climate_change,kt CO2eq,51.735623234252465,1.5167224643907526
RoW America,RoW America,America,Scope 3,climate_change,kt CO2eq,51.62890563279783,1.513593846750655
JPN,Japan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,51.27934992400963,1.5033459950204358
USA,United States,America,Scope 3,climate_change,kt CO2eq,49.98986867419679,1.4655425424526327
POL,Poland,Europe,Scope 3,climate_change,kt CO2eq,40.59693137692569,1.1901717608757187
FRA,France,Europe,Scope 3,climate_change,kt CO2eq,39.615145857201874,1.1613889597826264
AUS,Australia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,35.48839492125793,1.0404058642248293
KOR,South Korea,Asia and Pacific,Scope 3,climate_change,kt CO2eq,32.43853330193849,0.9509937079169808
CAN,Canada,America,Scope 3,climate_change,kt CO2eq,32.04802808690215,0.9395453480620012
GRC,Greece,Europe,Scope 3,climate_change,kt CO2eq,29.124897889682604,0.8538485503953882
ITA,Italy,Europe,Scope 3,climate_change,kt CO2eq,26.42648665877602,0.7747397917447212
SWE,Sweden,Europe,Scope 3,climate_change,kt CO2eq,24.44604334978607,0.7166795487551536
BEL,Belgium,Europe,Scope 3,climate_change,kt CO2eq,24.298354679860218,0.7123497908551033
ESP,Spain,Europe,Scope 3,climate_change,kt CO2eq,21.66236645562701,0.6350710744576751
ZAF,South Africa,Africa,Scope 3,climate_change,kt CO2eq,21.581752423354544,0.6327077297050827
TUR,Turkey,Middle East,Scope 3,climate_change,kt CO2eq,19.88036013399184,0.5828283671943951
CZE,Czech Republic,Europe,Scope 3,climate_change,kt CO2eq,18.554681023197503,0.5439637094940099
TWN,Taiwan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,16.480857051153702,0.48316584510279825
IRL,Ireland,Europe,Scope 3,climate_change,kt CO2eq,16.119441044828182,0.47257028750600905
BRA,Brazil,America,Scope 3,climate_change,kt CO2eq,14.636248654933961,0.42908784588971494
IDN,Indonesia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,12.7083916405869,0.372569264320612
FIN,Finland,Europe,Scope 3,climate_change,kt CO2eq,11.31104972432782,0.3316036831150145
BGR,Bulgaria,Europe,Scope 3,climate_change,kt CO2eq,11.031694454902395,0.3234138830083261
CHE,Switzerland,Europe,Scope 3,climate_change,kt CO2eq,10.369495432992458,0.30400033254464043
PRT,Portugal,Europe,Scope 3,climate_change,kt CO2eq,8.658059408462517,0.2538265199471034
MEX,Mexico,America,Scope 3,climate_change,kt CO2eq,8.504770343798201,0.24933257644382142
AUT,Austria,Europe,Scope 3,climate_change,kt CO2eq,8.396318267507505,0.2461531095670986
HUN,Hungary,Europe,Scope 3,climate_change,kt CO2eq,8.120575715324476,0.23806922273750017
ROU,Romania,Europe,Scope 3,climate_change,kt CO2eq,6.222828172447048,0.1824333542568653
SVK,Slovakia,Europe,Scope 3,climate_change,kt CO2eq,6.171895576896253,0.18094017398740497
LVA,Latvia,Europe,Scope 3,climate_change,kt CO2eq,5.915614287808279,0.1734268289446144
HRV,Croatia,Europe,Scope 3,climate_change,kt CO2eq,5.411198750572573,0.15863898395724393
EST,Estonia,Europe,Scope 3,climate_change,kt CO2eq,5.369441545617773,0.15741479669814118
CYP,Cyprus,Middle East,Scope 3,climate_change,kt CO2eq,4.947086095782991,0.1450326901596399
LUX,Luxembourg,Europe,Scope 3,climate_change,kt CO2eq,4.885241888661622,0.1432196164520188
SVN,Slovenia,Europe,Scope 3,climate_change,kt CO2eq,3.1786582973880577,0.09318806162711128
LTU,Lithuania,Europe,Scope 3,climate_change,kt CO2eq,3.1356080851673704,0.09192596754396364
MLT,Malta,Europe,Scope 3,climate_change,kt CO2eq,1.0884346304699417,0.03190941080538936
DNK,Denmark,Denmark,Outside protocol,land_use,km2,0.9870380080591756,100.0
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,land_use,km2,0.05800812832185682,62.17113674606345
RoW Europe,RoW Europe,Europe,Scope 2,land_use,km2,0.0164092084935395,17.58683092628103
RoW Africa,RoW Africa,Africa,Scope 2,land_use,km2,0.008836638173444959,9.470807904859242
CAN,Canada,America,Scope 2,land_use,km2,0.003968606615679701,4.253417438772777
RoW America,RoW America,America,Scope 2,land_use,km2,0.0038325053228246047,4.107548707369112
RUS,Russia,Europe,Scope 2,land_use,km2,0.001993577360570646,2.136648333319756
CZE,Czech Republic,Europe,Scope 2,land_use,km2,0.00012816551961805208,0.13736343986299357
RoW Middle East,RoW Middle East,Middle East,Scope 2,land_use,km2,7.183094039657179e-05,0.07698595605800525
BGR,Bulgaria,Europe,Scope 2,land_use,km2,2.9359455808831584e-05,0.03146646504009196
LUX,Luxembourg,Europe,Scope 2,land_use,km2,1.4970698183977521e-05,0.01604508455807935
SVK,Slovakia,Europe,Scope 2,land_use,km2,8.73957224348314e-06,0.009366775946242054
POL,Poland,Europe,Scope 2,land_use,km2,1.1956766804701053e-06,0.0012814855530785493
HUN,Hungary,Europe,Scope 2,land_use,km2,1.0270304970563119e-06,0.0011007363161346284
RoW Africa,RoW Africa,Africa,Scope 3,land_use,km2,488.1600438556843,16.171147669400046
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,land_use,km2,441.42342493165535,14.622916150450937
DNK,Denmark,Denmark,Scope 3,land_use,km2,328.8744264740705,10.894535474873265
AUS,Australia,Asia and Pacific,Scope 3,land_use,km2,229.56644492297235,7.604786437388285
RoW America,RoW America,America,Scope 3,land_use,km2,168.91688012427642,5.5956644684987
RUS,Russia,Europe,Scope 3,land_use,km2,130.49779528323012,4.322965684344544
CHN,China,Asia and Pacific,Scope 3,land_use,km2,118.20026784112076,3.9155887702814165
NOR,Norway,Europe,Scope 3,land_use,km2,113.81381422958412,3.7702798905606043
SWE,Sweden,Europe,Scope 3,land_use,km2,110.61835474527904,3.664424755871295
RoW Europe,RoW Europe,Europe,Scope 3,land_use,km2,106.1774820716165,3.5173131503830937
USA,United States,America,Scope 3,land_use,km2,89.70849287101187,2.9717493344156702
RoW Middle East,RoW Middle East,Middle East,Scope 3,land_use,km2,75.72300077467874,2.508455665124927
CAN,Canada,America,Scope 3,land_use,km2,72.68399607892806,2.407783366518052
BRA,Brazil,America,Scope 3,land_use,km2,68.19196590860336,2.2589770802723144
IND,India,Asia and Pacific,Scope 3,land_use,km2,57.78459380571516,1.9142148383712663
LVA,Latvia,Europe,Scope 3,land_use,km2,39.01799393969251,1.2925386862449915
DEU,Germany,Europe,Scope 3,land_use,km2,38.86975135079507,1.2876278935118948
POL,Poland,Europe,Scope 3,land_use,km2,37.69959564439356,1.2488644572934153
FIN,Finland,Europe,Scope 3,land_use,km2,27.39435387293852,0.9074854596621886
FRA,France,Europe,Scope 3,land_use,km2,25.398395135940838,0.8413658665404689
ESP,Spain,Europe,Scope 3,land_use,km2,24.123561286787243,0.7991347853856438
GRC,Greece,Europe,Scope 3,land_use,km2,19.151863844149844,0.6344386892499342
IRL,Ireland,Europe,Scope 3,land_use,km2,17.32517153765691,0.5739263400590056
TUR,Turkey,Middle East,Scope 3,land_use,km2,17.020367588752276,0.5638291808793611
EST,Estonia,Europe,Scope 3,land_use,km2,16.52828847657714,0.5475282072782445
ITA,Italy,Europe,Scope 3,land_use,km2,15.910776074049009,0.5270720384978259
GBR,United Kingdom,Europe,Scope 3,land_use,km2,15.844328571554676,0.5248708497921474
LTU,Lithuania,Europe,Scope 3,land_use,km2,13.643019661728266,0.45194867622463447
IDN,Indonesia,Asia and Pacific,Scope 3,land_use,km2,12.798569934855813,0.4239748151835288
ROU,Romania,Europe,Scope 3,land_use,km2,11.77460003219741,0.39005403712450865
HUN,Hungary,Europe,Scope 3,land_use,km2,9.243407305803263,0.30620389028551015
BGR,Bulgaria,Europe,Scope 3,land_use,km2,9.16562913005393,0.30362735338674085
ZAF,South Africa,Africa,Scope 3,land_use,km2,8.99549830282167,0.29799147481593463
SVK,Slovakia,Europe,Scope 3,land_use,km2,7.67452365175661,0.25423189961353965
CZE,Czech Republic,Europe,Scope 3,land_use,km2,7.180358105584736,0.23786180926948525
NLD,Netherlands,Europe,Scope 3,land_use,km2,6.9207021687658035,0.22926025625344876
PRT,Portugal,Europe,Scope 3,land_use,km2,5.760786955074843,0.19083605410771673
CHE,Switzerland,Europe,Scope 3,land_use,km2,4.674555449613869,0.1548527525264896
MEX,Mexico,America,Scope 3,land_use,km2,4.600378728309206,0.1523955200492567
AUT,Austria,Europe,Scope 3,land_use,km2,4.327049728921926,0.14334102313363495
HRV,Croatia,Europe,Scope 3,land_use,km2,3.8335240796841186,0.1269921304847714
CYP,Cyprus,Middle East,Scope 3,land_use,km2,3.109118102104991,0.10299492673269345
BEL,Belgium,Europe,Scope 3,land_use,km2,3.053414775169037,0.10114965746722179
KOR,South Korea,Asia and Pacific,Scope 3,land_use,km2,2.3772308190581706,0.0787498917682893
TWN,Taiwan,Asia and Pacific,Scope 3,land_use,km2,1.9869465787484515,0.06582104975729933
SVN,Slovenia,Europe,Scope 3,land_use,km2,1.2562362780639698,0.04161500437392547
JPN,Japan,Asia and Pacific,Scope 3,land_use,km2,1.0918150812410499,0.036168267207970575
LUX,Luxembourg,Europe,Scope 3,land_use,km2,0.5846288044549125,0.01936684259111574
MLT,Malta,Europe,Scope 3,land_use,km2,0.032525890104149045,0.001077476492747056
DNK,Denmark,Denmark,Outside protocol,material_extraction,kt,15.1869815083494,100.0
POL,Poland,Europe,Scope 2,material_extraction,kt,0.14516712709607218,71.33268762994624
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,material_extraction,kt,0.027571631939459797,13.548236766328822
RoW Europe,RoW Europe,Europe,Scope 2,material_extraction,kt,0.018460826958215062,9.071340248604232
RoW America,RoW America,America,Scope 2,material_extraction,kt,0.006526654421681426,3.2070883432328077
RoW Middle East,RoW Middle East,Middle East,Scope 2,material_extraction,kt,0.002676782863383076,1.315326132482678
CZE,Czech Republic,Europe,Scope 2,material_extraction,kt,0.001882963889979405,0.9252568241119623
RUS,Russia,Europe,Scope 2,material_extraction,kt,0.0005548497506087755,0.27264384667153924
AUT,Austria,Europe,Scope 2,material_extraction,kt,0.00027657559833286615,0.13590460289874834
HUN,Hungary,Europe,Scope 2,material_extraction,kt,0.00026292575103780346,0.12919729723821274
CAN,Canada,America,Scope 2,material_extraction,kt,8.240011076051163e-05,0.04049003020954311
RoW Africa,RoW Africa,Africa,Scope 2,material_extraction,kt,4.442210930150886e-05,0.02182827827522391
DNK,Denmark,Denmark,Scope 3,material_extraction,kt,1549.5484291364085,60.68192866700764
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,material_extraction,kt,121.65542398775779,4.764152976163495
RoW Middle East,RoW Middle East,Middle East,Scope 3,material_extraction,kt,92.33538575346051,3.6159497737381643
CHN,China,Asia and Pacific,Scope 3,material_extraction,kt,84.10570577844099,3.29366694358825
IND,India,Asia and Pacific,Scope 3,material_extraction,kt,67.74245563195952,2.65286504319035
DEU,Germany,Europe,Scope 3,material_extraction,kt,55.545277201066064,2.175210845641495
POL,Poland,Europe,Scope 3,material_extraction,kt,52.75886778792957,2.0660921539854606
RoW America,RoW America,America,Scope 3,material_extraction,kt,47.842766836889936,1.8735725259303029
SWE,Sweden,Europe,Scope 3,material_extraction,kt,37.31516374069816,1.46130063554885
GBR,United Kingdom,Europe,Scope 3,material_extraction,kt,29.969116127986677,1.1736217680561851
RoW Europe,RoW Europe,Europe,Scope 3,material_extraction,kt,29.56907894654386,1.1579558958239808
