producing_country_iso3,producing_country_name,producing_world_region,scope,indicator,unit,value,share_of_scope_pct
SVK,Slovakia,Europe,Scope 3,blue_water_consumption,Mm3,0.06145177723193416,0.10163275260760479
KOR,South Korea,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.05308870560603588,0.0878013871389279
CHE,Switzerland,Europe,Scope 3,blue_water_consumption,Mm3,0.04684932598414239,0.0774823149476797
HUN,Hungary,Europe,Scope 3,blue_water_consumption,Mm3,0.04542342576033301,0.07512407290461248
BGR,Bulgaria,Europe,Scope 3,blue_water_consumption,Mm3,0.04022762687588016,0.06653093912705836
FIN,Finland,Europe,Scope 3,blue_water_consumption,Mm3,0.034196775311579275,0.056556743543838335
AUT,Austria,Europe,Scope 3,blue_water_consumption,Mm3,0.03285703765814945,0.054341002492506
JPN,Japan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.02542946369445881,0.042056820958140666
HRV,Croatia,Europe,Scope 3,blue_water_consumption,Mm3,0.02002652063691227,0.033121099326395106
LVA,Latvia,Europe,Scope 3,blue_water_consumption,Mm3,0.013087719891764741,0.021645281192390484
CYP,Cyprus,Middle East,Scope 3,blue_water_consumption,Mm3,0.012152171092410092,0.020098012684300174
TWN,Taiwan,Asia and Pacific,Scope 3,blue_water_consumption,Mm3,0.01056794220467544,0.017477916897431927
LTU,Lithuania,Europe,Scope 3,blue_water_consumption,Mm3,0.009580481919645594,0.015844793961385727
SVN,Slovenia,Europe,Scope 3,blue_water_consumption,Mm3,0.0076674496788687665,0.012680902838702185
EST,Estonia,Europe,Scope 3,blue_water_consumption,Mm3,0.00436966129188984,0.007226816295019773
LUX,Luxembourg,Europe,Scope 3,blue_water_consumption,Mm3,0.0018941198619736475,0.0031326126600791115
MLT,Malta,Europe,Scope 3,blue_water_consumption,Mm3,0.0007896069863368449,0.0013059009049766928
DNK,Denmark,Denmark,Outside protocol,climate_change,kt CO2eq,224.23761012569273,100.0
DNK,Denmark,Denmark,Scope 1,climate_change,kt CO2eq,185.6533448181906,100.0
DNK,Denmark,Denmark,Scope 2,climate_change,kt CO2eq,1105.558618249988,98.7273280784109
RoW Middle East,RoW Middle East,Middle East,Scope 2,climate_change,kt CO2eq,4.451794434544435,0.397549042105635
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,climate_change,kt CO2eq,2.075494682114684,0.18534344631177202
NLD,Netherlands,Europe,Scope 2,climate_change,kt CO2eq,1.0952245619451886,0.09780448803144923
DEU,Germany,Europe,Scope 2,climate_change,kt CO2eq,1.0598888467885768,0.09464897851294511
BEL,Belgium,Europe,Scope 2,climate_change,kt CO2eq,0.9319405623440804,0.083223087522726
RUS,Russia,Europe,Scope 2,climate_change,kt CO2eq,0.7278778619151034,0.06500011423008548
RoW Europe,RoW Europe,Europe,Scope 2,climate_change,kt CO2eq,0.6260206283996509,0.05590417635357795
HRV,Croatia,Europe,Scope 2,climate_change,kt CO2eq,0.6012402532111318,0.05369126770200807
GRC,Greece,Europe,Scope 2,climate_change,kt CO2eq,0.5707818203636845,0.05097130365591874
ITA,Italy,Europe,Scope 2,climate_change,kt CO2eq,0.27916900584236815,0.024930030460755797
HUN,Hungary,Europe,Scope 2,climate_change,kt CO2eq,0.27718405353433595,0.024752772525717223
RoW Africa,RoW Africa,Africa,Scope 2,climate_change,kt CO2eq,0.2615211330921603,0.023354060363707678
CZE,Czech Republic,Europe,Scope 2,climate_change,kt CO2eq,0.25245120960335565,0.02254410845600809
SVN,Slovenia,Europe,Scope 2,climate_change,kt CO2eq,0.24523744990006,0.021899913558379374
CAN,Canada,America,Scope 2,climate_change,kt CO2eq,0.19466509747165422,0.017383759328765062
EST,Estonia,Europe,Scope 2,climate_change,kt CO2eq,0.1672252658757993,0.014933358950476174
ESP,Spain,Europe,Scope 2,climate_change,kt CO2eq,0.07588292108296697,0.006776409610161641
AUT,Austria,Europe,Scope 2,climate_change,kt CO2eq,0.05804666662095653,0.0051836168654871605
LUX,Luxembourg,Europe,Scope 2,climate_change,kt CO2eq,0.04312455581509349,0.0038510596361972
FIN,Finland,Europe,Scope 2,climate_change,kt CO2eq,0.042482198717005946,0.0037936965991591724
LVA,Latvia,Europe,Scope 2,climate_change,kt CO2eq,0.0413785473794065,0.003695139592870502
TUR,Turkey,Middle East,Scope 2,climate_change,kt CO2eq,0.03766955837183726,0.0033639237092937995
GBR,United Kingdom,Europe,Scope 2,climate_change,kt CO2eq,0.03607882023844353,0.003221869436467454
POL,Poland,Europe,Scope 2,climate_change,kt CO2eq,0.03129298497165902,0.0027944902629768774
NOR,Norway,Europe,Scope 2,climate_change,kt CO2eq,0.02523501362276469,0.0022535082517302655
RoW America,RoW America,America,Scope 2,climate_change,kt CO2eq,0.021531360924674618,0.0019227689051439863
CHE,Switzerland,Europe,Scope 2,climate_change,kt CO2eq,0.006398984005996829,0.0005714347325414283
BRA,Brazil,America,Scope 2,climate_change,kt CO2eq,0.003773399286371303,0.0003369677764405825
SVK,Slovakia,Europe,Scope 2,climate_change,kt CO2eq,0.0030758647930542327,0.00027467735092091936
PRT,Portugal,Europe,Scope 2,climate_change,kt CO2eq,0.002419572535292365,0.00021606989223189874
LTU,Lithuania,Europe,Scope 2,climate_change,kt CO2eq,0.002115390750521794,0.00018890619926728908
ZAF,South Africa,Africa,Scope 2,climate_change,kt CO2eq,0.001783635310133839,0.00015928015532506442
SWE,Sweden,Europe,Scope 2,climate_change,kt CO2eq,0.000882452899065765,7.880379695987373e-05
AUS,Australia,Asia and Pacific,Scope 2,climate_change,kt CO2eq,0.0003807116163429963,3.3997872233544506e-05
MLT,Malta,Europe,Scope 2,climate_change,kt CO2eq,0.00018096553348048722,1.6160376573332285e-05
MEX,Mexico,America,Scope 2,climate_change,kt CO2eq,4.1959190761717894e-05,3.746991542424074e-06
BGR,Bulgaria,Europe,Scope 2,climate_change,kt CO2eq,1.631779942801993e-05,1.4571934143102566e-06
IRL,Ireland,Europe,Scope 2,climate_change,kt CO2eq,2.661096866790634e-07,2.3763822114827343e-08
USA,United States,America,Scope 2,climate_change,kt CO2eq,3.3075321986068856e-08,2.9536544793858405e-09
CYP,Cyprus,Middle East,Scope 2,climate_change,kt CO2eq,1.785806384536139e-08,1.594740341219552e-09
DNK,Denmark,Denmark,Scope 3,climate_change,kt CO2eq,1507.6924916800435,35.41453745934623
RoW Middle East,RoW Middle East,Middle East,Scope 3,climate_change,kt CO2eq,361.808835027509,8.49861136266992
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,climate_change,kt CO2eq,360.73551892950667,8.473399992733288
CHN,China,Asia and Pacific,Scope 3,climate_change,kt CO2eq,351.92673587879494,8.266488451393009
RUS,Russia,Europe,Scope 3,climate_change,kt CO2eq,171.705419466899,4.033228289747104
DEU,Germany,Europe,Scope 3,climate_change,kt CO2eq,136.2193207673703,3.199687114331333
USA,United States,America,Scope 3,climate_change,kt CO2eq,105.63361324153965,2.4812523599822307
CZE,Czech Republic,Europe,Scope 3,climate_change,kt CO2eq,103.9242105439573,2.441099804868569
RoW Africa,RoW Africa,Africa,Scope 3,climate_change,kt CO2eq,93.07296657068223,2.186212426777408
IND,India,Asia and Pacific,Scope 3,climate_change,kt CO2eq,90.03602080573512,2.1148769056759695
BRA,Brazil,America,Scope 3,climate_change,kt CO2eq,82.73915761656303,1.9434791994628784
RoW America,RoW America,America,Scope 3,climate_change,kt CO2eq,58.89433692667348,1.3833826942448277
GBR,United Kingdom,Europe,Scope 3,climate_change,kt CO2eq,56.81687649153018,1.3345847458523743
IDN,Indonesia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,54.73011896642127,1.2855684159645782
NLD,Netherlands,Europe,Scope 3,climate_change,kt CO2eq,49.426478629125235,1.1609899820779885
NOR,Norway,Europe,Scope 3,climate_change,kt CO2eq,46.47627171805476,1.0916918899660462
AUS,Australia,Asia and Pacific,Scope 3,climate_change,kt CO2eq,45.39085213557552,1.0661962184846654
RoW Europe,RoW Europe,Europe,Scope 3,climate_change,kt CO2eq,44.180948892813916,1.0377765215309322
TWN,Taiwan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,40.23677875322869,0.9451309973771792
ZAF,South Africa,Africa,Scope 3,climate_change,kt CO2eq,37.81960265257388,0.8883533891879339
JPN,Japan,Asia and Pacific,Scope 3,climate_change,kt CO2eq,37.759690867843325,0.8869461074270278
FRA,France,Europe,Scope 3,climate_change,kt CO2eq,37.49517614064493,0.8807328598539251
GRC,Greece,Europe,Scope 3,climate_change,kt CO2eq,36.13772973479449,0.8488474874359219
CAN,Canada,America,Scope 3,climate_change,kt CO2eq,35.14277455626444,0.8254767552508998
KOR,South Korea,Asia and Pacific,Scope 3,climate_change,kt CO2eq,34.649394165091195,0.8138876291914859
POL,Poland,Europe,Scope 3,climate_change,kt CO2eq,31.439934266074346,0.7384998837160496
BEL,Belgium,Europe,Scope 3,climate_change,kt CO2eq,28.666229274334086,0.6733476859879156
ITA,Italy,Europe,Scope 3,climate_change,kt CO2eq,26.46980600728908,0.6217553921371531
IRL,Ireland,Europe,Scope 3,climate_change,kt CO2eq,25.22610210115485,0.5925417435880079
ESP,Spain,Europe,Scope 3,climate_change,kt CO2eq,20.86362339208835,0.49007047274836885
SWE,Sweden,Europe,Scope 3,climate_change,kt CO2eq,20.341388363328154,0.4778035734365591
CHE,Switzerland,Europe,Scope 3,climate_change,kt CO2eq,12.854544131446357,0.301943358594728
MEX,Mexico,America,Scope 3,climate_change,kt CO2eq,12.092757880743884,0.28404958525540774
TUR,Turkey,Middle East,Scope 3,climate_change,kt CO2eq,12.015605168592037,0.2822373273648434
HUN,Hungary,Europe,Scope 3,climate_change,kt CO2eq,9.230981676538288,0.2168286624588959
ROU,Romania,Europe,Scope 3,climate_change,kt CO2eq,8.555915109065134,0.20097186780530565
PRT,Portugal,Europe,Scope 3,climate_change,kt CO2eq,7.711951484006236,0.18114781112338324
LUX,Luxembourg,Europe,Scope 3,climate_change,kt CO2eq,7.309058419391912,0.17168416279480703
FIN,Finland,Europe,Scope 3,climate_change,kt CO2eq,6.788135022233354,0.1594480727008884
HRV,Croatia,Europe,Scope 3,climate_change,kt CO2eq,6.591906233243667,0.15483880931553212
AUT,Austria,Europe,Scope 3,climate_change,kt CO2eq,6.487007708538232,0.15237482362009952
EST,Estonia,Europe,Scope 3,climate_change,kt CO2eq,5.250537446853103,0.12333108781756799
SVK,Slovakia,Europe,Scope 3,climate_change,kt CO2eq,5.157257218016748,0.12114000695952089
SVN,Slovenia,Europe,Scope 3,climate_change,kt CO2eq,4.939848102859791,0.11603323399672012
BGR,Bulgaria,Europe,Scope 3,climate_change,kt CO2eq,4.845075358235928,0.11380709509032624
LVA,Latvia,Europe,Scope 3,climate_change,kt CO2eq,4.6999559927799055,0.11039835276894476
CYP,Cyprus,Middle East,Scope 3,climate_change,kt CO2eq,4.57653428948877,0.10749927184984459
LTU,Lithuania,Europe,Scope 3,climate_change,kt CO2eq,3.3705947538135623,0.07917267932812529
MLT,Malta,Europe,Scope 3,climate_change,kt CO2eq,1.133965540327057,0.02663597870728317
DNK,Denmark,Denmark,Outside protocol,land_use,km2,0.7541725997525379,99.99999999999999
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,land_use,km2,0.11981824959013924,74.14887779316314
RoW Europe,RoW Europe,Europe,Scope 2,land_use,km2,0.021484171674428877,13.29536381497653
RoW Africa,RoW Africa,Africa,Scope 2,land_use,km2,0.008790510972517113,5.4399603238259395
RoW Middle East,RoW Middle East,Middle East,Scope 2,land_use,km2,0.0044358582757624,2.74510697929914
CAN,Canada,America,Scope 2,land_use,km2,0.0039957251022331155,2.472732937712191
RoW America,RoW America,America,Scope 2,land_use,km2,0.0025632076963898747,1.5862272641124397
LUX,Luxembourg,Europe,Scope 2,land_use,km2,0.00025790041475277827,0.15960028127371026
RUS,Russia,Europe,Scope 2,land_use,km2,0.00016229738577114216,0.10043686220470922
CZE,Czech Republic,Europe,Scope 2,land_use,km2,7.37180654848118e-05,0.04562002739548914
HUN,Hungary,Europe,Scope 2,land_use,km2,9.499972140131275e-06,0.005879006542547754
SVK,Slovakia,Europe,Scope 2,land_use,km2,1.7469596381523662e-07,0.00010810965538392301
POL,Poland,Europe,Scope 2,land_use,km2,8.194334194461162e-08,5.071019538841958e-05
BGR,Bulgaria,Europe,Scope 2,land_use,km2,5.7994596507469986e-08,3.588964338743016e-05
RoW Africa,RoW Africa,Africa,Scope 3,land_use,km2,647.9409576859459,15.689814653083113
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,land_use,km2,638.6961364275264,15.465952385503188
BRA,Brazil,America,Scope 3,land_use,km2,493.70995817029865,11.9551290039423
DNK,Denmark,Denmark,Scope 3,land_use,km2,376.3627815307814,9.113580820119925
RUS,Russia,Europe,Scope 3,land_use,km2,320.51972239880644,7.761347662069555
AUS,Australia,Asia and Pacific,Scope 3,land_use,km2,261.3969032888042,6.329695499013502
RoW America,RoW America,America,Scope 3,land_use,km2,196.96002754545623,4.769364074916515
CHN,China,Asia and Pacific,Scope 3,land_use,km2,179.20766548521408,4.3394926999468435
USA,United States,America,Scope 3,land_use,km2,141.97156298208455,3.437824824583917
SWE,Sweden,Europe,Scope 3,land_use,km2,111.81635423267649,2.7076199648803785
RoW Europe,RoW Europe,Europe,Scope 3,land_use,km2,85.20777315946748,2.063296280340996
CAN,Canada,America,Scope 3,land_use,km2,77.80627329872269,1.8840698252259405
RoW Middle East,RoW Middle East,Middle East,Scope 3,land_use,km2,59.00013614773037,1.428681409446016
NOR,Norway,Europe,Scope 3,land_use,km2,53.23662107231594,1.2891185646978482
IDN,Indonesia,Asia and Pacific,Scope 3,land_use,km2,51.78616660317418,1.2539959790461466
IND,India,Asia and Pacific,Scope 3,land_use,km2,48.64003891906274,1.1778128644380903
CZE,Czech Republic,Europe,Scope 3,land_use,km2,35.32318574069877,0.8553468192646917
DEU,Germany,Europe,Scope 3,land_use,km2,35.30870396854529,0.8549961448425225
POL,Poland,Europe,Scope 3,land_use,km2,24.944201237841376,0.6040209211170638
ESP,Spain,Europe,Scope 3,land_use,km2,24.849539519033705,0.6017286986464565
FRA,France,Europe,Scope 3,land_use,km2,20.92850238039511,0.506781242055954
FIN,Finland,Europe,Scope 3,land_use,km2,20.5511420339306,0.49764350531741447
IRL,Ireland,Europe,Scope 3,land_use,km2,18.809979429207942,0.4554814560983881
ZAF,South Africa,Africa,Scope 3,land_use,km2,16.87562591332463,0.408641311517716
EST,Estonia,Europe,Scope 3,land_use,km2,16.683979111641385,0.4040006065868144
LVA,Latvia,Europe,Scope 3,land_use,km2,16.60727789405883,0.40214329555675693
GBR,United Kingdom,Europe,Scope 3,land_use,km2,15.370037603965317,0.37218366636118616
ITA,Italy,Europe,Scope 3,land_use,km2,14.18120501658165,0.3433962240358689
MEX,Mexico,America,Scope 3,land_use,km2,12.34336517707075,0.2988931468620465
TUR,Turkey,Middle East,Scope 3,land_use,km2,12.302464350826401,0.2979027381290909
GRC,Greece,Europe,Scope 3,land_use,km2,11.933203625108936,0.2889611327614331
LTU,Lithuania,Europe,Scope 3,land_use,km2,11.837738409977659,0.28664945372114553
HUN,Hungary,Europe,Scope 3,land_use,km2,11.194985783617241,0.2710852739054511
ROU,Romania,Europe,Scope 3,land_use,km2,10.431595699123216,0.2525998721236453
SVK,Slovakia,Europe,Scope 3,land_use,km2,9.001256453191766,0.21796437425383397
BGR,Bulgaria,Europe,Scope 3,land_use,km2,6.736703028491002,0.1631284774269798
CHE,Switzerland,Europe,Scope 3,land_use,km2,6.10485307355174,0.14782830452702705
NLD,Netherlands,Europe,Scope 3,land_use,km2,5.39081986813444,0.13053807381039698
AUT,Austria,Europe,Scope 3,land_use,km2,4.9458536749196504,0.11976326938475687
PRT,Portugal,Europe,Scope 3,land_use,km2,4.904079858866945,0.11875172130550023
HRV,Croatia,Europe,Scope 3,land_use,km2,4.151839787347471,0.10053631578627828
TWN,Taiwan,Asia and Pacific,Scope 3,land_use,km2,3.318518946621076,0.08035754890566112
BEL,Belgium,Europe,Scope 3,land_use,km2,3.0133811782220232,0.0729686734640857
KOR,South Korea,Asia and Pacific,Scope 3,land_use,km2,2.355952998469277,0.05704912683614433
CYP,Cyprus,Middle East,Scope 3,land_use,km2,1.443632240303667,0.03495738617677907
SVN,Slovenia,Europe,Scope 3,land_use,km2,1.3384470401010142,0.03241033883264903
JPN,Japan,Asia and Pacific,Scope 3,land_use,km2,1.1738465182386155,0.02842455641036613
LUX,Luxembourg,Europe,Scope 3,land_use,km2,1.0612570963574812,0.025698216702622272
MLT,Malta,Europe,Scope 3,land_use,km2,0.015345769579915675,0.00037159601899174787
DNK,Denmark,Denmark,Outside protocol,material_extraction,kt,11.604016494832804,100.0
RoW Middle East,RoW Middle East,Middle East,Scope 2,material_extraction,kt,0.015983723383298596,86.37466367321343
RoW Europe,RoW Europe,Europe,Scope 2,material_extraction,kt,0.0016483114646164028,8.90733310197977
RoW Africa,RoW Africa,Africa,Scope 2,material_extraction,kt,0.0003391090673610536,1.8325161753270631
POL,Poland,Europe,Scope 2,material_extraction,kt,0.00015219672937754705,0.8224580091197595
RUS,Russia,Europe,Scope 2,material_extraction,kt,0.0001102175512027358,0.5956061480624061
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 2,material_extraction,kt,8.811609103010352e-05,0.4761717620111086
CZE,Czech Republic,Europe,Scope 2,material_extraction,kt,6.660401424122405e-05,0.3599223529720774
HUN,Hungary,Europe,Scope 2,material_extraction,kt,6.129721124919172e-05,0.3312448469476833
AUT,Austria,Europe,Scope 2,material_extraction,kt,4.414579914041835e-05,0.23856009403435735
CAN,Canada,America,Scope 2,material_extraction,kt,1.118474498338524e-05,0.06044139797989857
RoW America,RoW America,America,Scope 2,material_extraction,kt,2.003063684313355e-07,0.0010824383524390582
DNK,Denmark,Denmark,Scope 3,material_extraction,kt,1435.2672275718576,25.735850064282445
IND,India,Asia and Pacific,Scope 3,material_extraction,kt,1187.4879132400392,21.292906506334365
CHN,China,Asia and Pacific,Scope 3,material_extraction,kt,1141.5103052626002,20.468479666167777
RoW Middle East,RoW Middle East,Middle East,Scope 3,material_extraction,kt,357.9032320494447,6.417581158826707
BRA,Brazil,America,Scope 3,material_extraction,kt,156.40933140758227,2.804583721019067
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Scope 3,material_extraction,kt,155.0351954777802,2.7799440193816527
RoW Africa,RoW Africa,Africa,Scope 3,material_extraction,kt,91.87499417604313,1.647415219513949
IDN,Indonesia,Asia and Pacific,Scope 3,material_extraction,kt,87.03409484884777,1.5606128060903848
SWE,Sweden,Europe,Scope 3,material_extraction,kt,86.4818435800668,1.5507103603450014
RoW America,RoW America,America,Scope 3,material_extraction,kt,86.47660028007127,1.5506163424646133
USA,United States,America,Scope 3,material_extraction,kt,73.53789874104417,1.3186118234188868
CZE,Czech Republic,Europe,Scope 3,material_extraction,kt,71.05269855594466,1.2740495717943923
POL,Poland,Europe,Scope 3,material_extraction,kt,69.52527081735393,1.2466611868934843
DEU,Germany,Europe,Scope 3,material_extraction,kt,66.56426760377632,1.1935672868304197
AUS,Australia,Asia and Pacific,Scope 3,material_extraction,kt,61.93710461857431,1.1105973906866757
RUS,Russia,Europe,Scope 3,material_extraction,kt,45.41642540557291,0.8143642467687949
CHE,Switzerland,Europe,Scope 3,material_extraction,kt,40.50832813272815,0.7263569035449546
NOR,Norway,Europe,Scope 3,material_extraction,kt,30.469818567132016,0.5463558751050345
GBR,United Kingdom,Europe,Scope 3,material_extraction,kt,26.90200065166032,0.4823811495867907
TUR,Turkey,Middle East,Scope 3,material_extraction,kt,26.039741542152402,0.4669199373939926
FRA,France,Europe,Scope 3,material_extraction,kt,22.40788094084583,0.40179685920058283
AUT,Austria,Europe,Scope 3,material_extraction,kt,19.567067749367528,0.3508580925708954
