Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,6.8718125932175464,1.2519463236907682,84.35328241139793,98.70787319580154,17.14022528214048
Electricity sector,4.671833285005181,0.20960927342325714,7.744334217082717,0.041486393902613626,8.368578318172355
Fossil fuel industry,6.6971239418282575,0.3146278707200209,0.0632263350489375,0.031384166850142434,4.448513651458198
Mining of minerals and metals,0.8934731027276036,89.21897897509879,0.03753737999537732,0.010996956836506838,0.09707306137100002
Operational impacts,2.4105291423791027,0.0,0.0,0.0,16.749030261848393
Other,28.25202336234497,7.308712916581224,4.759763634495796,1.073961476022001,33.382203104406734
Pharmaceutical and chemical industry,2.7764526902664874,0.9129460024261916,2.95614595945042,0.011609102803176091,16.827071891422065
Transport,47.42675188223084,0.7831786380597539,0.08571006252884344,0.12268870778401034,2.9873044291807784
