producing_country_iso3,producing_country_name,producing_world_region,producing_sector_group,indicator,unit,value,analysis_year,model
ITA,Italy,Europe,Minerals and Metals,climate_change,kt CO2eq,0.333063879212273,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,Chemical,waste_generation,kt,0.3324689790016918,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.3319660659840567,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Minerals and Metals,climate_change,kt CO2eq,0.33130680562533277,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Coal and Petroleum,waste_generation,kt,0.3310563292403926,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Electricity,climate_change,kt CO2eq,0.32959460823443737,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.3284083385437045,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Chemical,climate_change,kt CO2eq,0.32839759089987564,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Services,material_extraction,kt,0.3282691085411084,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Food and catering,waste_generation,kt,0.32701028787259273,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Services,waste_generation,kt,0.32671615762212575,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Transport,land_use,km2,0.3258868494520736,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Textile,climate_change,kt CO2eq,0.3234314737518676,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Textile,land_use,km2,0.3229000288073928,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,"Electrical, electronic and measuring equipment",waste_generation,kt,0.32112498629446484,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.31912329523278926,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Minerals and Metals,climate_change,kt CO2eq,0.3172452251288253,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Construction,waste_generation,kt,0.3169205025111867,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Coal and Petroleum,climate_change,kt CO2eq,0.3151418937978456,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Non-metallic mineral products,waste_generation,kt,0.3151241063487815,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Minerals and Metals,climate_change,kt CO2eq,0.31415996770599824,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Paper Products,climate_change,kt CO2eq,0.3136121665606707,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Natural gas and gaseous fuels,material_extraction,kt,0.31281767286437673,2019,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.31258026794484856,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Construction,climate_change,kt CO2eq,0.3100928424940689,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Transport,material_extraction,kt,0.30905367709257264,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.3086700435076683,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Services,climate_change,kt CO2eq,0.3070267579683627,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Services,climate_change,kt CO2eq,0.3060586923211766,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Transport,land_use,km2,0.3053515629657732,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Furniture and timber,climate_change,kt CO2eq,0.30523185734775937,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,Metal Products,climate_change,kt CO2eq,0.3042796091678892,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Furniture and timber,climate_change,kt CO2eq,0.30413022969328113,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Paper Products,climate_change,kt CO2eq,0.3028873456824187,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Construction,waste_generation,kt,0.30197046487856255,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DEU,Germany,Europe,General and special Machinery,climate_change,kt CO2eq,0.30187807248987025,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Services,climate_change,kt CO2eq,0.3016935645490705,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Non-metallic mineral products,climate_change,kt CO2eq,0.30132817298624764,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Furniture and timber,land_use,km2,0.3006062997441044,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Metal Products,climate_change,kt CO2eq,0.30058292369625694,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Metal Products,climate_change,kt CO2eq,0.3002700565197379,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,0.2996763096124436,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Electricity,waste_generation,kt,0.2987520117251188,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,0.2957816143645388,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Food and catering,waste_generation,kt,0.29494160791364477,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Chemical,waste_generation,kt,0.29089473092024726,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Chemical,waste_generation,kt,0.28973177433455033,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Food and catering,waste_generation,kt,0.28716902465898897,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Food and catering,blue_water_consumption,Mm3,0.28390724183384136,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Electricity,waste_generation,kt,0.2834057500132125,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.28178685272089266,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Paper Products,climate_change,kt CO2eq,0.27985071233856,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Waste management and disposal,climate_change,kt CO2eq,0.27928982969450045,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Textile,climate_change,kt CO2eq,0.27912682598939637,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Metal Products,waste_generation,kt,0.27898734695247124,2019,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Chemical,climate_change,kt CO2eq,0.2787327517215741,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Waste management and disposal,waste_generation,kt,0.27844565055296366,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.2772713636209334,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Electricity,land_use,km2,0.2772118968438897,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Paper Products,waste_generation,kt,0.2747904462475619,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Services,land_use,km2,0.27445260862593684,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,Food and catering,climate_change,kt CO2eq,0.2740175940299775,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Metal Products,material_extraction,kt,0.27340940308034584,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LVA,Latvia,Europe,Waste management and disposal,climate_change,kt CO2eq,0.2720832261229806,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Food and catering,waste_generation,kt,0.2711032421395384,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Metal Products,material_extraction,kt,0.27092786204026326,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Services,material_extraction,kt,0.27047073308850594,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Metal Products,waste_generation,kt,0.26748062850425014,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FIN,Finland,Europe,Chemical,climate_change,kt CO2eq,0.26523567612902826,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Transport,material_extraction,kt,0.2645534634191602,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVK,Slovakia,Europe,Metal Products,material_extraction,kt,0.26437828312794126,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.2632492587781366,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Construction,material_extraction,kt,0.26283356544834285,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Natural gas and gaseous fuels,material_extraction,kt,0.26179935348342664,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Non-metallic mineral products,climate_change,kt CO2eq,0.2615557523266382,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Waste management and disposal,waste_generation,kt,0.26130158841866813,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.2611683702872059,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Chemical,climate_change,kt CO2eq,0.2610947004161061,2019,EXIOBASE v3.8.2 IOT_2016_ixi
USA,United States,America,Non-metallic mineral products,material_extraction,kt,0.2592750822747487,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Transport Equipment,climate_change,kt CO2eq,0.2588921173587958,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Services,waste_generation,kt,0.2578288556384467,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Chemical,waste_generation,kt,0.25632240236002624,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,0.25392268407552326,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FRA,France,Europe,Paper Products,climate_change,kt CO2eq,0.2529137518955622,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUT,Austria,Europe,Food and catering,waste_generation,kt,0.25281932004717533,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,0.25144260217377096,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Construction,waste_generation,kt,0.2510313102865099,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Services,climate_change,kt CO2eq,0.25000168194941785,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Coal and Petroleum,waste_generation,kt,0.24724109359347365,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Coal and Petroleum,waste_generation,kt,0.24664490968995026,2019,EXIOBASE v3.8.2 IOT_2016_ixi
JPN,Japan,Asia and Pacific,Food and catering,climate_change,kt CO2eq,0.24646086615443158,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Chemical,waste_generation,kt,0.24611710438865408,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Minerals and Metals,climate_change,kt CO2eq,0.24204445690965318,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Non-metallic mineral products,waste_generation,kt,0.24132987464607455,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Metal Products,material_extraction,kt,0.23940500309394674,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,General and special Machinery,material_extraction,kt,0.2388794030005876,2019,EXIOBASE v3.8.2 IOT_2016_ixi
JPN,Japan,Asia and Pacific,Paper Products,climate_change,kt CO2eq,0.23750428216840086,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,Chemical,climate_change,kt CO2eq,0.23615434170678606,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.2358272147437247,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Waste management and disposal,material_extraction,kt,0.23381171000324702,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HUN,Hungary,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.23329414603616447,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SWE,Sweden,Europe,Metal Products,waste_generation,kt,0.2300965371709167,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Construction,waste_generation,kt,0.2299454123669318,2019,EXIOBASE v3.8.2 IOT_2016_ixi
MEX,Mexico,America,Non-metallic mineral products,climate_change,kt CO2eq,0.22885093597793713,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Waste management and disposal,waste_generation,kt,0.22402034359291595,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,Waste management and disposal,climate_change,kt CO2eq,0.22348505359993662,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Chemical,material_extraction,kt,0.22332031442991326,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Electricity,waste_generation,kt,0.2211223588550808,2019,EXIOBASE v3.8.2 IOT_2016_ixi
KOR,South Korea,Asia and Pacific,Non-metallic mineral products,climate_change,kt CO2eq,0.22029765416349578,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Chemical,climate_change,kt CO2eq,0.2190850232715208,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HRV,Croatia,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.2187928600395694,2019,EXIOBASE v3.8.2 IOT_2016_ixi
AUS,Australia,Asia and Pacific,Electricity,waste_generation,kt,0.21803203936393076,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Minerals and Metals,climate_change,kt CO2eq,0.21718392105933843,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Paper Products,climate_change,kt CO2eq,0.21693504981855793,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Coal and Petroleum,material_extraction,kt,0.2164840566014158,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Chemical,climate_change,kt CO2eq,0.21609136931056014,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Waste management and disposal,material_extraction,kt,0.2153651415935249,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LTU,Lithuania,Europe,Services,land_use,km2,0.21438521016624845,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LUX,Luxembourg,Europe,Services,climate_change,kt CO2eq,0.21323141427801381,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Textile,climate_change,kt CO2eq,0.2122078855916907,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Waste management and disposal,land_use,km2,0.21104089156432446,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Paper Products,climate_change,kt CO2eq,0.21066878811837614,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LVA,Latvia,Europe,Chemical,climate_change,kt CO2eq,0.2096972842236075,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Paper Products,waste_generation,kt,0.20881046773599352,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HRV,Croatia,Europe,Natural gas and gaseous fuels,climate_change,kt CO2eq,0.20872631885831328,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TUR,Turkey,Middle East,Minerals and Metals,climate_change,kt CO2eq,0.20845206772908292,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,Paper Products,climate_change,kt CO2eq,0.20804495110044735,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Minerals and Metals,climate_change,kt CO2eq,0.20801466100256416,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,Textile,waste_generation,kt,0.20584104223342897,2019,EXIOBASE v3.8.2 IOT_2016_ixi
EST,Estonia,Europe,"Steam, hot water supply and water distribution",climate_change,kt CO2eq,0.205292929003734,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Metal Products,climate_change,kt CO2eq,0.20485841440153668,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IRL,Ireland,Europe,Metal Products,climate_change,kt CO2eq,0.20481097350223848,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Furniture and timber,climate_change,kt CO2eq,0.2043104665913611,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Construction,climate_change,kt CO2eq,0.2038247553752418,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Furniture and timber,waste_generation,kt,0.20241389719378006,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LUX,Luxembourg,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.2022110689489297,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Metal Products,climate_change,kt CO2eq,0.20208864060458168,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Food and catering,climate_change,kt CO2eq,0.20062268629262556,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IRL,Ireland,Europe,Waste management and disposal,climate_change,kt CO2eq,0.19998634734732054,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NLD,Netherlands,Europe,Construction,climate_change,kt CO2eq,0.19864312024881564,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GBR,United Kingdom,Europe,Furniture and timber,climate_change,kt CO2eq,0.19849471301697785,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Waste management and disposal,climate_change,kt CO2eq,0.1983624552056006,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Services,climate_change,kt CO2eq,0.19828369549582367,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Minerals and Metals,climate_change,kt CO2eq,0.19774263579395446,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BEL,Belgium,Europe,Waste management and disposal,material_extraction,kt,0.19752310661494032,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Metal Products,material_extraction,kt,0.197218068532717,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Metal Products,waste_generation,kt,0.19559673508530742,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ZAF,South Africa,Africa,Coal and Petroleum,waste_generation,kt,0.1954408305428975,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GLO,Unallocated,Unallocated,Private travel,blue_water_consumption,Mm3,0.1948252496002659,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Food and catering,blue_water_consumption,Mm3,0.1943188146628224,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Electricity,land_use,km2,0.19344085991421034,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Minerals and Metals,climate_change,kt CO2eq,0.19098037332400328,2019,EXIOBASE v3.8.2 IOT_2016_ixi
POL,Poland,Europe,Coal and Petroleum,waste_generation,kt,0.18962209900440238,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Waste management and disposal,climate_change,kt CO2eq,0.18954573059124122,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,General and special Machinery,climate_change,kt CO2eq,0.18859088464592833,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Europe,RoW Europe,Europe,Electricity,material_extraction,kt,0.18843318607051812,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,"Steam, hot water supply and water distribution",waste_generation,kt,0.18802791215437814,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,Chemical,waste_generation,kt,0.187605750757579,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Paper Products,waste_generation,kt,0.1876050626413752,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Metal Products,climate_change,kt CO2eq,0.1865823942634051,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Waste management and disposal,land_use,km2,0.18656030359404843,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IDN,Indonesia,Asia and Pacific,Textile,climate_change,kt CO2eq,0.18521421061775345,2019,EXIOBASE v3.8.2 IOT_2016_ixi
NOR,Norway,Europe,Food and catering,waste_generation,kt,0.18476298036999347,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Transport Equipment,climate_change,kt CO2eq,0.1845768432012356,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Non-metallic mineral products,material_extraction,kt,0.183890496175025,2019,EXIOBASE v3.8.2 IOT_2016_ixi
SVN,Slovenia,Europe,Coal and Petroleum,climate_change,kt CO2eq,0.1836208230312337,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Waste management and disposal,waste_generation,kt,0.18311595044782292,2019,EXIOBASE v3.8.2 IOT_2016_ixi
IND,India,Asia and Pacific,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.18255318226236544,2019,EXIOBASE v3.8.2 IOT_2016_ixi
LUX,Luxembourg,Europe,Minerals and Metals,material_extraction,kt,0.1822145203585538,2019,EXIOBASE v3.8.2 IOT_2016_ixi
FIN,Finland,Europe,Food and catering,waste_generation,kt,0.1818317933135218,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHE,Switzerland,Europe,Food and catering,waste_generation,kt,0.18164484192745786,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CAN,Canada,America,Non-metallic mineral products,climate_change,kt CO2eq,0.18136631411414592,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HRV,Croatia,Europe,Coal and Petroleum,waste_generation,kt,0.18044222239285992,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ITA,Italy,Europe,Paper Products,climate_change,kt CO2eq,0.17929214003985908,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Furniture and timber,land_use,km2,0.17739337806379332,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,"Steam, hot water supply and water distribution",waste_generation,kt,0.1769761696684066,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BGR,Bulgaria,Europe,Electricity,waste_generation,kt,0.17594513855526167,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Paper Products,climate_change,kt CO2eq,0.1755378542033194,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Construction,climate_change,kt CO2eq,0.1753321661461553,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Minerals and Metals,climate_change,kt CO2eq,0.1745817813856932,2019,EXIOBASE v3.8.2 IOT_2016_ixi
TWN,Taiwan,Asia and Pacific,Paper Products,climate_change,kt CO2eq,0.1744374022102203,2019,EXIOBASE v3.8.2 IOT_2016_ixi
PRT,Portugal,Europe,Food and catering,blue_water_consumption,Mm3,0.17441981747389596,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Electricity,material_extraction,kt,0.1742512807757012,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RUS,Russia,Europe,Furniture and timber,climate_change,kt CO2eq,0.174119463507063,2019,EXIOBASE v3.8.2 IOT_2016_ixi
GRC,Greece,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.1728769947000957,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Middle East,RoW Middle East,Middle East,"Electrical, electronic and measuring equipment",climate_change,kt CO2eq,0.17215326019920463,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW America,RoW America,America,Furniture and timber,land_use,km2,0.17157577660280893,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CYP,Cyprus,Middle East,Waste management and disposal,climate_change,kt CO2eq,0.16887373297984376,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Transport Equipment,climate_change,kt CO2eq,0.16852214345708888,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,"Electrical, electronic and measuring equipment",waste_generation,kt,0.1681247927713076,2019,EXIOBASE v3.8.2 IOT_2016_ixi
DNK,Denmark,Denmark,Coal and Petroleum,waste_generation,kt,0.16789926169783762,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ESP,Spain,Europe,Chemical,waste_generation,kt,0.16722846346039058,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Asia and Pacific,RoW Asia and Pacific,Asia and Pacific,Electricity,material_extraction,kt,0.16678059072548593,2019,EXIOBASE v3.8.2 IOT_2016_ixi
CHN,China,Asia and Pacific,"Electrical, electronic and measuring equipment",blue_water_consumption,Mm3,0.16652658225773356,2019,EXIOBASE v3.8.2 IOT_2016_ixi
HRV,Croatia,Europe,Metal Products,climate_change,kt CO2eq,0.1664717391556609,2019,EXIOBASE v3.8.2 IOT_2016_ixi
BRA,Brazil,America,Food and catering,waste_generation,kt,0.16639409692664012,2019,EXIOBASE v3.8.2 IOT_2016_ixi
RoW Africa,RoW Africa,Africa,Construction,waste_generation,kt,0.1645445247433384,2019,EXIOBASE v3.8.2 IOT_2016_ixi
ROU,Romania,Europe,Non-metallic mineral products,climate_change,kt CO2eq,0.16394511430976058,2019,EXIOBASE v3.8.2 IOT_2016_ixi
