Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,294.06401740610966,32.87081939328065,0.228214159913094,2.1400062698201463,0.0
Middle East,305.5343892124966,121.43007179352881,9.72067379918155,99.07206379729364,3.0097151367170176
Europe,1235.0427573128989,466.2115786778293,5.011840039677151,847.9733299410868,54.70741996249804
Asia and Pacific,1104.482017031513,346.81796077767825,24.889285050003846,955.1869889225752,27.585131827035713
America,197.60331693723504,97.99318004692498,3.29804356189146,422.0549980283642,6.377753851153624
Africa,114.51055748430291,42.11249083942458,2.4080074799863516,546.7337105179698,12.435965192804016
Denmark,3058.619732345139,1549.7410890508852,4.712822442284827,328.837190456146,136.2936417737211
