Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,3.957381572067024,1.053688432456826,0.3878238672259494,0.05681203579434552,0.0
Middle East,4.924687353374212,4.578374632349211,19.350209033867475,3.0943801326561844,1.2392805389741732
Europe,19.90675898543496,17.577946167695526,9.976690342209091,26.485284797950133,22.526331502244613
Asia and Pacific,17.80234504968079,13.076353577122939,49.5452144954846,29.833956497981436,11.35845602835757
America,3.1850246331151633,3.6947148514654784,6.565165506404901,13.18230942942052,2.62610442220247
Africa,1.8457126732093305,1.5878007557476796,4.793438094463734,17.07647813960668,5.120633995818345
Denmark,48.37808973311853,58.43112158316233,9.381458660344252,10.270778966590706,57.12919351240283
