consuming_country_iso3,model,analysis_year,indicator,unit,scope,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value,component_type
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWC,Production of electricity by coal,Electricity,0.0025867289540211,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWG,Production of electricity by gas,Electricity,0.0007179115943887,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWH,Production of electricity by hydro,Electricity,1.0961036385646405e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWW,Production of electricity by wind,Electricity,2.557942125221461e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0002101542270265,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0007857477864538,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,6.9752170013507105e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWM,Production of electricity by Geothermal,Electricity,1.51525910717193e-07,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWT,Transmission of electricity,Electricity,0.0001995261193878,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.0182639415522778,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWC,Production of electricity by coal,Electricity,0.0319654790454531,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWG,Production of electricity by gas,Electricity,0.0669499958793071,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWN,Production of electricity by nuclear,Electricity,0.0003754873864839,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWH,Production of electricity by hydro,Electricity,0.0001095141055049,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWW,Production of electricity by wind,Electricity,0.0143480326833105,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0003763010955584,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0100558247556198,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,1.3535332404116425e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWZ,Production of electricity nec,Electricity,0.0009457371865914,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWT,Transmission of electricity,Electricity,5.608566064293844e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWD,Distribution and trade of electricity,Electricity,0.0059574741820977,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWC,Production of electricity by coal,Electricity,0.0061259204053556,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWG,Production of electricity by gas,Electricity,2.949094042537175e-07,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWN,Production of electricity by nuclear,Electricity,9.219773674761321e-09,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWH,Production of electricity by hydro,Electricity,6.941076502799929e-08,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWW,Production of electricity by wind,Electricity,1.0823060625871718e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,1.1062526736952924e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWB,Production of electricity by biomass and waste,Electricity,8.988017347681666e-09,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWZ,Production of electricity nec,Electricity,3.5595548428945876e-10,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWT,Transmission of electricity,Electricity,6.17200578440737e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWD,Distribution and trade of electricity,Electricity,1.7596277505523262e-08,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.0140955475356075,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWW,Production of electricity by wind,Electricity,1.9784246665198367e-12,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,2.1146675047767137e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWB,Production of electricity by biomass and waste,Electricity,8.093938563236025e-13,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWS,Production of electricity by solar photovoltaic,Electricity,4.5030110370085363e-14,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWT,Transmission of electricity,Electricity,9.353726377227763e-09,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWD,Distribution and trade of electricity,Electricity,8.995148702096955e-10,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWC,Production of electricity by coal,Electricity,0.0136390097181715,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWG,Production of electricity by gas,Electricity,9.54700348467764e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWN,Production of electricity by nuclear,Electricity,0.0001491083551653,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWH,Production of electricity by hydro,Electricity,5.87372699545034e-07,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWW,Production of electricity by wind,Electricity,0.0032722068465455,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,1.5005223548976855e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWB,Production of electricity by biomass and waste,Electricity,9.349885662026344e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,0.0003968384110879,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWZ,Production of electricity nec,Electricity,8.803184100902541e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWT,Transmission of electricity,Electricity,0.0002318272935958,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWD,Distribution and trade of electricity,Electricity,3.118688731190786e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.5737062452232132,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWC,Production of electricity by coal,Electricity,0.7346778789572398,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWG,Production of electricity by gas,Electricity,0.0192903769748063,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWN,Production of electricity by nuclear,Electricity,3.801513749558879e-07,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWH,Production of electricity by hydro,Electricity,1.2313681495686667e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWW,Production of electricity by wind,Electricity,8.994004981271742e-08,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0069527363266878,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0167893377258993,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,0.004170329090209,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWZ,Production of electricity nec,Electricity,0.0100714937267945,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWT,Transmission of electricity,Electricity,0.0404035174411285,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWD,Distribution and trade of electricity,Electricity,0.0105190127684333,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.9022269988392568,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DNK,Denmark,Denmark,POWC,Production of electricity by coal,Electricity,0.0024112398214006,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DNK,Denmark,Denmark,POWG,Production of electricity by gas,Electricity,2.1507446501174137e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2022_ixi,2022,climate_change,kt CO2eq,Scope 2,DNK,Denmark,Denmark,POWH,Production of electricity by hydro,Electricity,0.0001124284981269,MRIO supply-chain node
