Hotspot,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Agricultural sector,13.377650031618865,1.1408434455682162,85.19065430993561,98.9068332044364,19.872253838919033
Electricity sector,9.208790109871902,0.22251769892549605,3.9675593956220996,0.04384673050192359,5.581796243685438
Fossil fuel industry,15.445613076858484,0.42627171015549514,0.06975116249737492,0.03606944622099904,5.149984079374933
Mining of minerals and metals,2.5102682542042576,85.14518657348492,0.037008462694156224,0.010463729532935735,0.12325074428853607
Operational impacts,2.4638578466928918,0.0,0.0,0.0,14.8151631398773
Pharmaceutical and chemical industry,9.012006386691246,7.102396832434066,7.4641233293824385,0.014847357825970518,24.087017138307097
Transport,16.55136268684851,0.5601088776687595,0.03914090612301538,0.09665508382372509,1.0079176168683526
Unallocated,31.43045160721384,5.40267486176304,3.23176243374531,0.8912844476580158,29.362617198679327
