Region,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Unallocated,338.8992993017167,37.10923412255601,0.2563592678412217,2.416666367272463,0.0
Middle East,313.6662849660212,239.33757937657774,20.31272816987631,208.46749229900377,2.766983501371725
Europe,1444.4999185182521,855.9486165004043,11.049839072958084,1468.8286126973696,68.02289422393095
Asia and Pacific,836.0023464020123,722.0166293228204,37.697821339865285,1119.6231811859639,27.91540739485297
America,274.3062710184007,147.8752325702529,6.408722159483962,524.9153930215149,8.94131605898776
Africa,195.18502207298252,86.67199332630122,4.796116485712039,1058.7983914537401,15.802993129732881
Denmark,1591.719376385115,1965.821564454394,4.904464170862184,459.95663602268525,135.83315390316227
