Contribution,Global warming (ktCO2eq),Material extraction (kt),Blue water consumption (Mm3),Land use (km2),Waste generation (kt)
Food and food services,375.3300907654283,106.46306644771464,16.628964284278045,1269.0531695061945,28.509167674193563
Heat and electricity,69.52022672815087,18.685418926196707,0.3736696324722311,31.851700796205634,11.941306377584187
Individual travel,541.0577101256928,24.654016494832803,0.17124519106882052,1.604972599752538,0.0
"Medical, electrical equipment and machinery",125.18851728947449,109.78953158422208,1.6173267470149928,83.79356321237492,5.712471156099121
Operational impacts,195.9599983729744,0.0,0.0,0.0,49.10282360999154
Other,440.4231284690382,976.3932909824356,2.4638593241565805,199.79793160160497,40.348621111771195
Pharmaceuticals and chemical products,466.9426400025026,731.7518740301986,10.61563552951147,480.0789787401586,48.46325937253384
Services,715.055969433294,337.72098375642344,10.169133912562682,585.6750878972629,32.80456015380335
Transport,757.3804832911328,119.74844847703766,3.0111577676541543,206.707865129098,11.94041566636506
